Number of Vehicles,Number of Lanes,Road Length,Percentage of Distracted Vehicles,Average Speed,Variance of Average Speed,Standard Deviation of Average Speed,Minimum Average Speed,Maximum Average Speed,Density,Average Flow,Standard Deviation of Flow,Minimum Flow,Maximum Flow,Simulation Time (s),Time Step (s),Animation Interval (ms),Aggressive %,Normal %,Cautious %,Polite %,Submissive %
5,2,500.0,40.0,27.322759552848616,9.848851810230757,3.1382880381237723,18.688568436930915,32.18382298231652,0.005,0.1366137977642431,0.015691440190618865,0.09344284218465458,0.16091911491158262,150.0,0.5,50,50.0,50.0,0.0,0.0,0.0
10,2,500.0,40.0,24.36087974082594,9.726233516708042,3.118690994104424,17.04477655312639,28.32062273086452,0.01,0.2436087974082594,0.03118690994104423,0.1704477655312639,0.2832062273086452,150.0,0.5,50,50.0,50.0,0.0,0.0,0.0
15,2,500.0,40.0,19.671775528887846,7.298245279538624,2.7015264721150936,14.600342053142715,24.951442056602964,0.015,0.2950766329333177,0.0405228970817264,0.2190051307971407,0.37427163084904447,150.0,0.5,50,50.0,50.0,0.0,0.0,0.0
20,2,500.0,40.0,15.443495729003176,6.869395174557361,2.620953104227041,10.851621679737802,20.734729012229757,0.02,0.3088699145800635,0.05241906208454081,0.21703243359475605,0.41469458024459516,150.0,0.5,50,50.0,50.0,0.0,0.0,0.0
25,2,500.0,40.0,12.575067706166733,2.4891157559453725,1.5776931754765793,10.002112951970119,16.803120562566967,0.025,0.31437669265416834,0.03944232938691449,0.250052823799253,0.4200780140641742,150.0,0.5,50,50.0,50.0,0.0,0.0,0.0
30,2,500.0,40.0,10.302892295172734,1.24207001005389,1.1144819469394245,8.254527434891463,12.410188526581234,0.03,0.309086768855182,0.03343445840818274,0.24763582304674386,0.372305655797437,150.0,0.5,50,50.0,50.0,0.0,0.0,0.0
35,2,500.0,40.0,9.507175720174873,1.1308728865293716,1.0634250733029438,7.631682835059768,12.086773983655704,0.035,0.33275115020612056,0.03721987756560302,0.2671088992270919,0.42303708942794965,150.0,0.5,50,50.0,50.0,0.0,0.0,0.0
40,2,500.0,40.0,8.338706496735304,0.7156667105608681,0.84597086862425,6.53275785575074,10.254138765573508,0.04,0.3335482598694122,0.033838834744969994,0.2613103142300296,0.4101655506229403,150.0,0.5,50,50.0,50.0,0.0,0.0,0.0
45,2,500.0,40.0,7.36474483217555,0.7025533432737845,0.8381845520371898,5.743703754647019,9.584372153357005,0.045,0.33141351744789976,0.037718304841673544,0.25846666895911585,0.43129674690106523,150.0,0.5,50,50.0,50.0,0.0,0.0,0.0
50,2,500.0,40.0,6.9854147016643555,0.28256247722096633,0.5315660610130846,5.925966910213183,8.124441508905436,0.05,0.3492707350832178,0.02657830305065424,0.29629834551065914,0.40622207544527184,150.0,0.5,50,50.0,50.0,0.0,0.0,0.0
55,2,500.0,40.0,6.295375192679334,0.38260044470023663,0.6185470432394262,5.038041177120374,7.644169545330618,0.055,0.34624563559736343,0.034020087378168425,0.2770922647416206,0.420429324993184,150.0,0.5,50,50.0,50.0,0.0,0.0,0.0
60,2,500.0,40.0,5.820625961285071,0.26610615934505294,0.5158547851334259,4.884642194089351,6.840296091389488,0.06,0.34923755767710424,0.03095128710800556,0.2930785316453611,0.4104177654833693,150.0,0.5,50,50.0,50.0,0.0,0.0,0.0
65,2,500.0,40.0,5.7564761969652505,0.3383031151741183,0.5816383027054858,4.533224382666573,6.7454092874577585,0.065,0.37417095280274126,0.037806489675856585,0.2946595848733272,0.43845160368475433,150.0,0.5,50,50.0,50.0,0.0,0.0,0.0
70,2,500.0,40.0,5.443557548651104,0.2577510757675757,0.5076919102837623,4.418887091928194,6.737561144200037,0.07,0.38104902840557736,0.03553843371986336,0.3093220964349736,0.4716292800940026,150.0,0.5,50,50.0,50.0,0.0,0.0,0.0
