Number of Vehicles,Number of Lanes,Road Length,Percentage of Distracted Vehicles,Average Speed,Variance of Average Speed,Standard Deviation of Average Speed,Minimum Average Speed,Maximum Average Speed,Density,Average Flow,Standard Deviation of Flow,Minimum Flow,Maximum Flow,Simulation Time (s),Time Step (s),Animation Interval (ms),Aggressive %,Normal %,Cautious %,Polite %,Submissive %
5,1,1000.0,0.0,26.578649595310438,1.1140325455232536,1.0554774017113078,25.548023983885866,29.01290452706106,0.005,0.1328932479765522,0.005277387008556536,0.12774011991942932,0.1450645226353053,150.0,0.5,50,50.0,50.0,0.0,0.0,0.0
10,1,1000.0,0.0,25.685500219144032,0.34040861419862445,0.5834454680590333,24.98149435389652,26.857204540820543,0.01,0.2568550021914403,0.005834454680590353,0.2498149435389652,0.26857204540820545,150.0,0.5,50,50.0,50.0,0.0,0.0,0.0
15,1,1000.0,0.0,25.001733947057062,0.1077884713030176,0.328311546100678,24.383190654653916,25.57144198992721,0.015,0.3750260092058559,0.00492467319151017,0.36574785981980873,0.38357162984890814,150.0,0.5,50,50.0,50.0,0.0,0.0,0.0
20,1,1000.0,0.0,23.506883108823352,0.13563426751240984,0.36828557874618145,22.815257757723554,24.20367223671723,0.02,0.4701376621764671,0.0073657115749236265,0.45630515515447106,0.48407344473434466,150.0,0.5,50,50.0,50.0,0.0,0.0,0.0
25,1,1000.0,0.0,21.410175150846417,0.06760258690047595,0.2600049747610148,21.045279066251407,21.822010756771935,0.025,0.5352543787711604,0.006500124369025351,0.5261319766562852,0.5455502689192984,150.0,0.5,50,50.0,50.0,0.0,0.0,0.0
30,1,1000.0,0.0,18.887353081201585,0.03501870016577912,0.18713284096004934,18.650259494583988,19.27979847874359,0.03,0.5666205924360475,0.005613985228801429,0.5595077848375196,0.5783939543623077,150.0,0.5,50,50.0,50.0,0.0,0.0,0.0
35,1,1000.0,0.0,16.420976198455417,0.059705421685341355,0.24434692894599955,16.01430853657143,16.863489808059672,0.035,0.5747341669459396,0.008552142513110003,0.5605007987800001,0.5902221432820886,150.0,0.5,50,50.0,50.0,0.0,0.0,0.0
40,1,1000.0,0.0,14.07926366521284,0.07008529360911293,0.26473627180481507,13.701576376533925,14.45633927766448,0.04,0.5631705466085137,0.01058945087219261,0.548063055061357,0.5782535711065792,150.0,0.5,50,50.0,50.0,0.0,0.0,0.0
45,1,1000.0,0.0,12.21783295788433,0.026969564020471494,0.16422412740054823,11.988008955187057,12.581674205817338,0.045,0.5498024831047948,0.007390085733024686,0.5394604029834176,0.5661753392617802,150.0,0.5,50,50.0,50.0,0.0,0.0,0.0
50,1,1000.0,0.0,10.52148506263323,0.026658709461274337,0.16327495050152163,10.311742571855852,10.900295878905867,0.05,0.5260742531316616,0.008163747525076037,0.5155871285927927,0.5450147939452934,150.0,0.5,50,50.0,50.0,0.0,0.0,0.0
55,1,1000.0,0.0,9.158704336117777,0.018204194886788008,0.13492292202138229,8.92609000508524,9.38098461139387,0.055,0.5037287384864778,0.007420760711176023,0.49093495027968814,0.5159541536266629,150.0,0.5,50,50.0,50.0,0.0,0.0,0.0
60,1,1000.0,0.0,7.966095162733141,0.017903680097045047,0.1338046340641648,7.6522417025378875,8.169931581085843,0.06,0.47796570976398844,0.008028278043849894,0.45913450215227325,0.4901958948651505,150.0,0.5,50,50.0,50.0,0.0,0.0,0.0
