Number of Vehicles,Number of Lanes,Road Length,Percentage of Distracted Vehicles,Average Speed,Variance of Average Speed,Standard Deviation of Average Speed,Minimum Average Speed,Maximum Average Speed,Density,Average Flow,Standard Deviation of Flow,Minimum Flow,Maximum Flow,Simulation Time (s),Time Step (s),Animation Interval (ms),Aggressive %,Normal %,Cautious %,Polite %,Submissive %
5,2,500.0,8.0,27.718690354865753,9.153282044466762,3.025439149027255,19.906770845232675,31.961819465923973,0.005,0.13859345177432877,0.015127195745136277,0.09953385422616337,0.15980909732961987,150.0,0.5,50,0.0,100.0,0.0,0.0,0.0
10,2,500.0,8.0,23.765520389430847,10.94226545769785,3.3079095298538395,16.817351856853385,28.51991646799048,0.01,0.23765520389430847,0.0330790952985384,0.16817351856853385,0.2851991646799048,150.0,0.5,50,0.0,100.0,0.0,0.0,0.0
15,2,500.0,8.0,19.620884178111726,9.268333173805571,3.0443937284466953,13.663296610640453,24.259589637669702,0.015,0.2943132626716759,0.04566590592670043,0.20494944915960678,0.36389384456504553,150.0,0.5,50,0.0,100.0,0.0,0.0,0.0
20,2,500.0,8.0,15.049926159165642,7.7374913364222175,2.781634651858906,9.993564544913552,21.849046358989487,0.02,0.3009985231833128,0.05563269303717812,0.19987129089827105,0.43698092717978976,150.0,0.5,50,0.0,100.0,0.0,0.0,0.0
25,2,500.0,8.0,11.797459927466427,2.6420944321951314,1.6254520701008477,9.275413202205506,15.220548006004774,0.025,0.2949364981866607,0.0406363017525212,0.23188533005513767,0.38051370015011937,150.0,0.5,50,0.0,100.0,0.0,0.0,0.0
30,2,500.0,8.0,9.972920058831004,2.325538252057467,1.5249715577863958,6.3658023303398,12.705231561060812,0.03,0.29918760176493014,0.04574914673359186,0.190974069910194,0.38115694683182433,150.0,0.5,50,0.0,100.0,0.0,0.0,0.0
35,2,500.0,8.0,9.050995616814438,0.8408172012395201,0.9169608504399303,7.222418173290935,10.90019886911477,0.035,0.3167848465885053,0.03209362976539756,0.25278463606518276,0.381506960419017,150.0,0.5,50,0.0,100.0,0.0,0.0,0.0
40,2,500.0,8.0,7.824983478153377,0.5933244531437137,0.7702755696137025,6.094560509085028,8.880498532331123,0.04,0.3129993391261351,0.03081102278454809,0.24378242036340111,0.3552199412932449,150.0,0.5,50,0.0,100.0,0.0,0.0,0.0
45,2,500.0,8.0,7.180887335302693,0.29161100746017515,0.5400101919965725,6.137413800240223,8.355734880531445,0.045,0.3231399300886212,0.02430045863984576,0.27618362101081,0.37600806962391503,150.0,0.5,50,0.0,100.0,0.0,0.0,0.0
50,2,500.0,8.0,6.544378763186211,0.3642767002859141,0.6035533947265264,5.5307486609403,7.871233368238206,0.05,0.3272189381593106,0.03017766973632631,0.276537433047015,0.3935616684119103,150.0,0.5,50,0.0,100.0,0.0,0.0,0.0
55,2,500.0,8.0,5.951615305601671,0.5018496899455575,0.7084135020915098,4.471841832345176,7.372682325782522,0.055,0.3273388418080919,0.03896274261503303,0.2459513007789847,0.4054975279180387,150.0,0.5,50,0.0,100.0,0.0,0.0,0.0
60,2,500.0,8.0,5.550116496236732,0.2947642329804343,0.5429219400433494,4.460801698562361,6.76484239443326,0.06,0.3330069897742039,0.03257531640260096,0.26764810191374167,0.4058905436659956,150.0,0.5,50,0.0,100.0,0.0,0.0,0.0
65,2,500.0,8.0,5.479802053204077,0.4066949327468274,0.6377263776470496,4.405958589196816,7.104615071539346,0.065,0.35618713345826497,0.041452214547058226,0.286387308297793,0.4617999796500575,150.0,0.5,50,0.0,100.0,0.0,0.0,0.0
70,2,500.0,8.0,5.222396319227698,0.3364355198989162,0.5800306197942624,4.220045501072366,6.096046580714153,0.07,0.3655677423459389,0.04060214338559837,0.29540318507506563,0.4267232606499907,150.0,0.5,50,0.0,100.0,0.0,0.0,0.0
