Number of Vehicles,Number of Lanes,Road Length,Percentage of Distracted Vehicles,Average Speed,Variance of Average Speed,Standard Deviation of Average Speed,Minimum Average Speed,Maximum Average Speed,Density,Average Flow,Standard Deviation of Flow,Minimum Flow,Maximum Flow,Simulation Time (s),Time Step (s),Animation Interval (ms),Aggressive %,Normal %,Cautious %,Polite %,Submissive %
5,1,1000.0,30.0,26.237490350218167,1.0407311815487226,1.0201623309791057,25.078238530936403,29.51689165835085,0.005,0.13118745175109084,0.005100811654895523,0.12539119265468202,0.14758445829175426,150.0,0.5,50,30.0,70.0,0.0,0.0,0.0
10,1,1000.0,30.0,25.884671319642287,0.5793000639197293,0.761117641314225,24.951948422472388,27.755753048003726,0.01,0.25884671319642283,0.0076111764131422495,0.2495194842247239,0.2775575304800373,150.0,0.5,50,30.0,70.0,0.0,0.0,0.0
15,1,1000.0,30.0,25.00209484530654,0.16557481627585693,0.4069088549980904,24.290842967248008,26.033478643173915,0.015,0.37503142267959816,0.006103632824971344,0.3643626445087201,0.3905021796476087,150.0,0.5,50,30.0,70.0,0.0,0.0,0.0
20,1,1000.0,30.0,23.598606942524892,0.1362087314542316,0.36906467110010893,22.86324655632687,24.334484677860473,0.02,0.47197213885049794,0.007381293422002174,0.45726493112653743,0.4866896935572095,150.0,0.5,50,30.0,70.0,0.0,0.0,0.0
25,1,1000.0,30.0,21.377222965976095,0.09097654680036067,0.30162318677508976,20.89153771311853,21.840176842733317,0.025,0.5344305741494024,0.007540579669377229,0.5222884428279633,0.5460044210683329,150.0,0.5,50,30.0,70.0,0.0,0.0,0.0
30,1,1000.0,30.0,18.730773079261088,0.04407232411214759,0.20993409468723176,18.379723929022337,19.096661399630477,0.03,0.5619231923778326,0.006298022840616957,0.5513917178706701,0.5728998419889143,150.0,0.5,50,30.0,70.0,0.0,0.0,0.0
35,1,1000.0,30.0,16.357455695038173,0.04073368251097169,0.2018258717582354,15.965062795030713,16.70512272530532,0.035,0.5725109493263361,0.0070639055115382515,0.558777197826075,0.5846792953856862,150.0,0.5,50,30.0,70.0,0.0,0.0,0.0
40,1,1000.0,30.0,14.09342794003445,0.06508169392861181,0.2551111403459516,13.752241144950645,14.63176050611535,0.04,0.563737117601378,0.010204445613838084,0.5500896457980258,0.5852704202446141,150.0,0.5,50,30.0,70.0,0.0,0.0,0.0
45,1,1000.0,30.0,12.073529617775078,0.02922517704495417,0.1709537277889961,11.805732943636546,12.517405178887536,0.045,0.5433088327998785,0.007692917750504809,0.5312579824636445,0.5632832330499391,150.0,0.5,50,30.0,70.0,0.0,0.0,0.0
50,1,1000.0,30.0,10.398600987531534,0.016530873368999048,0.1285724440500337,10.152876265875403,10.63424924531936,0.05,0.5199300493765767,0.006428622202501714,0.5076438132937702,0.531712462265968,150.0,0.5,50,30.0,70.0,0.0,0.0,0.0
55,1,1000.0,30.0,9.030296622801794,0.01748637143360806,0.13223604438128078,8.670235645912438,9.230475953904405,0.055,0.4966663142540987,0.007272982440970434,0.4768629605251841,0.5076761774647423,150.0,0.5,50,30.0,70.0,0.0,0.0,0.0
60,1,1000.0,30.0,7.8603148999331465,0.023183898345511385,0.15226259667269368,7.619196402755379,8.144604896622322,0.06,0.4716188939959888,0.009135755800361616,0.4571517841653227,0.48867629379733935,150.0,0.5,50,30.0,70.0,0.0,0.0,0.0
