Number of Vehicles,Number of Lanes,Road Length,Percentage of Distracted Vehicles,Average Speed,Variance of Average Speed,Standard Deviation of Average Speed,Minimum Average Speed,Maximum Average Speed,Density,Average Flow,Standard Deviation of Flow,Minimum Flow,Maximum Flow,Simulation Time (s),Time Step (s),Animation Interval (ms),Aggressive %,Normal %,Cautious %,Polite %,Submissive %
10,2,1000,0,27.800950920258913,2.3965943090511885,1.5480937662335537,23.838448980248685,30.015006809717118,0.005,0.13900475460129458,0.007740468831167769,0.11919224490124343,0.1500750340485856,120,0.5,50,100,0,0.0,0.0,0.0
15,2,1000,0,26.70513211338436,3.274364262330755,1.809520450929128,23.73336829082191,29.19998555925798,0.0075,0.20028849085038272,0.013571403381968461,0.17800026218116433,0.21899989169443482,120,0.5,50,100,0,0.0,0.0,0.0
20,2,1000,0,24.100829367151192,2.100595278040608,1.449343050502747,22.315007913148726,26.84023972274422,0.01,0.24100829367151194,0.01449343050502747,0.22315007913148727,0.2684023972274422,120,0.5,50,100,0,0.0,0.0,0.0
25,2,1000,0,22.2943402707113,4.008138305323518,2.0020335425070974,17.596061068100326,24.88029784128818,0.0125,0.2786792533838912,0.025025419281338716,0.21995076335125407,0.31100372301610224,120,0.5,50,100,0,0.0,0.0,0.0
30,2,1000,0,19.939857716047406,3.84448944172536,1.960736963931001,14.926242006526138,23.559529408462797,0.015,0.29909786574071107,0.02941105445896504,0.22389363009789207,0.353392941126942,120,0.5,50,100,0,0.0,0.0,0.0
35,2,1000,0,18.80992103009461,1.6863146858526834,1.298581797905963,16.593495216577246,21.10639513927289,0.0175,0.3291736180266557,0.022725181463354345,0.29038616629010183,0.3693619149372756,120,0.5,50,100,0,0.0,0.0,0.0
40,2,1000,0,16.595786505674706,2.3124512498777547,1.5206746035486207,13.87808843213664,18.57427649253176,0.02,0.3319157301134942,0.03041349207097241,0.2775617686427328,0.37148552985063515,120,0.5,50,100,0,0.0,0.0,0.0
45,2,1000,0,15.169328086658012,1.0450869061530412,1.0222949213182275,13.132385790796462,17.020351969121016,0.0225,0.34130988194980527,0.02300163572966012,0.2954786802929204,0.3829579193052228,120,0.5,50,100,0,0.0,0.0,0.0
50,2,1000,0,13.60818765226509,0.5249570734602313,0.724539214577259,11.634586716400715,14.841461827434808,0.025,0.3402046913066273,0.01811348036443147,0.2908646679100179,0.3710365456858702,120,0.5,50,100,0,0.0,0.0,0.0
55,2,1000,0,13.325181606597212,0.6684932017161963,0.81761433556182,11.818349154892047,14.772081464105216,0.0275,0.36644249418142333,0.022484394227950042,0.3250046017595313,0.40623224026289345,120,0.5,50,100,0,0.0,0.0,0.0
60,2,1000,0,11.689425020878023,0.9070814396547858,0.9524082316185565,10.032196728445028,13.66025462618392,0.03,0.3506827506263407,0.028572246948556684,0.3009659018533508,0.4098076387855176,120,0.5,50,100,0,0.0,0.0,0.0
