Number of Vehicles,Number of Lanes,Road Length,Percentage of Distracted Vehicles,Average Speed,Variance of Average Speed,Standard Deviation of Average Speed,Minimum Average Speed,Maximum Average Speed,Density,Average Flow,Standard Deviation of Flow,Minimum Flow,Maximum Flow,Simulation Time (s),Time Step (s),Animation Interval (ms),Aggressive %,Normal %,Cautious %,Polite %,Submissive %
5,2,500.0,0.0,27.543473686425894,11.282921351902718,3.359006006529717,16.856660472290883,31.53026842498888,0.005,0.13771736843212948,0.016795030032648588,0.08428330236145441,0.1576513421249444,150.0,0.5,50,0.0,100.0,0.0,0.0,0.0
10,2,500.0,0.0,24.312314928485375,4.05478719662862,2.0136502170507717,21.42191322468556,27.135941039125704,0.01,0.24312314928485373,0.02013650217050771,0.21421913224685563,0.27135941039125705,150.0,0.5,50,0.0,100.0,0.0,0.0,0.0
15,2,500.0,0.0,17.647559036857253,6.337755646387881,2.5174899496101033,13.539074973143062,23.205256880843546,0.015,0.2647133855528587,0.03776234924415156,0.20308612459714592,0.3480788532126532,150.0,0.5,50,0.0,100.0,0.0,0.0,0.0
20,2,500.0,0.0,15.284807473432105,6.133390783010344,2.476568348140294,10.652224782330784,19.701502237317207,0.02,0.30569614946864215,0.04953136696280589,0.21304449564661568,0.3940300447463442,150.0,0.5,50,0.0,100.0,0.0,0.0,0.0
25,2,500.0,0.0,11.975540462994305,1.92172415201755,1.3862626562154627,9.21034715638363,13.566869618772078,0.025,0.29938851157485763,0.03465656640538658,0.23025867890959076,0.339171740469302,150.0,0.5,50,0.0,100.0,0.0,0.0,0.0
30,2,500.0,0.0,10.221040951835366,1.128562587796147,1.062338264300099,8.519627338340594,12.174223117508205,0.03,0.30663122855506103,0.03187014792900297,0.25558882015021783,0.36522669352524617,150.0,0.5,50,0.0,100.0,0.0,0.0,0.0
35,2,500.0,0.0,8.411220842058766,1.077255024407498,1.037908967302768,6.858544143503407,10.756149935385444,0.035,0.29439272947205686,0.036326813855596884,0.24004904502261926,0.3764652477384906,150.0,0.5,50,0.0,100.0,0.0,0.0,0.0
40,2,500.0,0.0,7.880406485914416,0.6969991927746149,0.8348647751430257,6.497210874564821,9.474993099076567,0.04,0.3152162594365766,0.03339459100572102,0.25988843498259284,0.3789997239630627,150.0,0.5,50,0.0,100.0,0.0,0.0,0.0
45,2,500.0,0.0,7.093078373422391,0.5247601520202482,0.724403307571306,6.094619375349196,8.41342612105746,0.045,0.3191885268040076,0.03259814884070877,0.2742578718907138,0.3786041754475857,150.0,0.5,50,0.0,100.0,0.0,0.0,0.0
50,2,500.0,0.0,6.425778715272856,0.44168158012186076,0.6645912880273566,5.313029373499411,7.534482740674898,0.05,0.3212889357636428,0.03322956440136782,0.2656514686749706,0.3767241370337449,150.0,0.5,50,0.0,100.0,0.0,0.0,0.0
55,2,500.0,0.0,6.025281917174099,0.1441696269514911,0.3796967565722561,5.49247566791712,6.843425770148164,0.055,0.3313905054445755,0.020883321611474076,0.30208616173544156,0.376388417358149,150.0,0.5,50,0.0,100.0,0.0,0.0,0.0
60,2,500.0,0.0,5.917444600470677,0.27834211446608365,0.5275813818417815,4.783197861034254,6.81275110904257,0.06,0.35504667602824064,0.03165488291050689,0.28699187166205525,0.4087650665425542,150.0,0.5,50,0.0,100.0,0.0,0.0,0.0
