Number of Vehicles,Number of Lanes,Road Length,Percentage of Distracted Vehicles,Average Speed,Variance of Average Speed,Standard Deviation of Average Speed,Minimum Average Speed,Maximum Average Speed,Density,Average Flow,Standard Deviation of Flow,Minimum Flow,Maximum Flow,Simulation Time (s),Time Step (s),Animation Interval (ms),Aggressive %,Normal %,Cautious %,Polite %,Submissive %
5,1,1000.0,3.0,27.1975683661579,2.3388892475362595,1.529342750182659,25.352267394484095,29.96396645299592,0.005,0.13598784183078952,0.007646713750913309,0.12676133697242048,0.1498198322649796,150.0,0.5,50,0.0,100.0,0.0,0.0,0.0
10,1,1000.0,3.0,25.796141095100367,0.9865539737156881,0.9932542341795921,24.919719809325024,28.82645505020306,0.01,0.25796141095100367,0.009932542341795917,0.24919719809325025,0.2882645505020306,150.0,0.5,50,0.0,100.0,0.0,0.0,0.0
15,1,1000.0,3.0,25.120049057460825,0.20307305558411765,0.4506362785929664,24.708045163141996,26.24321579559104,0.015,0.3768007358619123,0.006759544178894493,0.37062067744712995,0.3936482369338656,150.0,0.5,50,0.0,100.0,0.0,0.0,0.0
20,1,1000.0,3.0,23.534685076834357,0.10757386019373179,0.32798454261402593,23.09257677921602,24.145883530870176,0.02,0.47069370153668716,0.006559690852280533,0.4618515355843204,0.48291767061740354,150.0,0.5,50,0.0,100.0,0.0,0.0,0.0
25,1,1000.0,3.0,21.10223513654412,0.07624140543396048,0.276118462682162,20.57533718523502,21.53120354355305,0.025,0.5275558784136031,0.006902961567054043,0.5143834296308756,0.5382800885888263,150.0,0.5,50,0.0,100.0,0.0,0.0,0.0
30,1,1000.0,3.0,18.639963462063974,0.09528854165522806,0.30868842164102633,18.175639219822163,19.15968386430135,0.03,0.5591989038619193,0.009260652649230766,0.5452691765946649,0.5747905159290405,150.0,0.5,50,0.0,100.0,0.0,0.0,0.0
35,1,1000.0,3.0,16.210894883124393,0.06734310469399288,0.2595055003154902,15.735436388704718,16.641746472479678,0.035,0.5673813209093538,0.009082692511042182,0.5507402736046652,0.5824611265367888,150.0,0.5,50,0.0,100.0,0.0,0.0,0.0
40,1,1000.0,3.0,13.943782814472122,0.05027965609138794,0.2242312558306445,13.541179632248245,14.29821925397805,0.04,0.5577513125788849,0.008969250233225791,0.5416471852899298,0.571928770159122,150.0,0.5,50,0.0,100.0,0.0,0.0,0.0
45,1,1000.0,3.0,11.867732051265325,0.025574833149470066,0.15992133425365757,11.69485980206529,12.204469960376468,0.045,0.5340479423069395,0.007196460041414581,0.5262686910929381,0.549201148216941,150.0,0.5,50,0.0,100.0,0.0,0.0,0.0
50,1,1000.0,3.0,10.322807820260806,0.0187060740929125,0.13677015059183237,10.09623629985848,10.622701101690108,0.05,0.5161403910130403,0.00683850752959164,0.504811814992924,0.5311350550845054,150.0,0.5,50,0.0,100.0,0.0,0.0,0.0
55,1,1000.0,3.0,8.894701762475698,0.0244209309497015,0.1562719774934121,8.513448440571288,9.054468206718822,0.055,0.4892085969361633,0.008594958762137651,0.4682396642314209,0.49799575136953517,150.0,0.5,50,0.0,100.0,0.0,0.0,0.0
60,1,1000.0,3.0,7.718388717961771,0.020855369071465728,0.14441388115920759,7.458874934155705,7.960120766769035,0.06,0.4631033230777062,0.008664832869552464,0.44753249604934225,0.47760724600614207,150.0,0.5,50,0.0,100.0,0.0,0.0,0.0
