Number of Vehicles,Number of Lanes,Road Length,Percentage of Distracted Vehicles,Average Speed,Variance of Average Speed,Standard Deviation of Average Speed,Minimum Average Speed,Maximum Average Speed,Density,Average Flow,Standard Deviation of Flow,Minimum Flow,Maximum Flow,Simulation Time (s),Time Step (s),Animation Interval (ms),Aggressive %,Normal %,Cautious %,Polite %,Submissive %
5,2,500.0,0.0,27.467962581219194,7.309818473334218,2.70366759667941,18.718969723626593,32.07484116262848,0.005,0.13733981290609598,0.013518337983397055,0.09359484861813297,0.1603742058131424,150.0,0.5,50,0.0,100.0,0.0,0.0,0.0
10,2,500.0,0.0,22.376254630695524,14.155214628122057,3.7623416416006212,13.549079918009388,27.170989357826834,0.01,0.22376254630695527,0.03762341641600621,0.13549079918009388,0.27170989357826836,150.0,0.5,50,0.0,100.0,0.0,0.0,0.0
15,2,500.0,0.0,18.560293417307683,8.006832286835346,2.829634656070523,12.342832234603504,24.485656952963218,0.015,0.27840440125961524,0.04244451984105783,0.18514248351905255,0.36728485429444824,150.0,0.5,50,0.0,100.0,0.0,0.0,0.0
20,2,500.0,0.0,15.00994361791902,3.805598978181635,1.950794447957456,11.403301807791978,19.111503784531873,0.02,0.30019887235838044,0.03901588895914911,0.22806603615583956,0.3822300756906375,150.0,0.5,50,0.0,100.0,0.0,0.0,0.0
25,2,500.0,0.0,11.50319861659446,2.4978753655481025,1.580466818869698,8.329578317887645,14.22922799539192,0.025,0.2875799654148615,0.03951167047174246,0.20823945794719112,0.355730699884798,150.0,0.5,50,0.0,100.0,0.0,0.0,0.0
30,2,500.0,0.0,10.150136094878333,1.3425361532433708,1.158678623796681,7.514134880688561,12.08087459191822,0.03,0.30450408284634994,0.03476035871390043,0.2254240464206568,0.3624262377575466,150.0,0.5,50,0.0,100.0,0.0,0.0,0.0
35,2,500.0,0.0,8.702907678169803,0.8203202578487003,0.9057153293660765,7.503338258970528,10.639587314306226,0.035,0.30460176873594313,0.031700036527812676,0.2626168390639685,0.37238555600071793,150.0,0.5,50,0.0,100.0,0.0,0.0,0.0
40,2,500.0,0.0,8.11268505270603,0.6297856973172852,0.7935903838361987,6.393655176083596,9.426400356920043,0.04,0.3245074021082412,0.031743615353447954,0.25574620704334383,0.37705601427680174,150.0,0.5,50,0.0,100.0,0.0,0.0,0.0
45,2,500.0,0.0,6.991715808309677,0.5107591024577125,0.7146741232601839,5.646875890922012,8.550753063534726,0.045,0.3146272113739355,0.032160335546708274,0.25410941509149054,0.38478388785906265,150.0,0.5,50,0.0,100.0,0.0,0.0,0.0
50,2,500.0,0.0,6.476778428286247,0.46195458454736904,0.6796724097293998,4.909968253627859,8.004521310444442,0.05,0.3238389214143123,0.03398362048647,0.24549841268139297,0.4002260655222221,150.0,0.5,50,0.0,100.0,0.0,0.0,0.0
55,2,500.0,0.0,6.191146715256478,0.3970751772340336,0.6301390142135572,4.9288242995842415,7.2925554370212335,0.055,0.3405130693391063,0.03465764578174565,0.2710853364771333,0.40109054903616786,150.0,0.5,50,0.0,100.0,0.0,0.0,0.0
60,2,500.0,0.0,5.589820222671606,0.29423651039793175,0.5424357200608491,4.545368742515468,6.933512514702119,0.06,0.33538921336029637,0.032546143203650936,0.27272212455092804,0.4160107508821271,150.0,0.5,50,0.0,100.0,0.0,0.0,0.0
65,2,500.0,0.0,5.503235309102565,0.23080370916039528,0.48042034632225483,4.507470881235696,6.358839328246222,0.065,0.35771029509166674,0.03122732251094656,0.29298560728032025,0.41332455633600446,150.0,0.5,50,0.0,100.0,0.0,0.0,0.0
70,2,500.0,0.0,5.301827934293315,0.3258371580003464,0.570821476470837,4.198964301456739,6.410762906556262,0.07,0.3711279554005321,0.03995750335295861,0.29392750110197174,0.4487534034589384,150.0,0.5,50,0.0,100.0,0.0,0.0,0.0
