Number of Vehicles,Number of Lanes,Road Length,Percentage of Distracted Vehicles,Average Speed,Variance of Average Speed,Standard Deviation of Average Speed,Minimum Average Speed,Maximum Average Speed,Density,Average Flow,Standard Deviation of Flow,Minimum Flow,Maximum Flow,Simulation Time (s),Time Step (s),Animation Interval (ms),Aggressive %,Normal %,Cautious %,Polite %,Submissive %
5,2,500.0,20.0,28.036990618063417,4.701694912999052,2.1683392061665656,23.10373657944171,30.313330795545113,0.005,0.14018495309031706,0.010841696030832826,0.11551868289720854,0.15156665397772556,150.0,0.5,50,100.0,0.0,0.0,0.0,0.0
10,2,500.0,20.0,24.886430271686404,6.763175805397025,2.6006106600944756,20.07719593193702,28.066361013623606,0.01,0.24886430271686408,0.026006106600944733,0.2007719593193702,0.2806636101362361,150.0,0.5,50,100.0,0.0,0.0,0.0,0.0
15,2,500.0,20.0,20.10900425734424,7.509831708174576,2.7404072157572816,14.831404395940472,25.124079064549793,0.015,0.3016350638601636,0.041106108236359226,0.22247106593910707,0.37686118596824686,150.0,0.5,50,100.0,0.0,0.0,0.0,0.0
20,2,500.0,20.0,16.36985583630618,4.634669523339707,2.1528282614597263,12.747744216573109,19.403549133024914,0.02,0.32739711672612354,0.04305656522919455,0.2549548843314622,0.3880709826604983,150.0,0.5,50,100.0,0.0,0.0,0.0,0.0
25,2,500.0,20.0,14.048494695162782,7.255541475221524,2.693611233125806,10.437498906274238,19.314121537876034,0.025,0.3512123673790696,0.06734028082814515,0.26093747265685596,0.48285303844690086,150.0,0.5,50,100.0,0.0,0.0,0.0,0.0
30,2,500.0,20.0,11.41417698107341,2.5227044588791587,1.5883023826964306,8.283306610120425,14.139584055458977,0.03,0.3424253094322023,0.04764907148089292,0.24849919830361275,0.4241875216637693,150.0,0.5,50,100.0,0.0,0.0,0.0,0.0
35,2,500.0,20.0,9.825394277465815,0.8512742928921139,0.9226452692623064,8.272427123224244,11.173187294041227,0.035,0.34388879971130354,0.03229258442418071,0.28953494931284857,0.391061555291443,150.0,0.5,50,100.0,0.0,0.0,0.0,0.0
40,2,500.0,20.0,8.876188605806481,0.6827059433321269,0.8262602152664298,7.377894017404023,10.069332853524752,0.04,0.3550475442322593,0.033050408610657216,0.2951157606961609,0.4027733141409901,150.0,0.5,50,100.0,0.0,0.0,0.0,0.0
45,2,500.0,20.0,8.168912789730769,0.6544517215897104,0.8089819043648074,6.642218942634026,9.41822424863145,0.045,0.3676010755378846,0.03640418569641633,0.2988998524185311,0.42382009118841524,150.0,0.5,50,100.0,0.0,0.0,0.0,0.0
50,2,500.0,20.0,7.190985346966852,0.18997971315355558,0.4358666231240419,6.452160886500897,8.080463856101623,0.05,0.35954926734834264,0.021793331156202085,0.32260804432504486,0.4040231928050812,150.0,0.5,50,100.0,0.0,0.0,0.0,0.0
55,2,500.0,20.0,6.483539857884851,0.22669186539930045,0.4761216917966461,5.324919856547536,7.11833674881554,0.055,0.3565946921836668,0.026186693048815542,0.2928705921101145,0.3915085211848547,150.0,0.5,50,100.0,0.0,0.0,0.0,0.0
60,2,500.0,20.0,6.296081569207096,0.2676370256743113,0.5173364723990677,5.328748720684116,6.938559968525343,0.06,0.37776489415242576,0.03104018834394405,0.31972492324104695,0.4163135981115206,150.0,0.5,50,100.0,0.0,0.0,0.0,0.0
