Number of Vehicles,Number of Lanes,Road Length,Percentage of Distracted Vehicles,Average Speed,Variance of Average Speed,Standard Deviation of Average Speed,Minimum Average Speed,Maximum Average Speed,Density,Average Flow,Standard Deviation of Flow,Minimum Flow,Maximum Flow,Simulation Time (s),Time Step (s),Animation Interval (ms),Aggressive %,Normal %,Cautious %,Polite %,Submissive %
5,2,500.0,30.0,26.53947772657363,13.332125311471238,3.6513182977482583,16.16675733387086,31.944454904305807,0.005,0.13269738863286815,0.018256591488741293,0.0808337866693543,0.15972227452152904,150.0,0.5,50,0.0,100.0,0.0,0.0,0.0
10,2,500.0,30.0,23.730583273498834,11.69000264776884,3.419064586662387,16.810791468355013,28.87606800989032,0.01,0.23730583273498834,0.03419064586662387,0.16810791468355013,0.2887606800989032,150.0,0.5,50,0.0,100.0,0.0,0.0,0.0
15,2,500.0,30.0,19.13759972357364,11.960796671190487,3.458438472951411,12.915880727521227,25.865541921592587,0.015,0.2870639958536046,0.05187657709427117,0.1937382109128184,0.3879831288238888,150.0,0.5,50,0.0,100.0,0.0,0.0,0.0
20,2,500.0,30.0,14.373278313872822,4.856575834878175,2.2037640152425975,9.208259964102577,19.429343956371618,0.02,0.2874655662774564,0.04407528030485196,0.18416519928205155,0.38858687912743234,150.0,0.5,50,0.0,100.0,0.0,0.0,0.0
25,2,500.0,30.0,12.284817843879981,3.525161256965638,1.8775412796968374,8.056464629801123,16.452510771096332,0.025,0.30712044609699957,0.04693853199242094,0.20141161574502808,0.41131276927740834,150.0,0.5,50,0.0,100.0,0.0,0.0,0.0
30,2,500.0,30.0,10.0600572366046,1.4833663447459207,1.217935279374861,8.048055555751823,12.54812526375199,0.03,0.301801717098138,0.03653805838124584,0.24144166667255468,0.3764437579125597,150.0,0.5,50,0.0,100.0,0.0,0.0,0.0
35,2,500.0,30.0,8.707043148504853,0.8034838767272405,0.8963726215850418,7.024422042669168,11.14692476318111,0.035,0.3047465101976699,0.03137304175547648,0.24585477149342091,0.3901423667113389,150.0,0.5,50,0.0,100.0,0.0,0.0,0.0
40,2,500.0,30.0,7.69814988020283,0.9752721214548272,0.987558667348339,5.89307183622366,10.917602912469842,0.04,0.3079259952081132,0.03950234669393356,0.2357228734489464,0.4367041164987937,150.0,0.5,50,0.0,100.0,0.0,0.0,0.0
45,2,500.0,30.0,7.005995842528927,0.4567582243191757,0.6758389041178199,5.565797909030524,8.56386372695789,0.045,0.3152698129138017,0.03041275068530186,0.25046090590637354,0.38537386771310506,150.0,0.5,50,0.0,100.0,0.0,0.0,0.0
50,2,500.0,30.0,6.389146183282645,0.2695178508313282,0.5191510867091854,5.328003889538843,7.483187863464052,0.05,0.3194573091641323,0.025957554335459265,0.2664001944769422,0.3741593931732026,150.0,0.5,50,0.0,100.0,0.0,0.0,0.0
55,2,500.0,30.0,5.989769944398872,0.3084114613517286,0.5553480542432183,5.0005982128148565,6.858551041415512,0.055,0.32943734694193794,0.030544142983377008,0.2750329017048171,0.37722030727785316,150.0,0.5,50,0.0,100.0,0.0,0.0,0.0
60,2,500.0,30.0,5.839035117244098,0.4648760024434249,0.6818181593676022,4.917892936662505,7.360191561961538,0.06,0.35034210703464586,0.040909089562056127,0.2950735761997503,0.44161149371769226,150.0,0.5,50,0.0,100.0,0.0,0.0,0.0
65,2,500.0,30.0,5.375151154779116,0.30768176211264125,0.5546906904867264,4.001305317876911,6.686396940329829,0.065,0.3493848250606426,0.03605489488163722,0.26008484566199924,0.43461580112143894,150.0,0.5,50,0.0,100.0,0.0,0.0,0.0
70,2,500.0,30.0,5.279431582644573,0.27985111825003284,0.5290095634769119,3.985563195168635,6.643890577167542,0.07,0.36956021078512014,0.03703066944338384,0.27898942366180446,0.465072340401728,150.0,0.5,50,0.0,100.0,0.0,0.0,0.0
