Number of Vehicles,Number of Lanes,Road Length,Percentage of Distracted Vehicles,Average Speed,Variance of Average Speed,Standard Deviation of Average Speed,Minimum Average Speed,Maximum Average Speed,Density,Average Flow,Standard Deviation of Flow,Minimum Flow,Maximum Flow,Simulation Time (s),Time Step (s),Animation Interval (ms),Aggressive %,Normal %,Cautious %,Polite %,Submissive %
5,1,1000.0,15.0,26.84808515071053,1.5199655277282231,1.2328688201622358,25.35578168479889,29.526476310488,0.005,0.13424042575355266,0.006164344100811182,0.12677890842399447,0.14763238155244002,150.0,0.5,50,0.0,100.0,0.0,0.0,0.0
10,1,1000.0,15.0,25.61334014178843,0.5743751969712646,0.7578754495108445,24.841928582967732,27.762182694596664,0.01,0.25613340141788427,0.0075787544951084595,0.24841928582967732,0.27762182694596665,150.0,0.5,50,0.0,100.0,0.0,0.0,0.0
15,1,1000.0,15.0,24.888700907724076,0.08722878404387188,0.2953451947194535,24.295486570018998,25.24858138265353,0.015,0.3733305136158611,0.004430177920791806,0.36443229855028497,0.37872872073980296,150.0,0.5,50,0.0,100.0,0.0,0.0,0.0
20,1,1000.0,15.0,23.50289121767692,0.10938840202430657,0.3307391752186405,23.023380545222317,24.129432150525965,0.02,0.4700578243535384,0.006614783504372808,0.4604676109044463,0.4825886430105193,150.0,0.5,50,0.0,100.0,0.0,0.0,0.0
25,1,1000.0,15.0,21.234132469013584,0.06586580736420652,0.25664334661979166,20.797390328931655,21.635080477652103,0.025,0.5308533117253397,0.00641608366549478,0.5199347582232914,0.5408770119413026,150.0,0.5,50,0.0,100.0,0.0,0.0,0.0
30,1,1000.0,15.0,18.785444565188886,0.056731894973745776,0.23818458172968665,18.505581463625525,19.424731958766806,0.03,0.5635633369556666,0.00714553745189058,0.5551674439087657,0.5827419587630042,150.0,0.5,50,0.0,100.0,0.0,0.0,0.0
35,1,1000.0,15.0,16.218613357498832,0.04617044304152198,0.21487308589379447,15.870276132269725,16.549151068006708,0.035,0.5676514675124591,0.00752055800628279,0.5554596646294404,0.5792202873802348,150.0,0.5,50,0.0,100.0,0.0,0.0,0.0
40,1,1000.0,15.0,13.928209534788026,0.07171478390785231,0.267796161114853,13.451916572161391,14.301728121290779,0.04,0.5571283813915211,0.010711846444594103,0.5380766628864556,0.5720691248516312,150.0,0.5,50,0.0,100.0,0.0,0.0,0.0
45,1,1000.0,15.0,11.913276703275615,0.024684947488875838,0.15711444073946812,11.700004806513494,12.293111436025258,0.045,0.5360974516474026,0.0070701498332760996,0.5265002162931072,0.5531900146211366,150.0,0.5,50,0.0,100.0,0.0,0.0,0.0
50,1,1000.0,15.0,10.367641340434705,0.018883387674929638,0.13741683912435781,10.13035866095426,10.620929589396926,0.05,0.5183820670217353,0.006870841956217892,0.506517933047713,0.5310464794698463,150.0,0.5,50,0.0,100.0,0.0,0.0,0.0
55,1,1000.0,15.0,8.930577391087917,0.02116949697043541,0.14549741224652557,8.675827563637675,9.173578110255846,0.055,0.49118175650983537,0.008002357673558901,0.47717051600007215,0.5045467960640716,150.0,0.5,50,0.0,100.0,0.0,0.0,0.0
60,1,1000.0,15.0,7.675589534344324,0.006771102662216339,0.08228671011904863,7.496541394598296,7.793873768657075,0.06,0.4605353720606594,0.004937202607142929,0.44979248367589775,0.4676324261194245,150.0,0.5,50,0.0,100.0,0.0,0.0,0.0
