Number of Vehicles,Number of Lanes,Road Length,Percentage of Distracted Vehicles,Average Speed,Variance of Average Speed,Standard Deviation of Average Speed,Minimum Average Speed,Maximum Average Speed,Density,Average Flow,Standard Deviation of Flow,Minimum Flow,Maximum Flow,Simulation Time (s),Time Step (s),Animation Interval (ms),Aggressive %,Normal %,Cautious %,Polite %,Submissive %
5,1,1000.0,40.0,27.15435258894695,2.095011730579918,1.4474155348689324,25.346587061030732,29.759957253458566,0.005,0.13577176294473475,0.0072370776743446545,0.12673293530515367,0.14879978626729284,150.0,0.5,50,100.0,0.0,0.0,0.0,0.0
10,1,1000.0,40.0,25.90614636009526,0.7307134882123203,0.8548178099526941,25.283369215303143,27.84580908402039,0.01,0.2590614636009526,0.008548178099526934,0.2528336921530314,0.2784580908402039,150.0,0.5,50,100.0,0.0,0.0,0.0,0.0
15,1,1000.0,40.0,25.32041718595499,0.286073024122195,0.5348579476105735,24.771169748939137,26.448934327532193,0.015,0.37980625778932486,0.008022869214158587,0.37156754623408705,0.3967340149129829,150.0,0.5,50,100.0,0.0,0.0,0.0,0.0
20,1,1000.0,40.0,23.73075261705926,0.1306945770610374,0.36151704947490015,23.052234859048692,24.46052298565383,0.02,0.4746150523411853,0.007230340989498024,0.46104469718097385,0.48921045971307664,150.0,0.5,50,100.0,0.0,0.0,0.0,0.0
25,1,1000.0,40.0,21.445468108965095,0.05209529719244181,0.22824394229079073,21.180156215890932,21.82086979468205,0.025,0.5361367027241274,0.00570609855726978,0.5295039053972733,0.5455217448670513,150.0,0.5,50,100.0,0.0,0.0,0.0,0.0
30,1,1000.0,40.0,18.870193586200877,0.07115561297976242,0.266750094619969,18.475569710279355,19.319110653690693,0.03,0.5661058075860264,0.008002502838599091,0.5542670913083806,0.5795733196107208,150.0,0.5,50,100.0,0.0,0.0,0.0,0.0
35,1,1000.0,40.0,16.51705612905523,0.04521301958635176,0.21263353354151776,16.16492711977836,16.83921967094445,0.035,0.5780969645169332,0.007442173673953141,0.5657724491922426,0.5893726884830558,150.0,0.5,50,100.0,0.0,0.0,0.0,0.0
40,1,1000.0,40.0,14.242162823992263,0.024204559442219747,0.15557814577317647,14.002252293373086,14.485839752880754,0.04,0.5696865129596905,0.0062231258309271035,0.5600900917349234,0.5794335901152302,150.0,0.5,50,100.0,0.0,0.0,0.0,0.0
45,1,1000.0,40.0,12.28303680210126,0.07398742193013307,0.27200629024001094,11.706953388625443,12.585493104721953,0.045,0.5527366560945566,0.012240283060800517,0.5268129024881449,0.5663471897124879,150.0,0.5,50,100.0,0.0,0.0,0.0,0.0
50,1,1000.0,40.0,10.619380444705115,0.009023904373072088,0.09499423336746335,10.42905632289699,10.756068192297981,0.05,0.5309690222352558,0.00474971166837315,0.5214528161448495,0.537803409614899,150.0,0.5,50,100.0,0.0,0.0,0.0,0.0
55,1,1000.0,40.0,9.270884580344585,0.02222154265321229,0.14906891913880738,9.054012269715672,9.516445039887685,0.055,0.5098986519189521,0.008198790552634385,0.49797067483436197,0.5234044771938227,150.0,0.5,50,100.0,0.0,0.0,0.0,0.0
60,1,1000.0,40.0,8.081471053639246,0.014816978229249813,0.1217250106972672,7.891352808034826,8.261764442804937,0.06,0.48488826321835476,0.007303500641836013,0.47348116848208954,0.4957058665682962,150.0,0.5,50,100.0,0.0,0.0,0.0,0.0
