Number of Vehicles,Number of Lanes,Road Length,Percentage of Distracted Vehicles,Average Speed,Variance of Average Speed,Standard Deviation of Average Speed,Minimum Average Speed,Maximum Average Speed,Density,Average Flow,Standard Deviation of Flow,Minimum Flow,Maximum Flow,Simulation Time (s),Time Step (s),Animation Interval (ms),Aggressive %,Normal %,Cautious %,Polite %,Submissive %
5,2,500.0,40.0,26.22118118865202,14.305636246216784,3.782279239587789,17.355070288675755,31.003430584606054,0.005,0.13110590594326013,0.018911396197938954,0.08677535144337878,0.15501715292303028,150.0,0.5,50,0.0,100.0,0.0,0.0,0.0
10,2,500.0,40.0,23.730279029920347,13.293404898617425,3.646012191232693,17.104986428792834,29.064201942478007,0.01,0.23730279029920348,0.036460121912326934,0.17104986428792834,0.2906420194247801,150.0,0.5,50,0.0,100.0,0.0,0.0,0.0
15,2,500.0,40.0,19.13590667948579,7.259145587803472,2.694280161342445,15.393766778862078,25.0628273752134,0.015,0.28703860019228683,0.04041420242013666,0.23090650168293117,0.37594241062820094,150.0,0.5,50,0.0,100.0,0.0,0.0,0.0
20,2,500.0,40.0,14.993165479586507,3.7525706545476205,1.9371552995430235,11.444474446724888,18.798245455326832,0.02,0.29986330959173013,0.03874310599086048,0.22888948893449776,0.3759649091065366,150.0,0.5,50,0.0,100.0,0.0,0.0,0.0
25,2,500.0,40.0,11.140654788698981,2.83871742645936,1.6848493779739957,7.767867311501401,13.994422088834575,0.025,0.2785163697174745,0.0421212344493499,0.19419668278753505,0.34986055222086443,150.0,0.5,50,0.0,100.0,0.0,0.0,0.0
30,2,500.0,40.0,10.277061252970423,1.1970829864508619,1.0941128764669859,8.609271841775712,12.46594746207622,0.03,0.3083118375891127,0.03282338629400959,0.25827815525327136,0.37397842386228664,150.0,0.5,50,0.0,100.0,0.0,0.0,0.0
35,2,500.0,40.0,8.9559172620146,0.6389076678306493,0.7993170008392474,7.882349018253009,10.545896394651686,0.035,0.31345710417051104,0.027976095029373666,0.27588221563885534,0.3691063738128091,150.0,0.5,50,0.0,100.0,0.0,0.0,0.0
40,2,500.0,40.0,7.883679868942336,0.40716024043586035,0.6380910910174662,6.840986476143982,9.047023705293576,0.04,0.31534719475769346,0.025523643640698656,0.2736394590457593,0.36188094821174305,150.0,0.5,50,0.0,100.0,0.0,0.0,0.0
45,2,500.0,40.0,6.79129184686366,0.5050580440190109,0.7106743586334116,5.569021600495306,7.872269748570339,0.045,0.3056081331088647,0.031980346138503514,0.2506059720222888,0.35425213868566524,150.0,0.5,50,0.0,100.0,0.0,0.0,0.0
50,2,500.0,40.0,6.465401768556347,0.3703467537268296,0.6085612160882664,5.332144510197197,7.505408481963429,0.05,0.3232700884278174,0.030428060804413324,0.2666072255098599,0.37527042409817146,150.0,0.5,50,0.0,100.0,0.0,0.0,0.0
55,2,500.0,40.0,6.189921309299417,0.16861090651902177,0.4106225840343195,5.562116435364026,6.803446031033775,0.055,0.3404456720114679,0.022584242121887577,0.30591640394502145,0.3741895317068576,150.0,0.5,50,0.0,100.0,0.0,0.0,0.0
60,2,500.0,40.0,5.796102637466766,0.24713933567807475,0.49713110512024367,4.733505727427372,6.6482480918599824,0.06,0.34776615824800594,0.029827866307214613,0.2840103436456423,0.3988948855115989,150.0,0.5,50,0.0,100.0,0.0,0.0,0.0
