Number of Vehicles,Number of Lanes,Road Length,Percentage of Distracted Vehicles,Average Speed,Variance of Average Speed,Standard Deviation of Average Speed,Minimum Average Speed,Maximum Average Speed,Density,Average Flow,Standard Deviation of Flow,Minimum Flow,Maximum Flow,Simulation Time (s),Time Step (s),Animation Interval (ms),Aggressive %,Normal %,Cautious %,Polite %,Submissive %
10,1,1000.0,40.0,25.837295346512967,0.2899890000750446,0.5385062674426776,25.214670004321412,26.88299990724591,0.01,0.2583729534651297,0.005385062674426775,0.25214670004321416,0.26882999907245914,120.0,0.5,50.0,50.0,50.0,0.0,0.0,0.0
15,1,1000.0,40.0,25.279284487208287,0.3050129789933556,0.5522798013628197,24.815466892417867,26.09776077583127,0.015,0.3791892673081243,0.008284197020442322,0.372232003386268,0.39146641163746904,120.0,0.5,50.0,50.0,50.0,0.0,0.0,0.0
20,1,1000.0,40.0,23.406698300091485,0.13221391853421036,0.36361231900777286,22.881161943502846,24.009287597113293,0.02,0.4681339660018297,0.00727224638015545,0.45762323887005696,0.48018575194226587,120.0,0.5,50.0,50.0,50.0,0.0,0.0,0.0
25,1,1000.0,40.0,21.39901913587634,0.15916607696521518,0.3989562343982297,20.63721394041444,21.858121069908606,0.025,0.5349754783969085,0.009973905859955745,0.515930348510361,0.5464530267477151,120.0,0.5,50.0,50.0,50.0,0.0,0.0,0.0
30,1,1000.0,40.0,18.908964433569402,0.0127437352939439,0.1128881539132601,18.780111089690955,19.116674387302314,0.03,0.567268933007082,0.0033866446173977396,0.5634033326907286,0.5735002316190694,120.0,0.5,50.0,50.0,50.0,0.0,0.0,0.0
35,1,1000.0,40.0,16.296201185236885,0.07706810517954076,0.2776114284022557,15.936460108483661,16.714818011896895,0.035,0.5703670414832911,0.009716399994078959,0.5577761037969282,0.5850186304163913,120.0,0.5,50.0,50.0,50.0,0.0,0.0,0.0
40,1,1000.0,40.0,14.0510770384831,0.04244033647950047,0.20601052516679935,13.74115102715291,14.391278912664891,0.04,0.562043081539324,0.00824042100667197,0.5496460410861164,0.5756511565065957,120.0,0.5,50.0,50.0,50.0,0.0,0.0,0.0
45,1,1000.0,40.0,12.00668094866601,0.013320593663647724,0.1154148762666569,11.8072142827202,12.188296284200163,0.045,0.5403006426899705,0.005193669431999554,0.531324642722409,0.5484733327890073,120.0,0.5,50.0,50.0,50.0,0.0,0.0,0.0
50,1,1000.0,40.0,10.374315991352969,0.021386375864564437,0.14624081463314006,10.101213875575205,10.55663335481049,0.05,0.5187157995676486,0.0073120407316569795,0.5050606937787603,0.5278316677405245,120.0,0.5,50.0,50.0,50.0,0.0,0.0,0.0
55,1,1000.0,40.0,9.224406374259795,0.024604617385230353,0.15685859040942052,8.993542267621981,9.44845455323226,0.055,0.5073423505842887,0.008627222472518094,0.49464482471920895,0.5196650004277743,120.0,0.5,50.0,50.0,50.0,0.0,0.0,0.0
60,1,1000.0,40.0,7.938135164143089,0.01487040262160266,0.12194426030610321,7.753020325346905,8.171567221763969,0.06,0.47628810984858533,0.007316655618366196,0.4651812195208143,0.4902940333058381,120.0,0.5,50.0,50.0,50.0,0.0,0.0,0.0
