Number of Vehicles,Number of Lanes,Road Length,Percentage of Distracted Vehicles,Average Speed,Variance of Average Speed,Standard Deviation of Average Speed,Minimum Average Speed,Maximum Average Speed,Density,Average Flow,Standard Deviation of Flow,Minimum Flow,Maximum Flow,Simulation Time (s),Time Step (s),Animation Interval (ms),Aggressive %,Normal %,Cautious %,Polite %,Submissive %
5,1,1000.0,50.0,26.660838045811357,0.6611634975897105,0.8131196084154597,25.285893191141813,27.826961779010635,0.005,0.13330419022905676,0.0040655980420772975,0.12642946595570906,0.13913480889505317,150.0,0.5,50,0.0,100.0,0.0,0.0,0.0
10,1,1000.0,50.0,25.906521213938117,0.5021007768636222,0.7085906976976357,25.008746014666237,26.88256447875322,0.01,0.25906521213938116,0.007085906976976359,0.2500874601466624,0.26882564478753224,150.0,0.5,50,0.0,100.0,0.0,0.0,0.0
15,1,1000.0,50.0,25.565880915508018,0.39541358186507114,0.6288191964826385,24.85035995557597,26.678777611541378,0.015,0.3834882137326202,0.009432287947239578,0.37275539933363955,0.4001816641731207,150.0,0.5,50,0.0,100.0,0.0,0.0,0.0
20,1,1000.0,50.0,23.74813711081838,0.1780536827034596,0.4219640775035946,23.291164922706535,24.760350435707853,0.02,0.4749627422163676,0.008439281550071898,0.46582329845413073,0.49520700871415707,150.0,0.5,50,0.0,100.0,0.0,0.0,0.0
25,1,1000.0,50.0,21.351672266584576,0.11197840964849418,0.3346317523016819,20.928162827089846,21.935562380977053,0.025,0.5337918066646143,0.008365793807542049,0.5232040706772462,0.5483890595244264,150.0,0.5,50,0.0,100.0,0.0,0.0,0.0
30,1,1000.0,50.0,18.55463754302276,0.04913425727785949,0.22166248504846167,18.21507000489269,18.856255008226057,0.03,0.5566391262906828,0.0066498745514538635,0.5464521001467807,0.5656876502467817,150.0,0.5,50,0.0,100.0,0.0,0.0,0.0
35,1,1000.0,50.0,16.252356054698314,0.08311351744106922,0.2882941508963878,15.794780850463816,16.762981838379247,0.035,0.5688324619144411,0.01009029528137354,0.5528173297662337,0.5867043643432737,150.0,0.5,50,0.0,100.0,0.0,0.0,0.0
40,1,1000.0,50.0,13.863089156179484,0.041474180365130384,0.20365210621334212,13.56922400479885,14.157626267523764,0.04,0.5545235662471794,0.008146084248533685,0.542768960191954,0.5663050507009506,150.0,0.5,50,0.0,100.0,0.0,0.0,0.0
45,1,1000.0,50.0,11.913032512334011,0.051317822790069835,0.2265343744116328,11.623647413817617,12.344617076645104,0.045,0.5360864630550305,0.010194046848523446,0.5230641336217927,0.5555077684490296,150.0,0.5,50,0.0,100.0,0.0,0.0,0.0
50,1,1000.0,50.0,10.306048910267574,0.024119773335671845,0.15530541953090962,10.066124202249984,10.525086758035108,0.05,0.5153024455133787,0.007765270976545483,0.5033062101124992,0.5262543379017555,150.0,0.5,50,0.0,100.0,0.0,0.0,0.0
55,1,1000.0,50.0,8.931120940018246,0.007201153408855749,0.08485960999707545,8.7931972804406,9.056552347323889,0.055,0.49121165170100356,0.004667278549839132,0.483625850424233,0.49811037910281386,150.0,0.5,50,0.0,100.0,0.0,0.0,0.0
60,1,1000.0,50.0,7.653605236343263,0.009892877955018997,0.09946294764895618,7.507735546151874,7.807032601388147,0.06,0.45921631418059583,0.005967776858937401,0.45046413276911246,0.4684219560832888,150.0,0.5,50,0.0,100.0,0.0,0.0,0.0
