Number of Vehicles,Number of Lanes,Road Length,Percentage of Distracted Vehicles,Average Speed,Variance of Average Speed,Standard Deviation of Average Speed,Minimum Average Speed,Maximum Average Speed,Density,Average Flow,Standard Deviation of Flow,Minimum Flow,Maximum Flow,Simulation Time (s),Time Step (s),Animation Interval (ms),Aggressive %,Normal %,Cautious %,Polite %,Submissive %
5,1,1000.0,7.0,26.736874464585227,1.1926630883916256,1.0920911538839722,25.13346143200311,28.731354836687018,0.005,0.13368437232292613,0.005460455769419855,0.12566730716001556,0.1436567741834351,150.0,0.5,50,0.0,100.0,0.0,0.0,0.0
10,1,1000.0,7.0,25.75729460774555,0.7860633770610296,0.8866021526372636,25.022484072031226,28.21274706379529,0.01,0.25757294607745546,0.00886602152637263,0.25022484072031226,0.2821274706379529,150.0,0.5,50,0.0,100.0,0.0,0.0,0.0
15,1,1000.0,7.0,25.398772037689,0.5801048015967025,0.7616461130976134,24.591217461346393,27.19101446927247,0.015,0.380981580565335,0.01142469169646419,0.3688682619201959,0.40786521703908707,150.0,0.5,50,0.0,100.0,0.0,0.0,0.0
20,1,1000.0,7.0,23.69797086743988,0.15646557825637447,0.39555730085080526,23.041619850983476,24.343060980795187,0.02,0.4739594173487976,0.007911146017016101,0.46083239701966955,0.48686121961590373,150.0,0.5,50,0.0,100.0,0.0,0.0,0.0
25,1,1000.0,7.0,21.27906596745289,0.07266863876075011,0.26957121278198476,20.811815562551747,21.783450321840878,0.025,0.5319766491863224,0.006739280319549622,0.5202953890637937,0.544586258046022,150.0,0.5,50,0.0,100.0,0.0,0.0,0.0
30,1,1000.0,7.0,18.73670162495377,0.03989598109054142,0.19973978344471444,18.444257292609727,19.141416788288677,0.03,0.5621010487486131,0.0059921935033414205,0.5533277187782918,0.5742425036486603,150.0,0.5,50,0.0,100.0,0.0,0.0,0.0
35,1,1000.0,7.0,16.292651161745326,0.03778854055344933,0.19439274820180236,16.026695010051306,16.664884101382754,0.035,0.5702427906610865,0.006803746187063114,0.5609343253517958,0.5832709435483965,150.0,0.5,50,0.0,100.0,0.0,0.0,0.0
40,1,1000.0,7.0,13.933759394724241,0.03184775245055952,0.17845938599737343,13.655404192065713,14.311193736560915,0.04,0.5573503757889696,0.007138375439894963,0.5462161676826286,0.5724477494624366,150.0,0.5,50,0.0,100.0,0.0,0.0,0.0
45,1,1000.0,7.0,11.877271233937844,0.04372834331129017,0.20911323083748232,11.514428447522324,12.175745275482857,0.045,0.534477205527203,0.009410095387686694,0.5181492801385046,0.5479085373967285,150.0,0.5,50,0.0,100.0,0.0,0.0,0.0
50,1,1000.0,7.0,10.2686630747857,0.016981229347451544,0.13031204605657737,10.053630480208769,10.448013128150187,0.05,0.513433153739285,0.006515602302828879,0.5026815240104384,0.5224006564075093,150.0,0.5,50,0.0,100.0,0.0,0.0,0.0
55,1,1000.0,7.0,8.835857413085694,0.024631189612762523,0.15694326877175244,8.554653041610981,9.128072534329574,0.055,0.4859721577197132,0.00863187978244637,0.47050591728860397,0.5020439893881266,150.0,0.5,50,0.0,100.0,0.0,0.0,0.0
60,1,1000.0,7.0,7.774561690628667,0.014875081385581787,0.12196344282440451,7.510939324816383,8.076919117975953,0.06,0.46647370143772005,0.0073178065694642766,0.45065635948898297,0.48461514707855713,150.0,0.5,50,0.0,100.0,0.0,0.0,0.0
