Number of Vehicles,Number of Lanes,Road Length,Percentage of Distracted Vehicles,Average Speed,Variance of Average Speed,Standard Deviation of Average Speed,Minimum Average Speed,Maximum Average Speed,Density,Average Flow,Standard Deviation of Flow,Minimum Flow,Maximum Flow,Simulation Time (s),Time Step (s),Animation Interval (ms),Aggressive %,Normal %,Cautious %,Polite %,Submissive %
10,1,1000.0,20.0,25.9276207045558,0.7775834098562282,0.8818069005492235,25.18289531307831,27.39527524159208,0.01,0.259276207045558,0.008818069005492242,0.2518289531307831,0.2739527524159208,120.0,0.5,50.0,50.0,50.0,0.0,0.0,0.0
15,1,1000.0,20.0,25.299559202942135,0.07691704078361492,0.27733921609396484,24.919457898470675,25.80991683644352,0.015,0.37949338804413196,0.004160088241409482,0.37379186847706014,0.38714875254665276,120.0,0.5,50.0,50.0,50.0,0.0,0.0,0.0
20,1,1000.0,20.0,23.76919654944971,0.1618973480627275,0.40236469534829655,23.207842336081036,24.2420165941527,0.02,0.4753839309889942,0.00804729390696593,0.4641568467216207,0.48484033188305403,120.0,0.5,50.0,50.0,50.0,0.0,0.0,0.0
25,1,1000.0,20.0,21.499317797351864,0.0623612229887154,0.24972229173366842,21.081701320823825,21.77859202065814,0.025,0.5374829449337967,0.006243057293341664,0.5270425330205957,0.5444648005164535,120.0,0.5,50.0,50.0,50.0,0.0,0.0,0.0
30,1,1000.0,20.0,18.936926517327773,0.0972120320074492,0.31178844110622383,18.580203882193068,19.426820149842044,0.03,0.5681077955198331,0.009353653233186734,0.557406116465792,0.5828046044952613,120.0,0.5,50.0,50.0,50.0,0.0,0.0,0.0
35,1,1000.0,20.0,16.26140623546683,0.013318067617650304,0.11540393241848522,16.1221551922793,16.456437635284313,0.035,0.569149218241339,0.004039137634646999,0.5642754317297756,0.575975317234951,120.0,0.5,50.0,50.0,50.0,0.0,0.0,0.0
40,1,1000.0,20.0,14.121709047556497,0.04409726383365919,0.20999348521718283,13.973787786547067,14.625786112088175,0.04,0.5648683619022599,0.008399739408687296,0.5589515114618827,0.5850314444835271,120.0,0.5,50.0,50.0,50.0,0.0,0.0,0.0
45,1,1000.0,20.0,12.118889712187405,0.017331095710916157,0.13164761946543568,11.88747169143553,12.313031422962515,0.045,0.5453500370484332,0.0059241428759446175,0.5349362261145989,0.5540864140333132,120.0,0.5,50.0,50.0,50.0,0.0,0.0,0.0
50,1,1000.0,20.0,10.533072310272003,0.04730357274767899,0.21749384530988225,10.314762562772694,10.905989487366444,0.05,0.5266536155136001,0.01087469226549414,0.5157381281386347,0.5452994743683223,120.0,0.5,50.0,50.0,50.0,0.0,0.0,0.0
55,1,1000.0,20.0,9.087836906888613,0.008438563821238936,0.09186165588121595,8.926449468103412,9.249965599034644,0.055,0.49983102987887373,0.005052391073466909,0.49095472074568763,0.5087481079469054,120.0,0.5,50.0,50.0,50.0,0.0,0.0,0.0
60,1,1000.0,20.0,7.969773678945101,0.005186099027770831,0.07201457510650765,7.902687722196793,8.065313573772709,0.06,0.4781864207367061,0.004320874506390461,0.4741612633318076,0.48391881442636253,120.0,0.5,50.0,50.0,50.0,0.0,0.0,0.0
