Number of Vehicles,Number of Lanes,Road Length,Percentage of Distracted Vehicles,Average Speed,Variance of Average Speed,Standard Deviation of Average Speed,Minimum Average Speed,Maximum Average Speed,Density,Average Flow,Standard Deviation of Flow,Minimum Flow,Maximum Flow,Simulation Time (s),Time Step (s),Animation Interval (ms),Aggressive %,Normal %,Cautious %,Polite %,Submissive %
5,1,1000.0,5.0,26.05204279381394,0.7257323703249955,0.8518992724054855,25.03322805406382,27.716795441534412,0.005,0.1302602139690697,0.004259496362027429,0.1251661402703191,0.13858397720767207,150.0,0.5,50,0.0,100.0,0.0,0.0,0.0
10,1,1000.0,5.0,25.95541407752268,0.5104858160959337,0.7144829011921375,25.106510216931397,27.459384049787168,0.01,0.2595541407752268,0.007144829011921348,0.251065102169314,0.27459384049787167,150.0,0.5,50,0.0,100.0,0.0,0.0,0.0
15,1,1000.0,5.0,25.381552290085814,0.6333617749157155,0.7958402948555166,24.46978465015438,27.149646716245137,0.015,0.38072328435128716,0.011937604422832745,0.3670467697523157,0.407244700743677,150.0,0.5,50,0.0,100.0,0.0,0.0,0.0
20,1,1000.0,5.0,23.628368347645516,0.14688994282134651,0.3832622376667789,22.96808395520788,24.311380762400557,0.02,0.47256736695291035,0.007665244753335582,0.45936167910415765,0.48622761524801117,150.0,0.5,50,0.0,100.0,0.0,0.0,0.0
25,1,1000.0,5.0,21.319582794436542,0.17104237328805771,0.4135726940793574,20.574561202174518,21.98215092412858,0.025,0.5329895698609135,0.01033931735198395,0.5143640300543629,0.5495537731032145,150.0,0.5,50,0.0,100.0,0.0,0.0,0.0
30,1,1000.0,5.0,18.66928985269002,0.08745423967253425,0.29572662996851373,18.06599371246989,19.199949258649006,0.03,0.5600786955807006,0.008871798899055434,0.5419798113740967,0.5759984777594702,150.0,0.5,50,0.0,100.0,0.0,0.0,0.0
35,1,1000.0,5.0,16.212507181609585,0.1355827960684532,0.3682156923169533,15.88064154963219,17.299081240346528,0.035,0.5674377513563356,0.012887549231093412,0.5558224542371267,0.6054678434121286,150.0,0.5,50,0.0,100.0,0.0,0.0,0.0
40,1,1000.0,5.0,13.951517807083672,0.027804243441268618,0.1667460447544967,13.710890631526022,14.302486444077214,0.04,0.5580607122833469,0.0066698417901798574,0.5484356252610408,0.5720994577630886,150.0,0.5,50,0.0,100.0,0.0,0.0,0.0
45,1,1000.0,5.0,11.992654778593936,0.06506837084279185,0.2550850266926537,11.630520582772588,12.329054389577355,0.045,0.5396694650367271,0.011478826201169417,0.5233734262247665,0.5548074475309809,150.0,0.5,50,0.0,100.0,0.0,0.0,0.0
50,1,1000.0,5.0,10.32383950561711,0.02647981011642166,0.16272618141043457,10.118397082027686,10.683388092300767,0.05,0.5161919752808556,0.00813630907052172,0.5059198541013843,0.5341694046150384,150.0,0.5,50,0.0,100.0,0.0,0.0,0.0
55,1,1000.0,5.0,8.916298992703352,0.011854535169599681,0.10887853401658051,8.669706900674566,9.122870545285332,0.055,0.4903964445986843,0.005988319370911936,0.4768338795371011,0.5017578799906933,150.0,0.5,50,0.0,100.0,0.0,0.0,0.0
60,1,1000.0,5.0,7.717203237492062,0.016101098676732747,0.1268901047234683,7.473629079568849,7.9578063981546725,0.06,0.46303219424952374,0.007613406283408089,0.44841774477413093,0.4774683838892803,150.0,0.5,50,0.0,100.0,0.0,0.0,0.0
