Number of Vehicles,Number of Lanes,Road Length,Percentage of Distracted Vehicles,Average Speed,Variance of Average Speed,Standard Deviation of Average Speed,Minimum Average Speed,Maximum Average Speed,Density,Average Flow,Standard Deviation of Flow,Minimum Flow,Maximum Flow,Simulation Time (s),Time Step (s),Animation Interval (ms),Aggressive %,Normal %,Cautious %,Polite %,Submissive %
5,2,500.0,20.0,28.168501604527016,3.2697392248216044,1.8082420260633265,22.920958650474045,31.034178695482485,0.005,0.1408425080226351,0.009041210130316633,0.11460479325237023,0.15517089347741242,150.0,0.5,50,100.0,0.0,0.0,0.0,0.0
10,2,500.0,20.0,24.371405255819475,9.19306750479859,3.032007174265686,17.868810305593037,28.22106789354596,0.01,0.24371405255819475,0.030320071742656857,0.1786881030559304,0.2822106789354596,150.0,0.5,50,100.0,0.0,0.0,0.0,0.0
15,2,500.0,20.0,19.75465352011815,7.608214318235566,2.7582991712712324,15.817542907344285,26.040782822240423,0.015,0.2963198028017723,0.04137448756906848,0.23726314361016426,0.39061174233360635,150.0,0.5,50,100.0,0.0,0.0,0.0,0.0
20,2,500.0,20.0,16.360081855029186,4.237208290940003,2.0584480296913017,12.674311234565431,20.523434982706405,0.02,0.32720163710058375,0.04116896059382603,0.25348622469130866,0.41046869965412813,150.0,0.5,50,100.0,0.0,0.0,0.0,0.0
25,2,500.0,20.0,13.51646610079078,2.428294567976209,1.558298613224118,9.557127368399906,16.90044554597622,0.025,0.33791165251976957,0.03895746533060294,0.23892818420999765,0.4225111386494055,150.0,0.5,50,100.0,0.0,0.0,0.0,0.0
30,2,500.0,20.0,11.325562988874994,1.1750657584032533,1.0840045010991668,8.916326178857938,13.428245349269876,0.03,0.33976688966624985,0.032520135032975,0.26748978536573814,0.4028473604780963,150.0,0.5,50,100.0,0.0,0.0,0.0,0.0
35,2,500.0,20.0,10.103789081906884,0.7483345496937549,0.8650633212047283,8.273510837287262,11.982323103679354,0.035,0.353632617866741,0.030277216242165478,0.2895728793050542,0.4193813086287774,150.0,0.5,50,100.0,0.0,0.0,0.0,0.0
40,2,500.0,20.0,8.83887733723111,0.760513581428347,0.8720742981124642,6.016262988237618,10.454988226089212,0.04,0.35355509348924447,0.034882971924498574,0.24065051952950473,0.4181995290435685,150.0,0.5,50,100.0,0.0,0.0,0.0,0.0
45,2,500.0,20.0,8.054608043517119,0.5195733783418988,0.720814385498721,6.7173256717520795,9.078785678255443,0.045,0.36245736195827033,0.03243664734744245,0.3022796552288436,0.4085453555214949,150.0,0.5,50,100.0,0.0,0.0,0.0,0.0
50,2,500.0,20.0,7.15650289939083,0.41619538732598543,0.6451320696771983,5.91193851537033,8.816809247147832,0.05,0.3578251449695415,0.032256603483859905,0.2955969257685165,0.4408404623573916,150.0,0.5,50,100.0,0.0,0.0,0.0,0.0
55,2,500.0,20.0,6.87298905064649,0.24459628998748698,0.49456676999924587,5.944804214597248,7.967841872454458,0.055,0.3780143977855569,0.02720117234995852,0.3269642318028486,0.4382313029849952,150.0,0.5,50,100.0,0.0,0.0,0.0,0.0
60,2,500.0,20.0,6.314638556390778,0.1881725851528253,0.43378864110627113,5.529775966043559,7.4241168790325895,0.06,0.3788783133834467,0.026027318466376275,0.3317865579626135,0.44544701274195536,150.0,0.5,50,100.0,0.0,0.0,0.0,0.0
65,2,500.0,20.0,5.8388848882010596,0.3058932014432738,0.5530761262640739,4.895862879972602,7.250381834882521,0.065,0.37952751773306886,0.035949948207164836,0.31823108719821913,0.4712748192673639,150.0,0.5,50,100.0,0.0,0.0,0.0,0.0
70,2,500.0,20.0,5.6933349170846395,0.3122540578955469,0.5587969737709277,4.61659704619756,6.9774788856686785,0.07,0.39853344419592485,0.039115788163964944,0.3231617932338292,0.48842352199680755,150.0,0.5,50,100.0,0.0,0.0,0.0,0.0
