Number of Vehicles,Number of Lanes,Road Length,Percentage of Distracted Vehicles,Average Speed,Variance of Average Speed,Standard Deviation of Average Speed,Minimum Average Speed,Maximum Average Speed,Density,Average Flow,Standard Deviation of Flow,Minimum Flow,Maximum Flow,Simulation Time (s),Time Step (s),Animation Interval (ms),Aggressive %,Normal %,Cautious %,Polite %,Submissive %
5,1,1000.0,40.0,27.112101227243098,1.4328339530143792,1.1970104231018122,25.228803393500396,29.2196401474617,0.005,0.1355605061362155,0.005985052115509072,0.126144016967502,0.1460982007373085,150.0,0.5,50,50.0,50.0,0.0,0.0,0.0
10,1,1000.0,40.0,25.94055742072385,0.9942605520656516,0.9971261465159017,25.052918692040897,28.542141857610158,0.01,0.2594055742072385,0.009971261465159018,0.250529186920409,0.2854214185761016,150.0,0.5,50,50.0,50.0,0.0,0.0,0.0
15,1,1000.0,40.0,25.23143431233717,0.33584664772246414,0.5795227758444564,24.319192081162775,26.292713020252396,0.015,0.3784715146850576,0.008692841637666864,0.3647878812174416,0.39439069530378595,150.0,0.5,50,50.0,50.0,0.0,0.0,0.0
20,1,1000.0,40.0,23.705611802923094,0.13940595548061765,0.3733710694210488,22.997371526946836,24.515625123252242,0.02,0.47411223605846187,0.007467421388420985,0.4599474305389367,0.4903125024650449,150.0,0.5,50,50.0,50.0,0.0,0.0,0.0
25,1,1000.0,40.0,21.42206010228667,0.1031549306470565,0.32117741303998404,20.8270547037698,22.034866768383708,0.025,0.5355515025571669,0.008029435325999618,0.5206763675942451,0.5508716692095927,150.0,0.5,50,50.0,50.0,0.0,0.0,0.0
30,1,1000.0,40.0,18.72268261763294,0.09137960179783396,0.3022905916462402,18.312884465240003,19.32394481486977,0.03,0.5616804785289882,0.009068717749387207,0.5493865339572,0.579718344446093,150.0,0.5,50,50.0,50.0,0.0,0.0,0.0
35,1,1000.0,40.0,16.3118487059925,0.04817213014346326,0.21948150296428914,16.00861099870923,16.664188028443828,0.035,0.5709147047097375,0.007681852603750088,0.5603013849548231,0.5832465809955341,150.0,0.5,50,50.0,50.0,0.0,0.0,0.0
40,1,1000.0,40.0,14.151754121694744,0.05219353069674882,0.2284590350516889,13.718898126987417,14.473918045494912,0.04,0.5660701648677897,0.00913836140206755,0.5487559250794967,0.5789567218197965,150.0,0.5,50,50.0,50.0,0.0,0.0,0.0
45,1,1000.0,40.0,12.081254231924524,0.02760470313013663,0.16614663141375038,11.796637090340386,12.341354023947211,0.045,0.5436564404366035,0.007476598413618772,0.5308486690653174,0.5553609310776245,150.0,0.5,50,50.0,50.0,0.0,0.0,0.0
50,1,1000.0,40.0,10.424173281370319,0.01955503205602063,0.13983930797891067,10.288842575072232,10.735263635793004,0.05,0.521208664068516,0.006991965398945536,0.5144421287536116,0.5367631817896502,150.0,0.5,50,50.0,50.0,0.0,0.0,0.0
55,1,1000.0,40.0,9.136923739162816,0.017881016302315304,0.1337199173732743,8.892452052859245,9.334513640182989,0.055,0.5025308056539548,0.007354595455530102,0.48908486290725844,0.5133982502100644,150.0,0.5,50,50.0,50.0,0.0,0.0,0.0
60,1,1000.0,40.0,7.923963246874398,0.010611439913580248,0.10301184355975894,7.6831305314306615,8.05755244263082,0.06,0.47543779481246384,0.0061807106135855225,0.4609878318858397,0.4834531465578492,150.0,0.5,50,50.0,50.0,0.0,0.0,0.0
