Number of Vehicles,Number of Lanes,Road Length,Percentage of Distracted Vehicles,Average Speed,Variance of Average Speed,Standard Deviation of Average Speed,Minimum Average Speed,Maximum Average Speed,Density,Average Flow,Standard Deviation of Flow,Minimum Flow,Maximum Flow,Simulation Time (s),Time Step (s),Animation Interval (ms),Aggressive %,Normal %,Cautious %,Polite %,Submissive %
5,2,500.0,50.0,27.334792356044296,11.196310378824167,3.3460888181314266,19.675257592808528,30.993797055377776,0.005,0.13667396178022145,0.01673044409065712,0.09837628796404264,0.15496898527688888,150.0,0.5,50,0.0,100.0,0.0,0.0,0.0
10,2,500.0,50.0,22.32292925152243,11.006457452796392,3.3175981451641174,16.784386916266293,27.72799137405331,0.01,0.2232292925152243,0.03317598145164117,0.16784386916266292,0.2772799137405331,150.0,0.5,50,0.0,100.0,0.0,0.0,0.0
15,2,500.0,50.0,18.267277945177263,12.449973824436466,3.5284520436639726,13.3219923889694,25.168389830520635,0.015,0.27400916917765894,0.05292678065495957,0.199829885834541,0.3775258474578095,150.0,0.5,50,0.0,100.0,0.0,0.0,0.0
20,2,500.0,50.0,13.754363944436728,2.981617502646461,1.7267360836695516,10.71870035472067,17.223704300748345,0.02,0.2750872788887345,0.034534721673391035,0.21437400709441343,0.34447408601496693,150.0,0.5,50,0.0,100.0,0.0,0.0,0.0
25,2,500.0,50.0,12.242279790243893,5.448878119750785,2.3342832132692863,7.824687880297993,17.15518651206412,0.025,0.30605699475609743,0.05835708033173216,0.19561719700744984,0.428879662801603,150.0,0.5,50,0.0,100.0,0.0,0.0,0.0
30,2,500.0,50.0,10.045827682639619,1.2956687681993972,1.1382744696247022,7.976740542344901,11.629116188388831,0.03,0.30137483047918856,0.03414823408874108,0.239302216270347,0.3488734856516649,150.0,0.5,50,0.0,100.0,0.0,0.0,0.0
35,2,500.0,50.0,8.760385950692351,0.633608534866491,0.7959953108319741,7.155719712448432,9.6672817706963,0.035,0.3066135082742323,0.027859835879119076,0.2504501899356952,0.33835486197437054,150.0,0.5,50,0.0,100.0,0.0,0.0,0.0
40,2,500.0,50.0,7.572514913185457,0.4331466286298057,0.6581387609234133,6.434587824163087,8.580342334718285,0.04,0.30290059652741824,0.026325550436936532,0.25738351296652345,0.3432136933887314,150.0,0.5,50,0.0,100.0,0.0,0.0,0.0
45,2,500.0,50.0,7.050645380968204,0.5405027079294081,0.7351888926863681,5.550256609990234,8.488136321279482,0.045,0.3172790421435691,0.03308350017088656,0.24976154744956053,0.38196613445757666,150.0,0.5,50,0.0,100.0,0.0,0.0,0.0
50,2,500.0,50.0,6.418494993635265,0.3042854166571688,0.5516207181181366,5.0542664352633,7.215693930814828,0.05,0.32092474968176327,0.027581035905906822,0.252713321763165,0.3607846965407414,150.0,0.5,50,0.0,100.0,0.0,0.0,0.0
55,2,500.0,50.0,5.933687123011847,0.387090690863623,0.6221661280266092,4.868704699406506,7.384411245677154,0.055,0.3263527917656515,0.03421913704146352,0.2677787584673578,0.4061426185122435,150.0,0.5,50,0.0,100.0,0.0,0.0,0.0
60,2,500.0,50.0,5.823617301134912,0.499014094797592,0.7064092969359845,4.209797247799869,7.050049305092613,0.06,0.3494170380680947,0.042384557816159074,0.25258783486799213,0.4230029583055568,150.0,0.5,50,0.0,100.0,0.0,0.0,0.0
