Number of Vehicles,Number of Lanes,Road Length,Percentage of Distracted Vehicles,Average Speed,Variance of Average Speed,Standard Deviation of Average Speed,Minimum Average Speed,Maximum Average Speed,Density,Average Flow,Standard Deviation of Flow,Minimum Flow,Maximum Flow,Simulation Time (s),Time Step (s),Animation Interval (ms),Aggressive %,Normal %,Cautious %,Polite %,Submissive %
5,1,1000.0,30.0,26.586838341306986,2.2846035233135646,1.5114904972620782,24.996506111185592,29.24049018596286,0.005,0.13293419170653495,0.007557452486310392,0.12498253055592796,0.1462024509298143,150.0,0.5,50,60.0,40.0,0.0,0.0,0.0
10,1,1000.0,30.0,25.740089070407976,0.35595788213362634,0.5966220597108578,25.00473576676518,27.252966694208162,0.01,0.2574008907040798,0.005966220597108588,0.2500473576676518,0.27252966694208164,150.0,0.5,50,60.0,40.0,0.0,0.0,0.0
15,1,1000.0,30.0,24.971688224600346,0.10082402587712519,0.3175279922733194,24.54741115664389,26.096497638601694,0.015,0.3745753233690052,0.004762919884099808,0.3682111673496583,0.3914474645790254,150.0,0.5,50,60.0,40.0,0.0,0.0,0.0
20,1,1000.0,30.0,23.568333872524715,0.10811175988784581,0.32880352779105915,22.856916627369664,24.37051325643103,0.02,0.4713666774504944,0.0065760705558211945,0.4571383325473933,0.48741026512862057,150.0,0.5,50,60.0,40.0,0.0,0.0,0.0
25,1,1000.0,30.0,21.352431207273444,0.10053867324529193,0.3170783392874574,20.94328472420718,21.955903984313387,0.025,0.5338107801818361,0.007926958482186464,0.5235821181051795,0.5488975996078347,150.0,0.5,50,60.0,40.0,0.0,0.0,0.0
30,1,1000.0,30.0,18.845823375494415,0.07649950168487332,0.2765854328862482,18.22716627477808,19.31898942796487,0.03,0.5653747012648325,0.008297562986587435,0.5468149882433424,0.579569682838946,150.0,0.5,50,60.0,40.0,0.0,0.0,0.0
35,1,1000.0,30.0,16.287753283788653,0.04552161803380386,0.21335795751226122,15.956220783871627,16.74333108357362,0.035,0.570071364932603,0.0074675285129291585,0.558467727435507,0.5860165879250767,150.0,0.5,50,60.0,40.0,0.0,0.0,0.0
40,1,1000.0,30.0,14.191176872587778,0.061308796285067205,0.24760613135596463,13.631496818143969,14.628431194146106,0.04,0.5676470749035112,0.009904245254238598,0.5452598727257588,0.5851372477658443,150.0,0.5,50,60.0,40.0,0.0,0.0,0.0
45,1,1000.0,30.0,12.260381785440728,0.05187800573354134,0.22776743782538658,11.822734011380536,12.861609439837437,0.045,0.5517171803448327,0.0102495347021424,0.5320230305121241,0.5787724247926846,150.0,0.5,50,60.0,40.0,0.0,0.0,0.0
50,1,1000.0,30.0,10.538349167198993,0.01278255766627028,0.11305997375848927,10.349840051154658,10.692078974640799,0.05,0.5269174583599497,0.0056529986879244615,0.5174920025577329,0.53460394873204,150.0,0.5,50,60.0,40.0,0.0,0.0,0.0
55,1,1000.0,30.0,9.108354874933696,0.01576790150785644,0.12557030504007083,8.86053385309933,9.284985485673062,0.055,0.5009595181213532,0.0069063667772038834,0.48732936192046317,0.5106742017120184,150.0,0.5,50,60.0,40.0,0.0,0.0,0.0
60,1,1000.0,30.0,7.994407504747748,0.010186336728254832,0.10092738344104057,7.79405174002119,8.198188496216504,0.06,0.4796644502848649,0.006055643006462434,0.4676431044012714,0.4918913097729902,150.0,0.5,50,60.0,40.0,0.0,0.0,0.0
