Number of Vehicles,Number of Lanes,Road Length,Percentage of Distracted Vehicles,Average Speed,Variance of Average Speed,Standard Deviation of Average Speed,Minimum Average Speed,Maximum Average Speed,Density,Average Flow,Standard Deviation of Flow,Minimum Flow,Maximum Flow,Simulation Time (s),Time Step (s),Animation Interval (ms),Aggressive %,Normal %,Cautious %,Polite %,Submissive %
5,2,500.0,20.0,27.695225347617157,5.116005965614341,2.261858962361345,22.227067765982873,30.569770736434304,0.005,0.13847612673808576,0.011309294811806727,0.11113533882991437,0.15284885368217152,150.0,0.5,50,0.0,100.0,0.0,0.0,0.0
10,2,500.0,20.0,24.550292010654466,7.580462432815877,2.753263959887587,19.20612095155924,28.708633208836893,0.01,0.24550292010654468,0.027532639598875867,0.19206120951559238,0.2870863320883689,150.0,0.5,50,0.0,100.0,0.0,0.0,0.0
15,2,500.0,20.0,18.370259625743184,8.74798086334486,2.9576985754712837,11.843271012142747,24.559876219488316,0.015,0.27555389438614775,0.044365478632069265,0.17764906518214119,0.36839814329232473,150.0,0.5,50,0.0,100.0,0.0,0.0,0.0
20,2,500.0,20.0,14.185443371205066,3.3314524345635546,1.8252266803231743,11.063953025072186,19.544121389130837,0.02,0.28370886742410134,0.03650453360646348,0.22127906050144372,0.3908824277826167,150.0,0.5,50,0.0,100.0,0.0,0.0,0.0
25,2,500.0,20.0,11.663543062898002,2.6185459774232447,1.6181921942165105,8.579885373829732,15.096287533729438,0.025,0.2915885765724501,0.04045480485541278,0.21449713434574333,0.37740718834323594,150.0,0.5,50,0.0,100.0,0.0,0.0,0.0
30,2,500.0,20.0,10.250575733173237,2.1703471727971384,1.4732098196784933,7.618527100668396,13.755830573084129,0.03,0.30751727199519713,0.04419629459035482,0.22855581302005187,0.41267491719252386,150.0,0.5,50,0.0,100.0,0.0,0.0,0.0
35,2,500.0,20.0,8.414764857493388,0.6052818464360684,0.7779986159602524,7.273029157359214,9.70617563978589,0.035,0.29451677001226867,0.027229951558608842,0.25455602050757253,0.33971614739250616,150.0,0.5,50,0.0,100.0,0.0,0.0,0.0
40,2,500.0,20.0,7.821082053221078,0.7590874664319716,0.8712562576142403,6.480421674080293,10.277968535487833,0.04,0.3128432821288431,0.034850250304569605,0.2592168669632117,0.4111187414195133,150.0,0.5,50,0.0,100.0,0.0,0.0,0.0
45,2,500.0,20.0,6.755759074032392,0.3045682620996655,0.5518770353073821,5.724849282431254,7.627861312004041,0.045,0.30400915833145764,0.024834466588832198,0.2576182177094064,0.3432537590401818,150.0,0.5,50,0.0,100.0,0.0,0.0,0.0
50,2,500.0,20.0,6.282548566634511,0.30955665621859835,0.5563781593651914,5.298922753088103,7.124818063756216,0.05,0.3141274283317256,0.02781890796825958,0.26494613765440517,0.3562409031878108,150.0,0.5,50,0.0,100.0,0.0,0.0,0.0
55,2,500.0,20.0,6.133259617321315,0.264103362855693,0.5139098781456658,5.49144734306813,7.385768664534005,0.055,0.3373292789526723,0.02826504329801162,0.30202960386874717,0.4062172765493703,150.0,0.5,50,0.0,100.0,0.0,0.0,0.0
60,2,500.0,20.0,5.809590086929233,0.3873370446539053,0.622364077252138,4.669347275778421,7.457045108791015,0.06,0.3485754052157539,0.03734184463512829,0.2801608365467052,0.4474227065274609,150.0,0.5,50,0.0,100.0,0.0,0.0,0.0
65,2,500.0,20.0,5.3767057475577635,0.24244467982031848,0.49238671775375753,4.450795371135451,6.568213484504578,0.065,0.3494858735912546,0.03200513665399426,0.2893016991238043,0.42693387649279757,150.0,0.5,50,0.0,100.0,0.0,0.0,0.0
70,2,500.0,20.0,5.24117515584298,0.3772325716657676,0.6141926177232738,4.245480279793855,6.3082281498501835,0.07,0.36688226090900866,0.04299348324062917,0.2971836195855699,0.4415759704895129,150.0,0.5,50,0.0,100.0,0.0,0.0,0.0
