Number of Vehicles,Number of Lanes,Road Length,Percentage of Distracted Vehicles,Average Speed,Variance of Average Speed,Standard Deviation of Average Speed,Minimum Average Speed,Maximum Average Speed,Density,Average Flow,Standard Deviation of Flow,Minimum Flow,Maximum Flow,Simulation Time (s),Time Step (s),Animation Interval (ms),Aggressive %,Normal %,Cautious %,Polite %,Submissive %
5,2,500.0,20.0,27.625691510345735,6.208019675606935,2.4915897887908707,18.819435000882997,30.764862183264576,0.005,0.13812845755172867,0.012457948943954352,0.09409717500441499,0.15382431091632287,150.0,0.5,50,50.0,50.0,0.0,0.0,0.0
10,2,500.0,20.0,24.33468757746658,7.297691514157221,2.7014239789705763,16.516519190709435,28.202529336267702,0.01,0.2433468757746658,0.02701423978970576,0.16516519190709436,0.282025293362677,150.0,0.5,50,50.0,50.0,0.0,0.0,0.0
15,2,500.0,20.0,19.52229062108193,9.265121833294705,3.0438662640291385,13.086159422455287,25.93503062391266,0.015,0.292834359316229,0.04565799396043707,0.1962923913368293,0.3890254593586899,150.0,0.5,50,50.0,50.0,0.0,0.0,0.0
20,2,500.0,20.0,15.530892037686563,2.950465327873434,1.717691860571457,10.975002470993779,19.600015987843527,0.02,0.3106178407537313,0.034353837211429136,0.21950004941987558,0.39200031975687055,150.0,0.5,50,50.0,50.0,0.0,0.0,0.0
25,2,500.0,20.0,12.808524829500863,2.8504015923201025,1.688313238803778,8.4667892672976,15.937377204028598,0.025,0.32021312073752156,0.042207830970094444,0.21166973168244,0.398434430100715,150.0,0.5,50,50.0,50.0,0.0,0.0,0.0
30,2,500.0,20.0,10.730616425244607,0.8529782455384157,0.9235682137982097,8.746132304545045,12.718649375228903,0.03,0.32191849275733814,0.027707046413946293,0.2623839691363513,0.38155948125686706,150.0,0.5,50,50.0,50.0,0.0,0.0,0.0
35,2,500.0,20.0,9.518516052862907,0.9605684774675283,0.9800859541221516,7.4176616320067135,11.909705646664879,0.035,0.3331480618502018,0.0343030083942753,0.259618157120235,0.4168396976332708,150.0,0.5,50,50.0,50.0,0.0,0.0,0.0
40,2,500.0,20.0,8.255718695116723,0.5444249972076733,0.7378516092058575,6.688531485857117,10.017694862276386,0.04,0.33022874780466893,0.02951406436823431,0.2675412594342847,0.4007077944910554,150.0,0.5,50,50.0,50.0,0.0,0.0,0.0
45,2,500.0,20.0,7.386862542060966,0.36199314081878503,0.601658658060187,6.199652043980926,8.613936585344241,0.045,0.33240881439274345,0.027074639612708416,0.2789843419791417,0.38762714634049084,150.0,0.5,50,50.0,50.0,0.0,0.0,0.0
50,2,500.0,20.0,6.987161547988612,0.3086065806812676,0.55552369947759,6.131625870639805,8.064079104053643,0.05,0.34935807739943064,0.02777618497387948,0.30658129353199026,0.4032039552026822,150.0,0.5,50,50.0,50.0,0.0,0.0,0.0
55,2,500.0,20.0,6.325699338177077,0.2636904365290875,0.5135079712420125,5.177536354117695,7.3204542088243745,0.055,0.34791346359973924,0.02824293841831069,0.28476449947647325,0.4026249814853406,150.0,0.5,50,50.0,50.0,0.0,0.0,0.0
60,2,500.0,20.0,5.8903024879778485,0.34343641477333897,0.5860344825804528,4.970097005308121,7.221552218909307,0.06,0.3534181492786709,0.03516206895482716,0.29820582031848725,0.43329313313455836,150.0,0.5,50,50.0,50.0,0.0,0.0,0.0
65,2,500.0,20.0,5.70827021511977,0.2481659066607683,0.49816253036611285,4.69860342730147,6.808955971734276,0.065,0.37103756398278503,0.032380564473797335,0.3054092227745956,0.44258213816272796,150.0,0.5,50,50.0,50.0,0.0,0.0,0.0
70,2,500.0,20.0,5.315668075221754,0.2918665893303037,0.540246785580723,4.285350119245174,6.527507523187833,0.07,0.3720967652655228,0.03781727499065062,0.2999745083471622,0.45692552662314834,150.0,0.5,50,50.0,50.0,0.0,0.0,0.0
