Number of Vehicles,Number of Lanes,Road Length,Percentage of Distracted Vehicles,Average Speed,Variance of Average Speed,Standard Deviation of Average Speed,Minimum Average Speed,Maximum Average Speed,Density,Average Flow,Standard Deviation of Flow,Minimum Flow,Maximum Flow,Simulation Time (s),Time Step (s),Animation Interval (ms),Aggressive %,Normal %,Cautious %,Polite %,Submissive %
5,2,500.0,40.0,28.68279250632121,3.2435368483636933,1.8009821899074108,24.04340962437529,31.682496260765515,0.005,0.14341396253160607,0.009004910949537053,0.12021704812187645,0.15841248130382757,150.0,0.5,50,0.0,100.0,0.0,0.0,0.0
10,2,500.0,40.0,23.03198339154498,10.373317405455923,3.2207634817626585,13.256604213450156,27.12470489741259,0.01,0.23031983391544977,0.03220763481762658,0.13256604213450157,0.27124704897412594,150.0,0.5,50,0.0,100.0,0.0,0.0,0.0
15,2,500.0,40.0,18.8713672358439,8.632699252763432,2.938145546558821,12.832226488570035,24.76361033967385,0.015,0.2830705085376585,0.044072183198382325,0.19248339732855052,0.3714541550951077,150.0,0.5,50,0.0,100.0,0.0,0.0,0.0
20,2,500.0,40.0,14.19890146145378,4.695500383623646,2.1669103312374616,11.40606348634152,19.076940695779037,0.02,0.2839780292290756,0.04333820662474922,0.2281212697268304,0.38153881391558075,150.0,0.5,50,0.0,100.0,0.0,0.0,0.0
25,2,500.0,40.0,12.553826265676147,3.015184059774124,1.7364285357520832,9.63284878359504,15.42137817964046,0.025,0.3138456566419037,0.043410713393802106,0.240821219589876,0.38553445449101154,150.0,0.5,50,0.0,100.0,0.0,0.0,0.0
30,2,500.0,40.0,10.249533328143627,2.1076859396210543,1.4517871536906002,7.606252688228299,12.50300100369238,0.03,0.3074859998443088,0.043553614610718015,0.22818758064684896,0.3750900301107714,150.0,0.5,50,0.0,100.0,0.0,0.0,0.0
35,2,500.0,40.0,8.498503236962126,0.8394897556811048,0.9162367356099104,7.136711388535905,10.473553214074112,0.035,0.2974476132936744,0.03206828574634687,0.2497848985987567,0.36657436249259395,150.0,0.5,50,0.0,100.0,0.0,0.0,0.0
40,2,500.0,40.0,7.727984058787984,0.44204721659969753,0.6648663148330629,6.690141752548099,8.964902101654092,0.04,0.3091193623515193,0.02659465259332253,0.267605670101924,0.35859608406616367,150.0,0.5,50,0.0,100.0,0.0,0.0,0.0
45,2,500.0,40.0,6.843054751167501,0.7753420383280322,0.8805350863696643,5.5135414404871375,9.266832526509887,0.045,0.30793746380253756,0.03962407888663489,0.24810936482192117,0.4170074636929449,150.0,0.5,50,0.0,100.0,0.0,0.0,0.0
50,2,500.0,40.0,6.443084342894134,0.4097058538717309,0.6400826929949996,5.487542985760009,7.804503550411075,0.05,0.3221542171447067,0.032004134649749987,0.27437714928800044,0.3902251775205538,150.0,0.5,50,0.0,100.0,0.0,0.0,0.0
55,2,500.0,40.0,5.900883992403636,0.36511363860652996,0.6042463393406119,4.8093066831935465,6.901096451875651,0.055,0.3245486195822,0.03323354866373366,0.26451186757564504,0.3795603048531608,150.0,0.5,50,0.0,100.0,0.0,0.0,0.0
60,2,500.0,40.0,5.761975591945642,0.3196860986255046,0.5654079046365593,4.959319186214824,7.299774647089505,0.06,0.34571853551673853,0.03392447427819357,0.2975591511728894,0.4379864788253703,150.0,0.5,50,0.0,100.0,0.0,0.0,0.0
