Number of Vehicles,Number of Lanes,Road Length,Percentage of Distracted Vehicles,Average Speed,Variance of Average Speed,Standard Deviation of Average Speed,Minimum Average Speed,Maximum Average Speed,Density,Average Flow,Standard Deviation of Flow,Minimum Flow,Maximum Flow,Simulation Time (s),Time Step (s),Animation Interval (ms),Aggressive %,Normal %,Cautious %,Polite %,Submissive %
5,1,1000.0,14.0,26.53123718869629,1.7504142922200054,1.3230322340064151,25.160496620761325,29.733737670249646,0.005,0.13265618594348144,0.006615161170032068,0.12580248310380662,0.14866868835124822,150.0,0.5,50,0.0,100.0,0.0,0.0,0.0
10,1,1000.0,14.0,25.877762007831485,1.1619860474289407,1.0779545664957038,25.088612984420145,29.029727446070858,0.01,0.25877762007831484,0.010779545664957034,0.25088612984420144,0.2902972744607086,150.0,0.5,50,0.0,100.0,0.0,0.0,0.0
15,1,1000.0,14.0,24.94759589194641,0.22962615763223013,0.4791932362129396,24.418133368048856,25.78815628467011,0.015,0.3742139383791961,0.007187898543194112,0.36627200052073283,0.38682234427005163,150.0,0.5,50,0.0,100.0,0.0,0.0,0.0
20,1,1000.0,14.0,23.654640790967413,0.11041530961777961,0.33228799198553594,23.203373887498206,24.2369125027008,0.02,0.47309281581934826,0.0066457598397107204,0.4640674777499641,0.484738250054016,150.0,0.5,50,0.0,100.0,0.0,0.0,0.0
25,1,1000.0,14.0,21.333797715139344,0.09691148247267571,0.31130609128745895,20.75029381215901,21.784045352719655,0.025,0.5333449428784837,0.007782652282186485,0.5187573453039753,0.5446011338179914,150.0,0.5,50,0.0,100.0,0.0,0.0,0.0
30,1,1000.0,14.0,18.759182590310477,0.08413482579757828,0.29006003826376753,18.19197702556058,19.293247547701263,0.03,0.5627754777093142,0.008701801147913035,0.5457593107668174,0.5787974264310378,150.0,0.5,50,0.0,100.0,0.0,0.0,0.0
35,1,1000.0,14.0,16.210621986104595,0.09801051683263944,0.31306631379412164,15.831526674885108,16.89237390534306,0.035,0.5673717695136609,0.010957320982794266,0.5541034336209788,0.5912330866870071,150.0,0.5,50,0.0,100.0,0.0,0.0,0.0
40,1,1000.0,14.0,13.920678811368823,0.02856764353334103,0.1690196542812138,13.610117477881863,14.107115205312791,0.04,0.556827152454753,0.00676078617124856,0.5444046991152746,0.5642846082125117,150.0,0.5,50,0.0,100.0,0.0,0.0,0.0
45,1,1000.0,14.0,11.914304154901936,0.024485482715612555,0.1564783777894331,11.610710547048903,12.20690304692113,0.045,0.5361436869705872,0.007041527000524468,0.5224819746172006,0.5493106371114509,150.0,0.5,50,0.0,100.0,0.0,0.0,0.0
50,1,1000.0,14.0,10.233056098719198,0.028568310634531247,0.16902162771234705,9.908078675381441,10.510648766429629,0.05,0.5116528049359599,0.008451081385617353,0.4954039337690721,0.5255324383214814,150.0,0.5,50,0.0,100.0,0.0,0.0,0.0
55,1,1000.0,14.0,8.900359000050239,0.018611342308444048,0.13642339355273364,8.556901328880556,9.109468163679988,0.055,0.48951974500276313,0.007503286645400342,0.4706295730884306,0.5010207490023993,150.0,0.5,50,0.0,100.0,0.0,0.0,0.0
60,1,1000.0,14.0,7.73583104180963,0.02047136915429933,0.14307819244839282,7.506049146578158,8.019165843963565,0.06,0.4641498625085777,0.008584691546903556,0.4503629487946894,0.48114995063781385,150.0,0.5,50,0.0,100.0,0.0,0.0,0.0
