Number of Vehicles,Number of Lanes,Road Length,Percentage of Distracted Vehicles,Average Speed,Variance of Average Speed,Standard Deviation of Average Speed,Minimum Average Speed,Maximum Average Speed,Density,Average Flow,Standard Deviation of Flow,Minimum Flow,Maximum Flow,Simulation Time (s),Time Step (s),Animation Interval (ms),Aggressive %,Normal %,Cautious %,Polite %,Submissive %
5,1,1000.0,30.0,26.72013981047015,1.8365932447150357,1.3552096681750154,25.33295395050264,31.056115841988976,0.005,0.13360069905235078,0.006776048340875081,0.1266647697525132,0.1552805792099449,150.0,0.5,50,100,0,0.0,0.0,0.0
10,1,1000.0,30.0,25.54283307908511,0.4370253204791539,0.6610789063940505,24.924893381856307,27.307421939985865,0.01,0.2554283307908511,0.006610789063940506,0.24924893381856308,0.27307421939985865,150.0,0.5,50,100,0,0.0,0.0,0.0
15,1,1000.0,30.0,24.928773534575214,0.14521943652076194,0.38107668063102723,24.254121288062567,25.72726768372359,0.015,0.3739316030186282,0.0057161502094654065,0.3638118193209385,0.3859090152558538,150.0,0.5,50,100,0,0.0,0.0,0.0
20,1,1000.0,30.0,23.673376055022437,0.1358265337388218,0.3685465150273732,23.03906602030229,24.342728503647436,0.02,0.47346752110044876,0.007370930300547466,0.4607813204060458,0.48685457007294874,150.0,0.5,50,100,0,0.0,0.0,0.0
25,1,1000.0,30.0,21.449035440553143,0.12018786812534595,0.34668121974711286,20.836519187468124,22.268001242998945,0.025,0.5362258860138286,0.008667030493677837,0.5209129796867031,0.5567000310749737,150.0,0.5,50,100,0,0.0,0.0,0.0
30,1,1000.0,30.0,18.988702524657185,0.03829311048005759,0.195686255214968,18.65982643939661,19.4778673983796,0.03,0.5696610757397156,0.005870587656449036,0.5597947931818983,0.584336021951388,150.0,0.5,50,100,0,0.0,0.0,0.0
35,1,1000.0,30.0,16.460848529727294,0.054920003129815646,0.23435017202855996,16.090639045435356,17.10520452689211,0.035,0.5761296985404553,0.008202256020999572,0.5631723665902375,0.5986821584412239,150.0,0.5,50,100,0,0.0,0.0,0.0
40,1,1000.0,30.0,14.283081195531793,0.02964791752505096,0.17218570650623402,13.999757768533362,14.535416058752435,0.04,0.5713232478212718,0.006887428260249281,0.5599903107413345,0.5814166423500974,150.0,0.5,50,100,0,0.0,0.0,0.0
45,1,1000.0,30.0,12.362815109262009,0.03666695815473959,0.19148618267316206,12.070820466964355,12.68422997859087,0.045,0.5563266799167904,0.008616878220292305,0.5431869210133959,0.5707903490365892,150.0,0.5,50,100,0,0.0,0.0,0.0
50,1,1000.0,30.0,10.655781088637864,0.02563304128026677,0.16010322070547728,10.423437579677291,10.990047555641507,0.05,0.5327890544318932,0.00800516103527389,0.5211718789838645,0.5495023777820753,150.0,0.5,50,100,0,0.0,0.0,0.0
55,1,1000.0,30.0,9.22915889962915,0.021170118150225254,0.1454995469072851,8.934039479674952,9.517641689721835,0.055,0.5076037394796031,0.008002475079900671,0.4913721713821224,0.5234702929347009,150.0,0.5,50,100,0,0.0,0.0,0.0
60,1,1000.0,30.0,8.150581148776954,0.010807264659838509,0.10395799468938649,7.943001144972938,8.425608050762968,0.06,0.48903486892661724,0.006237479681363194,0.47658006869837627,0.505536483045778,150.0,0.5,50,100,0,0.0,0.0,0.0
