Number of Vehicles,Number of Lanes,Road Length,Percentage of Distracted Vehicles,Average Speed,Variance of Average Speed,Standard Deviation of Average Speed,Minimum Average Speed,Maximum Average Speed,Density,Average Flow,Standard Deviation of Flow,Minimum Flow,Maximum Flow,Simulation Time (s),Time Step (s),Animation Interval (ms),Aggressive %,Normal %,Cautious %,Polite %,Submissive %
5,1,1000.0,0.0,26.265832529570407,1.4211392427177,1.192115448569349,25.092421407329418,28.79229482511429,0.005,0.13132916264785202,0.005960577242846738,0.1254621070366471,0.14396147412557145,150.0,0.5,50,0.0,100.0,0.0,0.0,0.0
10,1,1000.0,0.0,25.889403997118954,0.4472654562002896,0.6687790787698802,24.904256963568887,27.456160067461933,0.01,0.25889403997118954,0.006687790787698805,0.24904256963568888,0.2745616006746193,150.0,0.5,50,0.0,100.0,0.0,0.0,0.0
15,1,1000.0,0.0,25.068804670960763,0.20052332859347716,0.4477983124057941,24.356839727301907,26.024226987879974,0.015,0.3760320700644114,0.006716974686086926,0.36535259590952857,0.3903634048181996,150.0,0.5,50,0.0,100.0,0.0,0.0,0.0
20,1,1000.0,0.0,23.590952922466645,0.08619467370193842,0.2935892942563445,23.040618745714198,24.130357844848206,0.02,0.4718190584493328,0.005871785885126898,0.46081237491428395,0.48260715689696415,150.0,0.5,50,0.0,100.0,0.0,0.0,0.0
25,1,1000.0,0.0,21.25729785736138,0.08527631787536939,0.2920210914906137,20.85840803699542,21.77735513457133,0.025,0.5314324464340345,0.007300527287265335,0.5214602009248855,0.5444338783642833,150.0,0.5,50,0.0,100.0,0.0,0.0,0.0
30,1,1000.0,0.0,18.68118269470053,0.0816086493362652,0.28567227610719453,18.161691365050633,19.181666948491525,0.03,0.560435480841016,0.008570168283215813,0.544850740951519,0.5754500084547457,150.0,0.5,50,0.0,100.0,0.0,0.0,0.0
35,1,1000.0,0.0,16.216385031987034,0.09685994967617037,0.3112233115885929,15.775018265851552,16.904228963061726,0.035,0.5675734761195463,0.010892815905600726,0.5521256393048044,0.5916480137071605,150.0,0.5,50,0.0,100.0,0.0,0.0,0.0
40,1,1000.0,0.0,13.875151064233645,0.03757050976586945,0.19383113724546283,13.524836025328266,14.132060122646198,0.04,0.5550060425693458,0.007753245489818523,0.5409934410131306,0.5652824049058479,150.0,0.5,50,0.0,100.0,0.0,0.0,0.0
45,1,1000.0,0.0,11.879638960557065,0.03864544888573044,0.1965844573859552,11.42882042629876,12.217955536697046,0.045,0.5345837532250679,0.008846300582367983,0.5142969191834442,0.549807999151367,150.0,0.5,50,0.0,100.0,0.0,0.0,0.0
50,1,1000.0,0.0,10.26764482711303,0.042436260767934,0.2060006329309063,9.905965235312902,10.59485838046318,0.05,0.5133822413556515,0.010300031646545318,0.4952982617656451,0.529742919023159,150.0,0.5,50,0.0,100.0,0.0,0.0,0.0
55,1,1000.0,0.0,8.866192632079724,0.010286196999381075,0.10142089034997216,8.72508132796657,9.060563047681278,0.055,0.48764059476438476,0.0055781489692484695,0.47987947303816136,0.49833096762247026,150.0,0.5,50,0.0,100.0,0.0,0.0,0.0
60,1,1000.0,0.0,7.705343874001681,0.013477793707505865,0.11609390038889152,7.547576653332055,7.91413327529607,0.06,0.46232063244010085,0.006965634023333485,0.4528545991999233,0.47484799651776416,150.0,0.5,50,0.0,100.0,0.0,0.0,0.0
