Number of Vehicles,Number of Lanes,Road Length,Percentage of Distracted Vehicles,Average Speed,Variance of Average Speed,Standard Deviation of Average Speed,Minimum Average Speed,Maximum Average Speed,Density,Average Flow,Standard Deviation of Flow,Minimum Flow,Maximum Flow,Simulation Time (s),Time Step (s),Animation Interval (ms),Aggressive %,Normal %,Cautious %,Polite %,Submissive %
5,1,1000.0,19.0,26.032679387604333,0.5508514060234627,0.7421936445587921,25.19787728312533,27.874938281270044,0.005,0.13016339693802165,0.0037109682227939637,0.12598938641562665,0.13937469140635023,150.0,0.5,50,0.0,100.0,0.0,0.0,0.0
10,1,1000.0,19.0,25.938328251681096,0.5404954973295547,0.7351839887603339,24.828991071223108,27.14067343201851,0.01,0.2593832825168109,0.007351839887603334,0.24828991071223108,0.2714067343201851,150.0,0.5,50,0.0,100.0,0.0,0.0,0.0
15,1,1000.0,19.0,24.96237493865142,0.23053148043854105,0.48013693925643863,24.565493677077914,26.490913731915477,0.015,0.37443562407977127,0.007202054088846565,0.3684824051561687,0.3973637059787321,150.0,0.5,50,0.0,100.0,0.0,0.0,0.0
20,1,1000.0,19.0,23.542090888984134,0.1903083298227161,0.4362434295467567,22.93876426187234,24.31950831646316,0.02,0.47084181777968265,0.008724868590935126,0.4587752852374468,0.48639016632926324,150.0,0.5,50,0.0,100.0,0.0,0.0,0.0
25,1,1000.0,19.0,21.507685442719723,0.08739307249840071,0.2956231934378639,21.075244270823628,22.140888904553513,0.025,0.537692136067993,0.00739057983594659,0.5268811067705907,0.5535222226138379,150.0,0.5,50,0.0,100.0,0.0,0.0,0.0
30,1,1000.0,19.0,18.746008618621207,0.0681258927338131,0.26100937288498494,18.179498939671603,19.21484134757644,0.03,0.5623802585586363,0.00783028118654953,0.545384968190148,0.5764452404272932,150.0,0.5,50,0.0,100.0,0.0,0.0,0.0
35,1,1000.0,19.0,16.190432227174277,0.08872182383896766,0.2978620886231876,15.689783129075801,16.859782044358877,0.035,0.5666651279510997,0.010425173101811633,0.5491424095176531,0.5900923715525608,150.0,0.5,50,0.0,100.0,0.0,0.0,0.0
40,1,1000.0,19.0,13.940416469262852,0.01689958929044413,0.12999842033826461,13.688985774918399,14.177144586197887,0.04,0.5576166587705141,0.005199936813530538,0.547559430996736,0.5670857834479155,150.0,0.5,50,0.0,100.0,0.0,0.0,0.0
45,1,1000.0,19.0,11.95157309758511,0.05494266953244596,0.23439852715502707,11.599201243646801,12.285088161102145,0.045,0.5378207893913298,0.010547933721976176,0.521964055964106,0.5528289672495965,150.0,0.5,50,0.0,100.0,0.0,0.0,0.0
50,1,1000.0,19.0,10.308187829457593,0.016882957170923942,0.1299344341232298,10.1362858515504,10.608668917637754,0.05,0.5154093914728797,0.006496721706161481,0.5068142925775201,0.5304334458818877,150.0,0.5,50,0.0,100.0,0.0,0.0,0.0
55,1,1000.0,19.0,8.936912340212576,0.014589706904962517,0.12078785909586491,8.793425552708273,9.299908665394918,0.055,0.4915301787116916,0.006643332250272592,0.48363840539895503,0.5114949765967205,150.0,0.5,50,0.0,100.0,0.0,0.0,0.0
60,1,1000.0,19.0,7.757833081918788,0.01090249713703112,0.10441502352167105,7.6226027580411655,7.970284372932604,0.06,0.4654699849151272,0.006264901411300259,0.45735616548246993,0.47821706237595624,150.0,0.5,50,0.0,100.0,0.0,0.0,0.0
