Number of Vehicles,Number of Lanes,Road Length,Percentage of Distracted Vehicles,Average Speed,Variance of Average Speed,Standard Deviation of Average Speed,Minimum Average Speed,Maximum Average Speed,Density,Average Flow,Standard Deviation of Flow,Minimum Flow,Maximum Flow,Simulation Time (s),Time Step (s),Animation Interval (ms),Aggressive %,Normal %,Cautious %,Polite %,Submissive %
5,2,500.0,10.0,27.45493230137179,11.71355676233239,3.4225073794416265,21.219371079590275,32.23344213937052,0.005,0.13727466150685894,0.017112536897208132,0.10609685539795137,0.16116721069685258,150.0,0.5,50,0.0,100.0,0.0,0.0,0.0
10,2,500.0,10.0,23.822286410699917,9.024517652406779,3.0040834962442005,18.734241195648572,27.83441368508096,0.01,0.23822286410699917,0.030040834962442014,0.1873424119564857,0.2783441368508096,150.0,0.5,50,0.0,100.0,0.0,0.0,0.0
15,2,500.0,10.0,19.429111992276212,6.9091936851341185,2.628534512829177,14.73588603440302,23.226906049703526,0.015,0.2914366798841432,0.039428017692437645,0.2210382905160453,0.3484035907455529,150.0,0.5,50,0.0,100.0,0.0,0.0,0.0
20,2,500.0,10.0,14.64653062299234,5.129462516806425,2.264831675159641,12.31335888390535,19.865727112167075,0.02,0.2929306124598468,0.045296633503192824,0.246267177678107,0.3973145422433415,150.0,0.5,50,0.0,100.0,0.0,0.0,0.0
25,2,500.0,10.0,11.62654587252837,1.2553497585812268,1.1204239191400847,9.944417468490121,13.670988295103596,0.025,0.2906636468132093,0.028010597978502142,0.24861043671225302,0.3417747073775899,150.0,0.5,50,0.0,100.0,0.0,0.0,0.0
30,2,500.0,10.0,9.997152106755266,1.4599366997375793,1.2082784032405691,7.868088701703469,11.850342903361954,0.03,0.29991456320265797,0.03624835209721709,0.23604266105110405,0.3555102871008586,150.0,0.5,50,0.0,100.0,0.0,0.0,0.0
35,2,500.0,10.0,9.214818604399138,1.3066503778392489,1.1430880883988115,7.332025651583938,11.456426227989757,0.035,0.3225186511539698,0.0400080830939584,0.25662089780543784,0.4009749179796415,150.0,0.5,50,0.0,100.0,0.0,0.0,0.0
40,2,500.0,10.0,7.724318317946507,0.7422065340787537,0.8615140939524749,6.591757941806108,9.813762997150823,0.04,0.30897273271786024,0.034460563758099,0.2636703176722443,0.3925505198860329,150.0,0.5,50,0.0,100.0,0.0,0.0,0.0
45,2,500.0,10.0,7.073465009209283,0.3750556018608913,0.6124178327423944,5.957785092055311,8.359221082972024,0.045,0.3183059254144177,0.027558802473407744,0.268100329142489,0.37616494873374107,150.0,0.5,50,0.0,100.0,0.0,0.0,0.0
50,2,500.0,10.0,6.299730748507071,0.2464415632615781,0.4964288098625805,5.453731302028067,7.098098149195596,0.05,0.31498653742535354,0.024821440493129038,0.2726865651014034,0.3549049074597798,150.0,0.5,50,0.0,100.0,0.0,0.0,0.0
55,2,500.0,10.0,5.842700557498275,0.2872013861804016,0.5359117335722382,4.9818884578404505,6.772062217635363,0.055,0.3213485306624051,0.029475145346473105,0.27400386518122477,0.372463421969945,150.0,0.5,50,0.0,100.0,0.0,0.0,0.0
60,2,500.0,10.0,5.411031761309705,0.40770556156092913,0.6385182546810461,4.446498779560562,6.922679974457055,0.06,0.3246619056785824,0.03831109528086275,0.2667899267736337,0.4153607984674233,150.0,0.5,50,0.0,100.0,0.0,0.0,0.0
