Number of Vehicles,Number of Lanes,Road Length,Percentage of Distracted Vehicles,Average Speed,Variance of Average Speed,Standard Deviation of Average Speed,Minimum Average Speed,Maximum Average Speed,Density,Average Flow,Standard Deviation of Flow,Minimum Flow,Maximum Flow,Simulation Time (s),Time Step (s),Animation Interval (ms),Aggressive %,Normal %,Cautious %,Polite %,Submissive %
5,1,1000.0,20.0,26.563770035922136,1.7313524812734942,1.3158086795858637,25.371317915150996,29.714520290943888,0.005,0.13281885017961068,0.006579043397929319,0.126856589575755,0.14857260145471946,150.0,0.5,50,0.0,100.0,0.0,0.0,0.0
10,1,1000.0,20.0,26.361961234713515,1.4560922827989624,1.2066864890264424,24.965167892071204,28.229456641665923,0.01,0.26361961234713516,0.01206686489026443,0.24965167892071205,0.28229456641665923,150.0,0.5,50,0.0,100.0,0.0,0.0,0.0
15,1,1000.0,20.0,25.03860230774719,0.11627518463031332,0.340991472958362,24.594412253104494,25.722611892042845,0.015,0.37557903461620784,0.005114872094375434,0.3689161837965674,0.3858391783806427,150.0,0.5,50,0.0,100.0,0.0,0.0,0.0
20,1,1000.0,20.0,23.75539830501349,0.0768120763082067,0.2771499166664257,23.430557034748304,24.17896998865489,0.02,0.4751079661002698,0.005542998333328504,0.46861114069496607,0.48357939977309783,150.0,0.5,50,0.0,100.0,0.0,0.0,0.0
25,1,1000.0,20.0,21.317294021530742,0.04361336268094437,0.20883812554450965,21.074105278643337,21.809888107615393,0.025,0.5329323505382686,0.005220953138612744,0.5268526319660835,0.5452472026903848,150.0,0.5,50,0.0,100.0,0.0,0.0,0.0
30,1,1000.0,20.0,18.79339648065984,0.10958248550423569,0.33103245385344876,18.06366091528063,19.234570270949558,0.03,0.5638018944197951,0.009930973615603515,0.5419098274584189,0.5770371081284867,150.0,0.5,50,0.0,100.0,0.0,0.0,0.0
35,1,1000.0,20.0,16.314918862388843,0.09813572763840567,0.3132662248605899,15.893104743533012,16.80585084210037,0.035,0.5710221601836095,0.010964317870120633,0.5562586660236555,0.588204779473513,150.0,0.5,50,0.0,100.0,0.0,0.0,0.0
40,1,1000.0,20.0,13.72859680368858,0.08059651570761556,0.2838952548170109,13.172588155326958,14.05178414833902,0.04,0.5491438721475432,0.01135581019268043,0.5269035262130783,0.5620713659335609,150.0,0.5,50,0.0,100.0,0.0,0.0,0.0
45,1,1000.0,20.0,12.01986397076156,0.0393044059962482,0.19825338836006864,11.758886288868656,12.407854326831572,0.045,0.5408938786842702,0.008921402476203068,0.5291498829990895,0.5583534447074208,150.0,0.5,50,0.0,100.0,0.0,0.0,0.0
50,1,1000.0,20.0,10.376862146464507,0.028736521342106684,0.169518498524812,10.205302204598162,10.774967979133159,0.05,0.5188431073232254,0.008475924926240582,0.5102651102299082,0.5387483989566579,150.0,0.5,50,0.0,100.0,0.0,0.0,0.0
55,1,1000.0,20.0,8.982244292169163,0.00877684581696306,0.0936848217000121,8.861965083704371,9.18612529964049,0.055,0.494023436069304,0.005152665193500679,0.4874080796037404,0.505236891480227,150.0,0.5,50,0.0,100.0,0.0,0.0,0.0
60,1,1000.0,20.0,7.698310452911548,0.013991188457803302,0.11828435423927926,7.505343829961747,7.81286068091128,0.06,0.4618986271746929,0.0070970612543567605,0.4503206297977048,0.46877164085467676,150.0,0.5,50,0.0,100.0,0.0,0.0,0.0
