Number of Vehicles,Number of Lanes,Road Length,Percentage of Distracted Vehicles,Average Speed,Variance of Average Speed,Standard Deviation of Average Speed,Minimum Average Speed,Maximum Average Speed,Density,Average Flow,Standard Deviation of Flow,Minimum Flow,Maximum Flow,Simulation Time (s),Time Step (s),Animation Interval (ms),Aggressive %,Normal %,Cautious %,Polite %,Submissive %
5,1,1000.0,12.0,26.56833411783974,1.6512724045388492,1.285018445213472,25.34077212984306,29.41723689302363,0.005,0.13284167058919868,0.00642509222606736,0.1267038606492153,0.14708618446511815,150.0,0.5,50,0.0,100.0,0.0,0.0,0.0
10,1,1000.0,12.0,25.73463726114425,0.44141352618275886,0.6643895891589202,25.160629958728666,27.414242853624653,0.01,0.2573463726114425,0.006643895891589196,0.25160629958728664,0.27414242853624654,150.0,0.5,50,0.0,100.0,0.0,0.0,0.0
15,1,1000.0,12.0,24.983819115330178,0.17924593424420593,0.42337446102027215,24.261221734720316,25.686599246010477,0.015,0.3747572867299527,0.006350616915304079,0.3639183260208047,0.38529898869015716,150.0,0.5,50,0.0,100.0,0.0,0.0,0.0
20,1,1000.0,12.0,23.737912996113906,0.16469416605192191,0.405825290059555,23.18119262148463,24.618616310027846,0.02,0.4747582599222781,0.008116505801191094,0.4636238524296926,0.49237232620055693,150.0,0.5,50,0.0,100.0,0.0,0.0,0.0
25,1,1000.0,12.0,21.193875343308417,0.056180584296997134,0.2370244381851735,20.632361279586465,21.558908068915194,0.025,0.5298468835827104,0.005925610954629363,0.5158090319896617,0.5389727017228799,150.0,0.5,50,0.0,100.0,0.0,0.0,0.0
30,1,1000.0,12.0,18.700129531743762,0.04921797948254419,0.22185125530982283,18.287626730150745,19.039386443903616,0.03,0.5610038859523129,0.006655537659294709,0.5486288019045223,0.5711815933171085,150.0,0.5,50,0.0,100.0,0.0,0.0,0.0
35,1,1000.0,12.0,16.13591803496885,0.03224399240281599,0.17956612264794267,15.691370572935794,16.342467516628446,0.035,0.5647571312239099,0.006284814292678004,0.5491979700527528,0.5719863630819957,150.0,0.5,50,0.0,100.0,0.0,0.0,0.0
40,1,1000.0,12.0,13.862050507895747,0.05305701537318963,0.23034108485719526,13.44619468618875,14.154538977851365,0.04,0.5544820203158298,0.009213643394287789,0.53784778744755,0.5661815591140547,150.0,0.5,50,0.0,100.0,0.0,0.0,0.0
45,1,1000.0,12.0,12.026884963995222,0.033631948354672606,0.1833901533743636,11.764918277115736,12.418890518532606,0.045,0.541209823379785,0.008252556901846342,0.5294213224702081,0.5588500733339673,150.0,0.5,50,0.0,100.0,0.0,0.0,0.0
50,1,1000.0,12.0,10.304909379276298,0.05577127313950744,0.23615942314357782,9.835884234487569,10.719460548510645,0.05,0.515245468963815,0.011807971157178916,0.4917942117243785,0.5359730274255322,150.0,0.5,50,0.0,100.0,0.0,0.0,0.0
55,1,1000.0,12.0,8.936090975553835,0.021470414645937057,0.14652786303613746,8.551041862942169,9.16306407563215,0.055,0.4914850036554609,0.008059032466987553,0.4703073024618193,0.5039685241597682,150.0,0.5,50,0.0,100.0,0.0,0.0,0.0
60,1,1000.0,12.0,7.7047529521741875,0.01195229765460139,0.10932656426779994,7.5532765514934725,7.960234279496869,0.06,0.46228517713045125,0.006559593856067992,0.45319659308960836,0.4776140567698121,150.0,0.5,50,0.0,100.0,0.0,0.0,0.0
