Number of Vehicles,Number of Lanes,Road Length,Percentage of Distracted Vehicles,Average Speed,Variance of Average Speed,Standard Deviation of Average Speed,Minimum Average Speed,Maximum Average Speed,Density,Average Flow,Standard Deviation of Flow,Minimum Flow,Maximum Flow,Simulation Time (s),Time Step (s),Animation Interval (ms),Aggressive %,Normal %,Cautious %,Polite %,Submissive %
5,2,500.0,4.0,28.504047549202866,1.673901157188635,1.2937933208935015,26.230359055971793,31.26530428371251,0.005,0.1425202377460143,0.0064689666044675034,0.13115179527985896,0.15632652141856254,150.0,0.5,50,0.0,100.0,0.0,0.0,0.0
10,2,500.0,4.0,23.04339865342639,10.6718885573403,3.266785661371174,15.469583640572456,27.362983953921507,0.01,0.23043398653426392,0.03266785661371175,0.15469583640572457,0.2736298395392151,150.0,0.5,50,0.0,100.0,0.0,0.0,0.0
15,2,500.0,4.0,18.314017996002626,10.589781127713604,3.2541943899702126,9.447779099716275,25.023415876804712,0.015,0.2747102699400394,0.0488129158495532,0.14171668649574412,0.37535123815207067,150.0,0.5,50,0.0,100.0,0.0,0.0,0.0
20,2,500.0,4.0,14.840739589711724,6.410370436937842,2.5318709360743177,10.82194025810836,20.51823561016282,0.02,0.2968147917942345,0.05063741872148636,0.21643880516216718,0.4103647122032564,150.0,0.5,50,0.0,100.0,0.0,0.0,0.0
25,2,500.0,4.0,11.982091348688355,2.251860649108806,1.5006200881998102,9.607590378207716,16.397545358673625,0.025,0.29955228371720893,0.037515502204995256,0.2401897594551929,0.40993863396684066,150.0,0.5,50,0.0,100.0,0.0,0.0,0.0
30,2,500.0,4.0,10.425756665102163,1.2067885953456317,1.0985393007742743,8.52509195845476,12.916939426775826,0.03,0.3127726999530649,0.03295617902322824,0.2557527587536428,0.38750818280327476,150.0,0.5,50,0.0,100.0,0.0,0.0,0.0
35,2,500.0,4.0,8.653678939773274,0.4638228540702826,0.681045412634343,7.562170431926488,10.209853179056383,0.035,0.3028787628920646,0.02383658944220199,0.26467596511742714,0.35734486126697346,150.0,0.5,50,0.0,100.0,0.0,0.0,0.0
40,2,500.0,4.0,7.665176261429498,0.4029398283314578,0.6347754156640424,6.63595177578631,9.095068083568378,0.04,0.30660705045718,0.025391016626561697,0.2654380710314524,0.36380272334273517,150.0,0.5,50,0.0,100.0,0.0,0.0,0.0
45,2,500.0,4.0,7.1641067261063744,0.4786360334041665,0.6918352646433734,5.319612434581327,8.95367665457873,0.045,0.32238480267478686,0.031132586908951793,0.2393825595561597,0.40291544945604285,150.0,0.5,50,0.0,100.0,0.0,0.0,0.0
50,2,500.0,4.0,6.403968867811059,0.310082585432787,0.5568505952522517,5.067880887463991,7.382428635192611,0.05,0.320198443390553,0.027842529762612592,0.25339404437319957,0.3691214317596306,150.0,0.5,50,0.0,100.0,0.0,0.0,0.0
55,2,500.0,4.0,6.070946111338501,0.30975267499475717,0.5565542875540149,4.911968818515332,7.054010380834435,0.055,0.33390203612361763,0.03061048581547082,0.27015828501834327,0.38797057094589393,150.0,0.5,50,0.0,100.0,0.0,0.0,0.0
60,2,500.0,4.0,5.78841193205431,0.28841597662228424,0.537043738090562,4.834166742837204,6.980364826027297,0.06,0.3473047159232586,0.032222624285433744,0.2900500045702322,0.4188218895616378,150.0,0.5,50,0.0,100.0,0.0,0.0,0.0
65,2,500.0,4.0,5.475483162069768,0.3482332146102587,0.5901128829387295,4.424677469534877,7.254415320970137,0.065,0.3559064055345349,0.038357337391017425,0.287604035519767,0.47153699586305897,150.0,0.5,50,0.0,100.0,0.0,0.0,0.0
70,2,500.0,4.0,5.209762814188472,0.3821224673382609,0.6181605514251625,4.33504983715766,6.775073855603342,0.07,0.3646833969931931,0.04327123859976139,0.30345348860103627,0.474255169892234,150.0,0.5,50,0.0,100.0,0.0,0.0,0.0
