Number of Vehicles,Number of Lanes,Road Length,Percentage of Distracted Vehicles,Average Speed,Variance of Average Speed,Standard Deviation of Average Speed,Minimum Average Speed,Maximum Average Speed,Density,Average Flow,Standard Deviation of Flow,Minimum Flow,Maximum Flow,Simulation Time (s),Time Step (s),Animation Interval (ms),Aggressive %,Normal %,Cautious %,Polite %,Submissive %
5,2,500.0,2.0,26.71399340460777,12.945673659729316,3.5980096803273494,15.920585993302257,31.242958976242033,0.005,0.13356996702303886,0.017990048401636746,0.07960292996651129,0.15621479488121018,150.0,0.5,50,0.0,100.0,0.0,0.0,0.0
10,2,500.0,2.0,23.72249365215766,9.180706814643017,3.0299681210605196,16.083124726463943,29.039082668692913,0.01,0.2372249365215766,0.030299681210605205,0.16083124726463943,0.2903908266869291,150.0,0.5,50,0.0,100.0,0.0,0.0,0.0
15,2,500.0,2.0,17.84700705408576,7.732036909790081,2.7806540435282634,12.645671428783668,23.481092124457597,0.015,0.2677051058112864,0.04170981065292396,0.189685071431755,0.35221638186686394,150.0,0.5,50,0.0,100.0,0.0,0.0,0.0
20,2,500.0,2.0,14.597235609776913,3.943174795995538,1.9857428826501022,11.294989075904622,18.478411012845697,0.02,0.29194471219553825,0.039714857653002054,0.22589978151809245,0.36956822025691394,150.0,0.5,50,0.0,100.0,0.0,0.0,0.0
25,2,500.0,2.0,12.612099917397904,1.5675439863792093,1.2520159688994423,10.53471320906995,14.797978507833,0.025,0.3153024979349476,0.03130039922248608,0.26336783022674876,0.369949462695825,150.0,0.5,50,0.0,100.0,0.0,0.0,0.0
30,2,500.0,2.0,10.14100852833845,1.2238641531469572,1.1062839387548555,7.983445453399056,12.206902763192454,0.03,0.30423025585015345,0.03318851816264567,0.23950336360197166,0.36620708289577364,150.0,0.5,50,0.0,100.0,0.0,0.0,0.0
35,2,500.0,2.0,8.885119816695777,0.7506027388272897,0.8663733253207243,7.753436344802089,10.733855374479685,0.035,0.3109791935843523,0.030323066386225363,0.2713702720680731,0.375684938106789,150.0,0.5,50,0.0,100.0,0.0,0.0,0.0
40,2,500.0,2.0,7.902569298445639,0.5303905441217924,0.7282791663378765,6.585492308397225,9.504184226136763,0.04,0.31610277193782554,0.029131166653515065,0.263419692335889,0.38016736904547055,150.0,0.5,50,0.0,100.0,0.0,0.0,0.0
45,2,500.0,2.0,7.290404541845543,0.36216507595920905,0.6018015253879048,6.317047637114285,8.528141452657646,0.045,0.3280682043830494,0.027081068642455713,0.28426714367014283,0.3837663653695941,150.0,0.5,50,0.0,100.0,0.0,0.0,0.0
50,2,500.0,2.0,6.4386917687965175,0.23357965517873758,0.48330079161815737,5.657228524188788,7.737813076055885,0.05,0.32193458843982586,0.02416503958090788,0.28286142620943944,0.3868906538027943,150.0,0.5,50,0.0,100.0,0.0,0.0,0.0
55,2,500.0,2.0,6.006903822643674,0.41860705459052455,0.6469984965906216,4.781077826665253,7.851244263051897,0.055,0.330379710245402,0.03558491731248418,0.26295928046658895,0.43181843446785434,150.0,0.5,50,0.0,100.0,0.0,0.0,0.0
60,2,500.0,2.0,5.6954109170957254,0.3079214394549044,0.5549066943684356,4.776804839212989,6.904851557606734,0.06,0.3417246550257435,0.03329440166210613,0.28660829035277935,0.414291093456404,150.0,0.5,50,0.0,100.0,0.0,0.0,0.0
65,2,500.0,2.0,5.4651712801463415,0.15115070732600824,0.3887810531983371,4.508136077834112,6.168545348861333,0.065,0.35523613320951225,0.025270768457891925,0.2930288450592173,0.4009554476759866,150.0,0.5,50,0.0,100.0,0.0,0.0,0.0
70,2,500.0,2.0,5.0138192154733625,0.16677635543363006,0.4083826091224136,3.9327265047037656,5.579118155560784,0.07,0.3509673450831354,0.028586782638568963,0.2752908553292636,0.3905382708892549,150.0,0.5,50,0.0,100.0,0.0,0.0,0.0
