Number of Vehicles,Number of Lanes,Road Length,Percentage of Distracted Vehicles,Average Speed,Variance of Average Speed,Standard Deviation of Average Speed,Minimum Average Speed,Maximum Average Speed,Density,Average Flow,Standard Deviation of Flow,Minimum Flow,Maximum Flow,Simulation Time (s),Time Step (s),Animation Interval (ms),Aggressive %,Normal %,Cautious %,Polite %,Submissive %
10,2,1000.0,10.0,27.70371681837012,4.178444517208772,2.044124388878713,23.749055706998355,30.664897097019285,0.005,0.13851858409185058,0.010220621944393564,0.11874527853499178,0.15332448548509642,120.0,0.5,50.0,100,0,0.0,0.0,0.0
15,2,1000.0,10.0,25.427278805795357,4.540402532846704,2.130822032185397,21.45251087091538,29.430403845258358,0.0075,0.19070459104346515,0.015981165241390472,0.16089383153186534,0.22072802883943768,120.0,0.5,50.0,100,0,0.0,0.0,0.0
20,2,1000.0,10.0,24.156557240254386,2.9759077967937,1.7250819681376592,21.42740239944088,27.73640578950516,0.01,0.2415655724025439,0.017250819681376595,0.21427402399440879,0.2773640578950516,120.0,0.5,50.0,100,0,0.0,0.0,0.0
25,2,1000.0,10.0,22.020228700147424,2.199688003374679,1.4831345196490704,19.726888114267123,24.995535286184005,0.0125,0.27525285875184285,0.018539181495613385,0.24658610142833903,0.3124441910773001,120.0,0.5,50.0,100,0,0.0,0.0,0.0
30,2,1000.0,10.0,20.556673374971695,3.0364034454870916,1.7425278894431193,18.049355606273455,25.21736410801729,0.015,0.30835010062457535,0.02613791834164679,0.2707403340941018,0.37826046162025934,120.0,0.5,50.0,100,0,0.0,0.0,0.0
35,2,1000.0,10.0,18.611591799022825,3.8494928424596844,1.9620124470705287,14.60346595051155,22.25461364581015,0.0175,0.32570285648289954,0.03433521782373424,0.2555606541339522,0.38945573880167766,120.0,0.5,50.0,100,0,0.0,0.0,0.0
40,2,1000.0,10.0,16.94352520960902,3.083831650516364,1.7560841809310748,13.903205855484831,19.57996666325115,0.02,0.33887050419218046,0.0351216836186215,0.27806411710969664,0.391599333265023,120.0,0.5,50.0,100,0,0.0,0.0,0.0
45,2,1000.0,10.0,15.362624994408742,2.6258961436384993,1.6204617069337057,12.295201821765366,18.082258063968272,0.0225,0.3456590623741967,0.036460388406008376,0.27664204098972073,0.4068508064392861,120.0,0.5,50.0,100,0,0.0,0.0,0.0
50,2,1000.0,10.0,14.045542140701011,0.7261047240254697,0.8521177876476173,12.499435820631366,15.964933929056487,0.025,0.35113855351752526,0.02130294469119044,0.31248589551578415,0.3991233482264122,120.0,0.5,50.0,100,0,0.0,0.0,0.0
55,2,1000.0,10.0,12.954316721307013,1.006998013314614,1.0034929064595395,10.86243922238779,15.167486776024555,0.0275,0.3562437098359429,0.027596054927637323,0.2987170786156642,0.41710588634067525,120.0,0.5,50.0,100,0,0.0,0.0,0.0
60,2,1000.0,10.0,11.828992868961215,0.8013156030993159,0.8951623333783185,10.168884584293888,13.521915992359396,0.03,0.35486978606883646,0.026854870001349562,0.30506653752881663,0.40565747977078187,120.0,0.5,50.0,100,0,0.0,0.0,0.0
