Number of Vehicles,Number of Lanes,Road Length,Percentage of Distracted Vehicles,Average Speed,Variance of Average Speed,Standard Deviation of Average Speed,Minimum Average Speed,Maximum Average Speed,Density,Average Flow,Standard Deviation of Flow,Minimum Flow,Maximum Flow,Simulation Time (s),Time Step (s),Animation Interval (ms),Aggressive %,Normal %,Cautious %,Polite %,Submissive %
5,1,1000.0,8.0,26.989521175925578,2.517458469882929,1.5866500779576223,25.256677616234338,29.49438781079207,0.005,0.1349476058796279,0.007933250389788121,0.1262833880811717,0.14747193905396036,150.0,0.5,50,0.0,100.0,0.0,0.0,0.0
10,1,1000.0,8.0,25.637838554548342,0.40213927276445294,0.6341445204087574,24.84773769597966,26.761942442727115,0.01,0.2563783855454834,0.0063414452040875665,0.2484773769597966,0.26761942442727116,150.0,0.5,50,0.0,100.0,0.0,0.0,0.0
15,1,1000.0,8.0,25.064083750686205,0.3487822778684479,0.5905779185411929,24.364313872836114,26.261310814155635,0.015,0.37596125626029303,0.00885866877811787,0.36546470809254167,0.3939196622123345,150.0,0.5,50,0.0,100.0,0.0,0.0,0.0
20,1,1000.0,8.0,23.65929526613398,0.15300660252045287,0.39116058405781745,23.10239014225537,24.681634118887622,0.02,0.4731859053226797,0.007823211681156345,0.4620478028451074,0.49363268237775243,150.0,0.5,50,0.0,100.0,0.0,0.0,0.0
25,1,1000.0,8.0,21.201832049645525,0.026673800104324564,0.16332115632802924,20.8713891358245,21.45300807443327,0.025,0.5300458012411381,0.004083028908200697,0.5217847283956125,0.5363252018608318,150.0,0.5,50,0.0,100.0,0.0,0.0,0.0
30,1,1000.0,8.0,18.582772903639984,0.07322367819597629,0.27059874019658015,18.167018165223865,19.09506070188997,0.03,0.5574831871091994,0.008117962205897387,0.545010544956716,0.5728518210566991,150.0,0.5,50,0.0,100.0,0.0,0.0,0.0
35,1,1000.0,8.0,16.120873430562618,0.059025176125894654,0.2429509747374862,15.721284945291849,16.483124318115,0.035,0.5642305700696917,0.008503284115812004,0.5502449730852148,0.5769093511340251,150.0,0.5,50,0.0,100.0,0.0,0.0,0.0
40,1,1000.0,8.0,13.899074334739465,0.022635984748872247,0.15045259967468905,13.682190126558723,14.279698236823872,0.04,0.5559629733895786,0.006018103986987584,0.547287605062349,0.5711879294729549,150.0,0.5,50,0.0,100.0,0.0,0.0,0.0
45,1,1000.0,8.0,11.967892879194876,0.03455257098135695,0.18588321866526022,11.603053017719365,12.281948019102977,0.045,0.5385551795637694,0.008364744839936671,0.5221373857973713,0.552687660859634,150.0,0.5,50,0.0,100.0,0.0,0.0,0.0
50,1,1000.0,8.0,10.367655770448106,0.011735155470889876,0.10832892259636794,10.20919522722973,10.540902328159488,0.05,0.5183827885224054,0.005416446129818407,0.5104597613614865,0.5270451164079745,150.0,0.5,50,0.0,100.0,0.0,0.0,0.0
55,1,1000.0,8.0,8.932306893133704,0.01278227644020642,0.11305873004861863,8.791376480091781,9.183067044730645,0.055,0.4912768791223538,0.0062182301526740496,0.48352570640504794,0.5050686874601855,150.0,0.5,50,0.0,100.0,0.0,0.0,0.0
60,1,1000.0,8.0,7.738524722090236,0.012266252144722148,0.11075311347642625,7.594758052068888,8.021213047447267,0.06,0.4643114833254141,0.0066451868085855926,0.45568548312413326,0.481272782846836,150.0,0.5,50,0.0,100.0,0.0,0.0,0.0
