Number of Vehicles,Number of Lanes,Road Length,Percentage of Distracted Vehicles,Average Speed,Variance of Average Speed,Standard Deviation of Average Speed,Minimum Average Speed,Maximum Average Speed,Density,Average Flow,Standard Deviation of Flow,Minimum Flow,Maximum Flow,Simulation Time (s),Time Step (s),Animation Interval (ms),Aggressive %,Normal %,Cautious %,Polite %,Submissive %
5,1,1000.0,16.0,26.939070857621527,3.2375864859682513,1.7993294545380651,25.569725579347523,32.62129690692426,0.005,0.13469535428810764,0.008996647272690323,0.12784862789673762,0.1631064845346213,150.0,0.5,50,0.0,100.0,0.0,0.0,0.0
10,1,1000.0,16.0,25.81183487813113,0.7222298266587345,0.8498410596451165,24.987393295448246,27.412796751607896,0.01,0.2581183487813113,0.008498410596451155,0.24987393295448246,0.274127967516079,150.0,0.5,50,0.0,100.0,0.0,0.0,0.0
15,1,1000.0,16.0,25.02906398464939,0.19690404315064797,0.4437387104486693,24.469539572788918,26.205446103585167,0.015,0.3754359597697408,0.006656080656730016,0.36704309359183374,0.3930816915537775,150.0,0.5,50,0.0,100.0,0.0,0.0,0.0
20,1,1000.0,16.0,23.720022442478946,0.1893563194226989,0.4351509156863845,22.96882087527082,24.59615055222735,0.02,0.474400448849579,0.008703018313727698,0.45937641750541636,0.491923011044547,150.0,0.5,50,0.0,100.0,0.0,0.0,0.0
25,1,1000.0,16.0,21.40057928341513,0.08127067576170473,0.2850801216530271,20.958046545581496,21.933422917036534,0.025,0.5350144820853783,0.0071270030413256675,0.5239511636395374,0.5483355729259134,150.0,0.5,50,0.0,100.0,0.0,0.0,0.0
30,1,1000.0,16.0,18.874575146958346,0.07096492146798834,0.26639242006481406,18.410080034102958,19.3433998169362,0.03,0.5662372544087504,0.007991772601944426,0.5523024010230887,0.580301994508086,150.0,0.5,50,0.0,100.0,0.0,0.0,0.0
35,1,1000.0,16.0,16.162059119687353,0.06093047000948716,0.2468409812196653,15.692722902531234,16.568492513983433,0.035,0.5656720691890573,0.008639434342688258,0.5492453015885932,0.5798972379894202,150.0,0.5,50,0.0,100.0,0.0,0.0,0.0
40,1,1000.0,16.0,13.88476217467861,0.050258619032979325,0.22418434163201345,13.450708240119138,14.267152944465565,0.04,0.5553904869871444,0.00896737366528052,0.5380283296047655,0.5706861177786225,150.0,0.5,50,0.0,100.0,0.0,0.0,0.0
45,1,1000.0,16.0,12.002924795368475,0.07839207220568471,0.2799858428665362,11.619267281770723,12.566057984632216,0.045,0.5401316157915814,0.012599362928994115,0.5228670276796825,0.5654726093084497,150.0,0.5,50,0.0,100.0,0.0,0.0,0.0
50,1,1000.0,16.0,10.338454916683157,0.036480913309884004,0.19099977306238874,10.054045277716618,10.691021142518293,0.05,0.5169227458341578,0.009549988653119443,0.502702263885831,0.5345510571259147,150.0,0.5,50,0.0,100.0,0.0,0.0,0.0
55,1,1000.0,16.0,8.933332981021712,0.020676542288439525,0.14379340140785155,8.671035131401487,9.12829241496887,0.055,0.4913333139561942,0.007908637077431837,0.4769069322270818,0.5020560828232878,150.0,0.5,50,0.0,100.0,0.0,0.0,0.0
60,1,1000.0,16.0,7.70070370630549,0.015099229566897326,0.1228789223866214,7.54171179587764,7.8687125362505475,0.06,0.4620422223783294,0.007372735343197291,0.4525027077526584,0.47212275217503286,150.0,0.5,50,0.0,100.0,0.0,0.0,0.0
