Number of Vehicles,Number of Lanes,Road Length,Percentage of Distracted Vehicles,Average Speed,Variance of Average Speed,Standard Deviation of Average Speed,Minimum Average Speed,Maximum Average Speed,Density,Average Flow,Standard Deviation of Flow,Minimum Flow,Maximum Flow,Simulation Time (s),Time Step (s),Animation Interval (ms),Aggressive %,Normal %,Cautious %,Polite %,Submissive %
5,1,1000.0,13.0,26.351840526835772,2.61540652150789,1.6172218529032711,25.03882259871532,31.186810928960107,0.005,0.13175920263417887,0.00808610926451636,0.1251941129935766,0.15593405464480053,150.0,0.5,50,0.0,100.0,0.0,0.0,0.0
10,1,1000.0,13.0,25.706807779298362,1.0709046164098859,1.0348452137444932,24.89405601538179,28.92589169868132,0.01,0.25706807779298363,0.010348452137444931,0.2489405601538179,0.2892589169868132,150.0,0.5,50,0.0,100.0,0.0,0.0,0.0
15,1,1000.0,13.0,25.25806494143057,0.3015765877730066,0.5491598927206962,24.479716077214455,26.52672197790803,0.015,0.3788709741214585,0.008237398390810434,0.3671957411582168,0.3979008296686204,150.0,0.5,50,0.0,100.0,0.0,0.0,0.0
20,1,1000.0,13.0,23.638485856547284,0.12213915491545904,0.3494841268433504,22.87541898787476,24.262354538467328,0.02,0.4727697171309457,0.006989682536867008,0.4575083797574952,0.4852470907693466,150.0,0.5,50,0.0,100.0,0.0,0.0,0.0
25,1,1000.0,13.0,21.259376380974725,0.12258368961065333,0.35011953617393776,20.759082875880978,21.906082150374356,0.025,0.5314844095243682,0.00875298840434844,0.5189770718970245,0.5476520537593589,150.0,0.5,50,0.0,100.0,0.0,0.0,0.0
30,1,1000.0,13.0,18.72537149839143,0.0824661776724983,0.2871692491763321,18.194529745042324,19.20576038531213,0.03,0.5617611449517429,0.008615077475289976,0.5458358923512697,0.5761728115593638,150.0,0.5,50,0.0,100.0,0.0,0.0,0.0
35,1,1000.0,13.0,16.190456935256098,0.07052936377365132,0.26557365037527975,15.869305847787086,16.857810007690357,0.035,0.5666659927339633,0.009295077763134808,0.555425704672548,0.5900233502691625,150.0,0.5,50,0.0,100.0,0.0,0.0,0.0
40,1,1000.0,13.0,13.973492794670276,0.07618482833963906,0.2760159929055544,13.474739449750126,14.438566402644962,0.04,0.558939711786811,0.01104063971622219,0.538989577990005,0.5775426561057985,150.0,0.5,50,0.0,100.0,0.0,0.0,0.0
45,1,1000.0,13.0,11.912867328616398,0.01722987156924985,0.13126260537277876,11.70850675850517,12.111361786721329,0.045,0.5360790297877379,0.005906817241775048,0.5268828041327326,0.5450112804024597,150.0,0.5,50,0.0,100.0,0.0,0.0,0.0
50,1,1000.0,13.0,10.332545162897356,0.021874870257277922,0.1479015559663857,10.038951124721915,10.666989576347806,0.05,0.5166272581448678,0.007395077798319321,0.5019475562360958,0.5333494788173904,150.0,0.5,50,0.0,100.0,0.0,0.0,0.0
55,1,1000.0,13.0,8.871833340954145,0.012982158650983547,0.11393927615613304,8.660066359342975,9.095765594098577,0.055,0.487950833752478,0.006266660188587349,0.47630364976386363,0.5002671076754217,150.0,0.5,50,0.0,100.0,0.0,0.0,0.0
60,1,1000.0,13.0,7.752445982836994,0.013183800293044402,0.11482073111178313,7.605063545656839,8.02593526331441,0.06,0.4651467589702197,0.006889243866707007,0.45630381273941034,0.48155611579886465,150.0,0.5,50,0.0,100.0,0.0,0.0,0.0
