Number of Vehicles,Number of Lanes,Road Length,Percentage of Distracted Vehicles,Average Speed,Variance of Average Speed,Standard Deviation of Average Speed,Minimum Average Speed,Maximum Average Speed,Density,Average Flow,Standard Deviation of Flow,Minimum Flow,Maximum Flow,Simulation Time (s),Time Step (s),Animation Interval (ms),Aggressive %,Normal %,Cautious %,Polite %,Submissive %
5,1,1000.0,20.0,27.03785549098991,1.4746722366832776,1.214360834630003,25.40178359604252,29.383568306002143,0.005,0.13518927745494955,0.006071804173150023,0.1270089179802126,0.14691784153001072,150.0,0.5,50,50.0,50.0,0.0,0.0,0.0
10,1,1000.0,20.0,26.05254641937386,0.6551350317491363,0.8094041214060727,24.98228201166142,27.60919046139893,0.01,0.2605254641937386,0.008094041214060719,0.24982282011661422,0.2760919046139893,150.0,0.5,50,50.0,50.0,0.0,0.0,0.0
15,1,1000.0,20.0,25.060199095208343,0.05725037651209651,0.2392705090730918,24.683221853277686,25.323843736006413,0.015,0.37590298642812514,0.003589057636096409,0.3702483277991653,0.3798576560400962,150.0,0.5,50,50.0,50.0,0.0,0.0,0.0
20,1,1000.0,20.0,23.733417318734748,0.13850234890793386,0.3721590371171092,23.06918203089221,24.514907246559705,0.02,0.47466834637469496,0.007443180742342197,0.4613836406178442,0.4902981449311941,150.0,0.5,50,50.0,50.0,0.0,0.0,0.0
25,1,1000.0,20.0,21.292281214156375,0.0854850932470542,0.29237833922343526,20.684982755159808,21.691510860774553,0.025,0.5323070303539095,0.007309458480585863,0.5171245688789953,0.5422877715193638,150.0,0.5,50,50.0,50.0,0.0,0.0,0.0
30,1,1000.0,20.0,18.926757129681487,0.06985026014200983,0.26429199787736635,18.494882326851993,19.271063774361888,0.03,0.5678027138904446,0.007928759936321007,0.5548464698055597,0.5781319132308567,150.0,0.5,50,50.0,50.0,0.0,0.0,0.0
35,1,1000.0,20.0,16.335320383799527,0.06569564678326997,0.25631162046085615,15.831974316480377,16.852949931135843,0.035,0.5717362134329834,0.008970906716129975,0.5541191010768133,0.5898532475897545,150.0,0.5,50,50.0,50.0,0.0,0.0,0.0
40,1,1000.0,20.0,14.123448855325623,0.09899272021017991,0.3146310858929548,13.764554254986214,14.610654894955625,0.04,0.564937954213025,0.01258524343571816,0.5505821701994486,0.584426195798225,150.0,0.5,50,50.0,50.0,0.0,0.0,0.0
45,1,1000.0,20.0,12.088685554217353,0.02889678821756387,0.16999055331860025,11.794356579981963,12.359385173937676,0.045,0.5439908499397809,0.00764957489933701,0.5307460460991883,0.5561723328271954,150.0,0.5,50,50.0,50.0,0.0,0.0,0.0
50,1,1000.0,20.0,10.521709827923988,0.014833192228283726,0.12179159342205736,10.246983376739955,10.719336988378602,0.05,0.5260854913961995,0.006089579671102889,0.5123491688369978,0.5359668494189301,150.0,0.5,50,50.0,50.0,0.0,0.0,0.0
55,1,1000.0,20.0,9.102840284904937,0.02168259088706933,0.14725009639069622,8.733041072883239,9.314815634104438,0.055,0.5006562156697715,0.008098755301488306,0.48031725900857813,0.5123148598757441,150.0,0.5,50,50.0,50.0,0.0,0.0,0.0
60,1,1000.0,20.0,7.8875345534849775,0.015305579804302206,0.12371572173455646,7.702737985792884,8.050177808781935,0.06,0.4732520732090986,0.007422943304073389,0.462164279147573,0.4830106685269161,150.0,0.5,50,50.0,50.0,0.0,0.0,0.0
