Number of Vehicles,Number of Lanes,Road Length,Percentage of Distracted Vehicles,Average Speed,Variance of Average Speed,Standard Deviation of Average Speed,Minimum Average Speed,Maximum Average Speed,Density,Average Flow,Standard Deviation of Flow,Minimum Flow,Maximum Flow,Simulation Time (s),Time Step (s),Animation Interval (ms),Aggressive %,Normal %,Cautious %,Polite %,Submissive %
5,1,1000.0,10.0,26.564222395610866,0.8085549642687191,0.8991968440050927,25.261515339003846,28.554851845320492,0.005,0.13282111197805432,0.0044959842200254655,0.12630757669501924,0.14277425922660247,150.0,0.5,50,0.0,100.0,0.0,0.0,0.0
10,1,1000.0,10.0,25.95086691532619,0.70531394594703,0.8398297124697542,25.01590877051613,28.188151685735733,0.01,0.25950866915326193,0.008398297124697548,0.2501590877051613,0.28188151685735735,150.0,0.5,50,0.0,100.0,0.0,0.0,0.0
15,1,1000.0,10.0,25.31641788049164,0.2704539384055212,0.5200518612653177,24.551167621567103,26.379789597248415,0.015,0.37974626820737456,0.007800777918979769,0.3682675143235065,0.39569684395872623,150.0,0.5,50,0.0,100.0,0.0,0.0,0.0
20,1,1000.0,10.0,23.80774973549696,0.1587141258664931,0.3983894148524696,23.14025661127208,24.544114784829496,0.02,0.47615499470993927,0.007967788297049389,0.4628051322254416,0.4908822956965899,150.0,0.5,50,0.0,100.0,0.0,0.0,0.0
25,1,1000.0,10.0,21.272750130497577,0.06461049686625428,0.2541859493879516,20.744278126040335,21.5723320116892,0.025,0.5318187532624395,0.006354648734698818,0.5186069531510084,0.53930830029223,150.0,0.5,50,0.0,100.0,0.0,0.0,0.0
30,1,1000.0,10.0,18.7817009791947,0.05205351973585479,0.22815240462430983,18.487143766759615,19.338223961786888,0.03,0.5634510293758409,0.00684457213872929,0.5546143130027884,0.5801467188536066,150.0,0.5,50,0.0,100.0,0.0,0.0,0.0
35,1,1000.0,10.0,16.306091009487567,0.044366838290314084,0.21063437110384925,15.852033661961125,16.56745140584771,0.035,0.5707131853320649,0.007372202988634734,0.5548211781686394,0.5798607992046699,150.0,0.5,50,0.0,100.0,0.0,0.0,0.0
40,1,1000.0,10.0,13.99537224736596,0.04159876451734722,0.20395775179518727,13.519097231239357,14.259766687909593,0.04,0.5598148898946385,0.008158310071807503,0.5407638892495743,0.5703906675163838,150.0,0.5,50,0.0,100.0,0.0,0.0,0.0
45,1,1000.0,10.0,11.897115871238116,0.05007001445439929,0.22376330006146963,11.554477777680722,12.348002256815628,0.045,0.5353702142057152,0.010069348502766117,0.5199514999956325,0.5556601015567032,150.0,0.5,50,0.0,100.0,0.0,0.0,0.0
50,1,1000.0,10.0,10.263430078781637,0.032636435992389065,0.1806555728240595,10.008320133488617,10.539350523855726,0.05,0.513171503939082,0.009032778641202962,0.5004160066744309,0.5269675261927863,150.0,0.5,50,0.0,100.0,0.0,0.0,0.0
55,1,1000.0,10.0,8.890788523784034,0.01336115906253097,0.11559047998226744,8.677441254252745,9.054660614612857,0.055,0.48899336880812183,0.006357476399024685,0.477259268983901,0.4980063338037071,150.0,0.5,50,0.0,100.0,0.0,0.0,0.0
60,1,1000.0,10.0,7.679231334464365,0.012608114833740408,0.11228586212760897,7.5101657671163045,7.9067556645556145,0.06,0.46075388006786194,0.006737151727656541,0.45060994602697824,0.47440533987333683,150.0,0.5,50,0.0,100.0,0.0,0.0,0.0
