Number of Vehicles,Number of Lanes,Road Length,Percentage of Distracted Vehicles,Average Speed,Variance of Average Speed,Standard Deviation of Average Speed,Minimum Average Speed,Maximum Average Speed,Density,Average Flow,Standard Deviation of Flow,Minimum Flow,Maximum Flow,Simulation Time (s),Time Step (s),Animation Interval (ms),Aggressive %,Normal %,Cautious %,Polite %,Submissive %
5,1,1000.0,10.0,27.347196401702586,4.605605100973156,2.1460673570447772,25.220894756638366,31.215250274246205,0.005,0.13673598200851295,0.010730336785223886,0.12610447378319184,0.15607625137123102,150.0,0.5,50,0.0,100.0,0.0,0.0,0.0
10,1,1000.0,10.0,25.69912197988652,0.28653028760872196,0.5352852394833263,25.056010562773942,26.639228259100957,0.01,0.2569912197988652,0.005352852394833263,0.25056010562773945,0.26639228259100955,150.0,0.5,50,0.0,100.0,0.0,0.0,0.0
15,1,1000.0,10.0,24.818342915113398,0.1759902997987104,0.4195119781349639,24.190636352716076,25.46949693128146,0.015,0.372275143726701,0.006292679672024461,0.36285954529074116,0.3820424539692219,150.0,0.5,50,0.0,100.0,0.0,0.0,0.0
20,1,1000.0,10.0,23.601467687924064,0.16403628064389053,0.40501392648141193,23.02212406398891,24.36277030896117,0.02,0.4720293537584812,0.008100278529628234,0.46044248127977827,0.4872554061792234,150.0,0.5,50,0.0,100.0,0.0,0.0,0.0
25,1,1000.0,10.0,21.288167316044948,0.06573150656696727,0.25638156440541365,20.803726064063458,21.68510992402184,0.025,0.5322041829011237,0.006409539110135342,0.5200931516015864,0.5421277481005461,150.0,0.5,50,0.0,100.0,0.0,0.0,0.0
30,1,1000.0,10.0,18.742850830234566,0.04789747599986843,0.2188549199809509,18.449542789187777,19.138156098682284,0.03,0.562285524907037,0.00656564759942851,0.5534862836756334,0.5741446829604685,150.0,0.5,50,0.0,100.0,0.0,0.0,0.0
35,1,1000.0,10.0,16.26287598538558,0.07984822581380296,0.28257428370926285,15.880505655652337,16.700732270491056,0.035,0.5692006594884953,0.009890099929824207,0.5558176979478319,0.584525629467187,150.0,0.5,50,0.0,100.0,0.0,0.0,0.0
40,1,1000.0,10.0,14.03481982715237,0.07235015438993805,0.26897984011806175,13.672034945782807,14.511975458940665,0.04,0.5613927930860948,0.010759193604722462,0.5468813978313123,0.5804790183576266,150.0,0.5,50,0.0,100.0,0.0,0.0,0.0
45,1,1000.0,10.0,11.864730006897934,0.06767720091084159,0.2601484209270577,11.522770670792804,12.265371635999676,0.045,0.5339128503104071,0.01170667894171758,0.5185246801856762,0.5519417236199854,150.0,0.5,50,0.0,100.0,0.0,0.0,0.0
50,1,1000.0,10.0,10.235150051762572,0.010648226715760037,0.10319024525486911,10.114689307104436,10.444910903589312,0.05,0.5117575025881286,0.0051595122627434665,0.5057344653552218,0.5222455451794656,150.0,0.5,50,0.0,100.0,0.0,0.0,0.0
55,1,1000.0,10.0,8.934976993689077,0.021912187881618323,0.1480276591776629,8.721823248204496,9.184853994939205,0.055,0.49142373465289924,0.00814152125477144,0.47970027865124726,0.5051669697216563,150.0,0.5,50,0.0,100.0,0.0,0.0,0.0
60,1,1000.0,10.0,7.753227596363142,0.006370803227839155,0.07981731157987693,7.609175551419312,7.86284058306368,0.06,0.4651936557817885,0.0047890386947926,0.4565505330851587,0.4717704349838208,150.0,0.5,50,0.0,100.0,0.0,0.0,0.0
