Number of Vehicles,Number of Lanes,Road Length,Percentage of Distracted Vehicles,Average Speed,Variance of Average Speed,Standard Deviation of Average Speed,Minimum Average Speed,Maximum Average Speed,Density,Average Flow,Standard Deviation of Flow,Minimum Flow,Maximum Flow,Simulation Time (s),Time Step (s),Animation Interval (ms),Aggressive %,Normal %,Cautious %,Polite %,Submissive %
5,1,1000.0,14.0,27.048621380735547,2.462634430192672,1.5692783150839344,25.304818329898676,30.292388619889174,0.005,0.13524310690367775,0.00784639157541967,0.12652409164949338,0.15146194309944588,150.0,0.5,50,0.0,100.0,0.0,0.0,0.0
10,1,1000.0,14.0,25.887560430709144,1.0125411244246012,1.0062510245582865,24.974212815561412,28.985065423889306,0.01,0.25887560430709144,0.010062510245582877,0.2497421281556141,0.28985065423889306,150.0,0.5,50,0.0,100.0,0.0,0.0,0.0
15,1,1000.0,14.0,25.24096840493883,0.2542815954244425,0.5042634186855541,24.47985972036203,25.981173688489417,0.015,0.3786145260740824,0.007563951280283303,0.36719789580543044,0.38971760532734123,150.0,0.5,50,0.0,100.0,0.0,0.0,0.0
20,1,1000.0,14.0,23.448493959634174,0.10125606669253359,0.3182075842787748,22.703395568041174,23.79408018298889,0.02,0.46896987919268346,0.006364151685575518,0.4540679113608235,0.4758816036597778,150.0,0.5,50,0.0,100.0,0.0,0.0,0.0
25,1,1000.0,14.0,21.31047001574058,0.09486063422029124,0.3079945360234354,20.789394851178336,21.804154405545123,0.025,0.5327617503935146,0.007699863400585896,0.5197348712794584,0.5451038601386281,150.0,0.5,50,0.0,100.0,0.0,0.0,0.0
30,1,1000.0,14.0,18.616005566055104,0.051469243579489246,0.2268683397468436,18.331604324443955,19.10373205780949,0.03,0.558480166981653,0.006806050192405337,0.5499481297333186,0.5731119617342847,150.0,0.5,50,0.0,100.0,0.0,0.0,0.0
35,1,1000.0,14.0,16.179074155553014,0.027551089969420385,0.1659852100924067,15.844990714400478,16.465798028047825,0.035,0.5662675954443556,0.005809482353234164,0.5545746750040168,0.576302930981674,150.0,0.5,50,0.0,100.0,0.0,0.0,0.0
40,1,1000.0,14.0,13.940024706197637,0.06779944173248119,0.2603832593168793,13.565085250243365,14.483882999381223,0.04,0.5576009882479055,0.01041533037267514,0.5426034100097347,0.5793553199752489,150.0,0.5,50,0.0,100.0,0.0,0.0,0.0
45,1,1000.0,14.0,11.891599928731388,0.03489264691937539,0.18679573581689543,11.658153267523444,12.270995714888304,0.045,0.5351219967929125,0.00840580811176029,0.524616897038555,0.5521948071699737,150.0,0.5,50,0.0,100.0,0.0,0.0,0.0
50,1,1000.0,14.0,10.200467675808664,0.02798221100143219,0.16727884206148783,9.910912767381415,10.495055143088216,0.05,0.5100233837904332,0.0083639421030744,0.4955456383690708,0.5247527571544108,150.0,0.5,50,0.0,100.0,0.0,0.0,0.0
55,1,1000.0,14.0,8.88704759386953,0.013254264786269598,0.1151271678895542,8.62275864398737,9.04918935996383,0.055,0.4887876176628242,0.006331994233925488,0.4742517254193053,0.4977054147980106,150.0,0.5,50,0.0,100.0,0.0,0.0,0.0
60,1,1000.0,14.0,7.7145173988534,0.012555940705626286,0.11205329404183657,7.555108999018517,7.910832733848831,0.06,0.462871043931204,0.006723197642510201,0.45330653994111103,0.47464996403092985,150.0,0.5,50,0.0,100.0,0.0,0.0,0.0
