Number of Vehicles,Number of Lanes,Road Length,Percentage of Distracted Vehicles,Average Speed,Variance of Average Speed,Standard Deviation of Average Speed,Minimum Average Speed,Maximum Average Speed,Density,Average Flow,Standard Deviation of Flow,Minimum Flow,Maximum Flow,Simulation Time (s),Time Step (s),Animation Interval (ms),Aggressive %,Normal %,Cautious %,Polite %,Submissive %
5,2,500.0,10.0,28.40078923069701,1.3931297838296486,1.18030918992849,25.894909378271414,30.91090706349713,0.005,0.14200394615348505,0.0059015459496424534,0.12947454689135707,0.15455453531748567,150.0,0.5,50,100.0,0.0,0.0,0.0,0.0
10,2,500.0,10.0,24.376334386150514,6.850314992599258,2.6173106412115583,17.452496562819608,28.334228708755187,0.01,0.24376334386150514,0.026173106412115583,0.17452496562819608,0.2833422870875519,150.0,0.5,50,100.0,0.0,0.0,0.0,0.0
15,2,500.0,10.0,20.371616615229723,9.525818128572014,3.0863924132507865,14.685916167240203,25.495906066689447,0.015,0.30557424922844584,0.0462958861987618,0.22028874250860303,0.38243859100034167,150.0,0.5,50,100.0,0.0,0.0,0.0,0.0
20,2,500.0,10.0,17.057997296481386,4.254444196160998,2.0626304070678776,14.134105879986691,22.263283368795612,0.02,0.3411599459296277,0.04125260814135756,0.28268211759973383,0.4452656673759123,150.0,0.5,50,100.0,0.0,0.0,0.0,0.0
25,2,500.0,10.0,13.714516750321078,2.4161763480755445,1.5544054645026002,9.535551420794166,17.06518221939374,0.025,0.342862918758027,0.038860136612565,0.23838878551985415,0.42662955548484355,150.0,0.5,50,100.0,0.0,0.0,0.0,0.0
30,2,500.0,10.0,12.005027323677222,1.6128351726348535,1.269974477158834,9.409871313561272,14.770288042491181,0.03,0.3601508197103167,0.038099234314765015,0.2822961394068381,0.4431086412747354,150.0,0.5,50,100.0,0.0,0.0,0.0,0.0
35,2,500.0,10.0,9.817312408909752,1.2545352013203286,1.120060356106013,7.734904674910661,12.413117119817425,0.035,0.34360593431184133,0.03920211246371046,0.27072166362187317,0.4344590991936099,150.0,0.5,50,100.0,0.0,0.0,0.0,0.0
40,2,500.0,10.0,8.869808322018086,0.5682897543312545,0.7538499547862655,7.662090556015626,10.345822583786,0.04,0.3547923328807234,0.03015399819145064,0.30648362224062503,0.41383290335143996,150.0,0.5,50,100.0,0.0,0.0,0.0,0.0
45,2,500.0,10.0,8.031631142302396,0.48931198954607463,0.6995083913335669,6.550096768292489,9.066745708700694,0.045,0.3614234014036078,0.03147787761001053,0.294754354573162,0.4080035568915312,150.0,0.5,50,100.0,0.0,0.0,0.0,0.0
50,2,500.0,10.0,7.268992852753212,0.5410698550209875,0.735574506777517,5.820139383313648,8.804226389549628,0.05,0.3634496426376606,0.03677872533887584,0.2910069691656824,0.44021131947748143,150.0,0.5,50,100.0,0.0,0.0,0.0,0.0
55,2,500.0,10.0,6.788747657105416,0.29137063862104123,0.5397875865755355,5.772488598435739,8.011952332979975,0.055,0.37338112114079786,0.02968831726165444,0.31748687291396566,0.4406573783138986,150.0,0.5,50,100.0,0.0,0.0,0.0,0.0
60,2,500.0,10.0,6.296355220467555,0.31722811456809435,0.5632300724997684,4.9284432084338,7.427692226542118,0.06,0.3777813132280532,0.033793804349986106,0.295706592506028,0.4456615335925271,150.0,0.5,50,100.0,0.0,0.0,0.0,0.0
65,2,500.0,10.0,5.95266684098087,0.16357329780362334,0.4044419585102705,4.867528108223254,6.795271635040341,0.065,0.38692334466375655,0.026288727303167583,0.31638932703451156,0.44169265627762216,150.0,0.5,50,100.0,0.0,0.0,0.0,0.0
70,2,500.0,10.0,5.764331050612756,0.34701522149468944,0.5890799788608415,4.444888723032858,7.0510522550336034,0.07,0.403503173542893,0.04123559852025888,0.31114221061230013,0.4935736578523523,150.0,0.5,50,100.0,0.0,0.0,0.0,0.0
