Number of Vehicles,Number of Lanes,Road Length,Percentage of Distracted Vehicles,Average Speed,Variance of Average Speed,Standard Deviation of Average Speed,Minimum Average Speed,Maximum Average Speed,Density,Average Flow,Standard Deviation of Flow,Minimum Flow,Maximum Flow,Simulation Time (s),Time Step (s),Animation Interval (ms),Aggressive %,Normal %,Cautious %,Polite %,Submissive %
5,1,1000.0,20.0,26.996905132408493,1.8136444290071327,1.3467161649758024,24.96639905294196,29.323512506462045,0.005,0.13498452566204247,0.00673358082487902,0.1248319952647098,0.14661756253231023,150.0,0.5,50,0.0,100.0,0.0,0.0,0.0
10,1,1000.0,20.0,25.52375704168265,0.16741828767916875,0.4091677989274923,24.794435846914894,26.107711206556623,0.01,0.25523757041682654,0.004091677989274918,0.24794435846914895,0.2610771120655662,150.0,0.5,50,0.0,100.0,0.0,0.0,0.0
15,1,1000.0,20.0,25.070884436808985,0.2536717323092666,0.5036583487933727,24.558105530757572,26.170715899718367,0.015,0.37606326655213473,0.007554875231900587,0.3683715829613636,0.3925607384957755,150.0,0.5,50,0.0,100.0,0.0,0.0,0.0
20,1,1000.0,20.0,23.69174841814172,0.22778472398419258,0.4772679792152335,23.05483185067681,24.541233433786537,0.02,0.4738349683628344,0.009545359584304637,0.4610966370135362,0.49082466867573077,150.0,0.5,50,0.0,100.0,0.0,0.0,0.0
25,1,1000.0,20.0,21.297040372301087,0.06816888502222657,0.26109171764387046,20.847805568280904,21.817886890115577,0.025,0.5324260093075271,0.0065272929410968,0.5211951392070227,0.5454471722528894,150.0,0.5,50,0.0,100.0,0.0,0.0,0.0
30,1,1000.0,20.0,18.659338122912292,0.02966107637245451,0.17222391347444904,18.309194620865256,18.943900978478222,0.03,0.5597801436873688,0.0051667174042334275,0.5492758386259576,0.5683170293543467,150.0,0.5,50,0.0,100.0,0.0,0.0,0.0
35,1,1000.0,20.0,16.19411331876037,0.06721162164185727,0.259252042695631,15.748340303826698,16.761196123079934,0.035,0.566793966156613,0.009073821494347047,0.5511919106339345,0.5866418643077977,150.0,0.5,50,0.0,100.0,0.0,0.0,0.0
40,1,1000.0,20.0,13.971266102502726,0.044592683152558044,0.21116979697049018,13.637721979791985,14.408878741445426,0.04,0.5588506441001091,0.008446791878819594,0.5455088791916795,0.5763551496578171,150.0,0.5,50,0.0,100.0,0.0,0.0,0.0
45,1,1000.0,20.0,12.031562796560113,0.03500545944727919,0.18709745975635048,11.76527673093849,12.350419715075827,0.045,0.541420325845205,0.008419385689035778,0.5294374528922321,0.5557688871784122,150.0,0.5,50,0.0,100.0,0.0,0.0,0.0
50,1,1000.0,20.0,10.333192343786283,0.03635661431828897,0.19067410500193507,10.041236343329288,10.683891549708541,0.05,0.5166596171893142,0.009533705250096735,0.5020618171664645,0.5341945774854271,150.0,0.5,50,0.0,100.0,0.0,0.0,0.0
55,1,1000.0,20.0,8.910442242440359,0.014633765575937535,0.1209701019919283,8.735659880476186,9.116727293356865,0.055,0.49007432333421974,0.0066533556095560555,0.48046129342619026,0.5014200011346276,150.0,0.5,50,0.0,100.0,0.0,0.0,0.0
60,1,1000.0,20.0,7.697071372524518,0.013643346326262976,0.11680473588970174,7.542417925183094,7.90826434761047,0.06,0.46182428235147105,0.007008284153382105,0.4525450755109856,0.4744958608566282,150.0,0.5,50,0.0,100.0,0.0,0.0,0.0
