Number of Vehicles,Number of Lanes,Road Length,Percentage of Distracted Vehicles,Average Speed,Variance of Average Speed,Standard Deviation of Average Speed,Minimum Average Speed,Maximum Average Speed,Density,Average Flow,Standard Deviation of Flow,Minimum Flow,Maximum Flow,Simulation Time (s),Time Step (s),Animation Interval (ms),Aggressive %,Normal %,Cautious %,Polite %,Submissive %
5,2,500.0,50.0,26.591510871796245,15.532145823428227,3.9410843461448812,14.134832116205237,31.543939634799735,0.005,0.13295755435898124,0.019705421730724405,0.07067416058102619,0.15771969817399867,150.0,0.5,50,50.0,50.0,0.0,0.0,0.0
10,2,500.0,50.0,23.737497868325267,7.617347652044285,2.7599542844120237,19.067603703301764,28.79248196604247,0.01,0.2373749786832527,0.02759954284412024,0.19067603703301764,0.2879248196604247,150.0,0.5,50,50.0,50.0,0.0,0.0,0.0
15,2,500.0,50.0,19.702358467850384,8.517652104056127,2.9185016882051187,13.37617502754563,24.455800255689002,0.015,0.2955353770177558,0.0437775253230768,0.20064262541318445,0.366837003835335,150.0,0.5,50,50.0,50.0,0.0,0.0,0.0
20,2,500.0,50.0,15.968981972667073,3.732057861615411,1.931853478298862,13.13776410407111,21.053313158697584,0.02,0.31937963945334147,0.03863706956597723,0.2627552820814222,0.4210662631739517,150.0,0.5,50,50.0,50.0,0.0,0.0,0.0
25,2,500.0,50.0,13.080566820835298,3.4116132078267456,1.8470552801220503,10.41752410021701,17.311381292666834,0.025,0.3270141705208825,0.046176382003051256,0.26043810250542526,0.43278453231667086,150.0,0.5,50,50.0,50.0,0.0,0.0,0.0
30,2,500.0,50.0,10.683891757992075,1.1294871017229626,1.0627733068359229,8.769266932693883,13.752306933706295,0.03,0.32051675273976227,0.031883199205077685,0.2630780079808165,0.41256920801118885,150.0,0.5,50,50.0,50.0,0.0,0.0,0.0
35,2,500.0,50.0,9.098473437202536,0.7872833689668878,0.8872899013101004,7.332020988938749,10.898404382416453,0.035,0.31844657030208884,0.03105514654585351,0.2566207346128562,0.3814441533845759,150.0,0.5,50,50.0,50.0,0.0,0.0,0.0
40,2,500.0,50.0,8.319043015951666,0.6480928217906287,0.8050421242336507,7.1519050629983,10.221035057825535,0.04,0.3327617206380666,0.03220168496934603,0.286076202519932,0.4088414023130214,150.0,0.5,50,50.0,50.0,0.0,0.0,0.0
45,2,500.0,50.0,7.5301398618978626,0.48455114113246367,0.6960970773767576,6.112999456967993,8.841499940030886,0.045,0.33885629378540383,0.031324368481954114,0.27508497556355965,0.39786749730138987,150.0,0.5,50,50.0,50.0,0.0,0.0,0.0
50,2,500.0,50.0,6.726694309130084,0.41092888196299027,0.6410373483370452,5.717044856285496,7.9820753665527615,0.05,0.3363347154565043,0.03205186741685226,0.28585224281427485,0.3991037683276381,150.0,0.5,50,50.0,50.0,0.0,0.0,0.0
55,2,500.0,50.0,6.250294396769175,0.31703357786241815,0.5630573486443616,5.301534380072857,7.571275311875152,0.055,0.3437661918223046,0.03096815417543988,0.2915843909040071,0.4164201421531334,150.0,0.5,50,50.0,50.0,0.0,0.0,0.0
60,2,500.0,50.0,6.054347902182184,0.40750837238864146,0.6383638244673968,4.8031073157038655,7.283554738165534,0.06,0.363260874130931,0.03830182946804384,0.2881864389422319,0.437013284289932,150.0,0.5,50,50.0,50.0,0.0,0.0,0.0
65,2,500.0,50.0,5.663152690319316,0.4167418474562967,0.6455554565304957,4.453049389224986,7.176866620703437,0.065,0.36810492487075547,0.041961104674482254,0.2894482102996241,0.4664963303457234,150.0,0.5,50,50.0,50.0,0.0,0.0,0.0
70,2,500.0,50.0,5.489296568629009,0.3253358329870721,0.5703821815125996,4.610341837905949,7.1986289645397425,0.07,0.3842507598040307,0.03992675270588198,0.3227239286534165,0.5039040275177821,150.0,0.5,50,50.0,50.0,0.0,0.0,0.0
