Number of Vehicles,Number of Lanes,Road Length,Percentage of Distracted Vehicles,Average Speed,Variance of Average Speed,Standard Deviation of Average Speed,Minimum Average Speed,Maximum Average Speed,Density,Average Flow,Standard Deviation of Flow,Minimum Flow,Maximum Flow,Simulation Time (s),Time Step (s),Animation Interval (ms),Aggressive %,Normal %,Cautious %,Polite %,Submissive %
5,1,1000.0,10.0,26.079031756826016,1.26977335236562,1.1268422038447177,25.003680406126787,29.384352807227334,0.005,0.13039515878413008,0.005634211019223585,0.12501840203063394,0.14692176403613666,150.0,0.5,50,90.0,10.0,0.0,0.0,0.0
10,1,1000.0,10.0,25.633860895735978,0.47467980034328283,0.6889701011969117,24.887783258073913,28.14914877105478,0.01,0.2563386089573598,0.006889701011969115,0.24887783258073914,0.2814914877105478,150.0,0.5,50,90.0,10.0,0.0,0.0,0.0
15,1,1000.0,10.0,25.27976644572253,0.3535387072385261,0.5945912101927896,24.51010355356855,26.685194045330615,0.015,0.37919649668583794,0.008918868152891855,0.3676515533035282,0.4002779106799592,150.0,0.5,50,90.0,10.0,0.0,0.0,0.0
20,1,1000.0,10.0,23.69652845030678,0.11807575508614071,0.3436215288455319,23.221736153591245,24.243974059722493,0.02,0.4739305690061356,0.0068724305769106535,0.4644347230718249,0.4848794811944499,150.0,0.5,50,90.0,10.0,0.0,0.0,0.0
25,1,1000.0,10.0,21.55274765544644,0.10897432973002791,0.33011260159228684,21.115799864255322,22.277354456412887,0.025,0.538818691386161,0.008252815039807166,0.5278949966063831,0.5569338614103222,150.0,0.5,50,90.0,10.0,0.0,0.0,0.0
30,1,1000.0,10.0,18.87602570815693,0.08938766232616902,0.29897769536567276,18.344750420417505,19.50689450455923,0.03,0.5662807712447079,0.008969330860970159,0.5503425126125251,0.5852068351367768,150.0,0.5,50,90.0,10.0,0.0,0.0,0.0
35,1,1000.0,10.0,16.362235074451178,0.03302318652950441,0.1817228288617157,15.982131949060646,16.723494183866094,0.035,0.5726782276057912,0.006360299010160021,0.5593746182171226,0.5853222964353134,150.0,0.5,50,90.0,10.0,0.0,0.0,0.0
40,1,1000.0,10.0,14.181725569135605,0.03703244213402789,0.19243815145138943,13.791965201757227,14.584867043721022,0.04,0.5672690227654242,0.007697526058055574,0.5516786080702891,0.5833946817488409,150.0,0.5,50,90.0,10.0,0.0,0.0,0.0
45,1,1000.0,10.0,12.332886095363307,0.03613451688244905,0.19009081219893045,11.946834875518695,12.647016735542595,0.045,0.5549798742913488,0.0085540865489519,0.5376075693983412,0.5691157530994168,150.0,0.5,50,90.0,10.0,0.0,0.0,0.0
50,1,1000.0,10.0,10.627802591248393,0.017325636279079116,0.13162688281304513,10.397913856566632,10.866945823353781,0.05,0.5313901295624197,0.00658134414065228,0.5198956928283316,0.5433472911676891,150.0,0.5,50,90.0,10.0,0.0,0.0,0.0
55,1,1000.0,10.0,9.237094511913197,0.027299012451397688,0.16522412793353666,8.888361766923252,9.607308155278663,0.055,0.5080401981552258,0.009087327036344524,0.4888598971807788,0.5284019485403264,150.0,0.5,50,90.0,10.0,0.0,0.0,0.0
60,1,1000.0,10.0,8.079316589422495,0.01274584387698456,0.11289749278431545,7.8548146675075445,8.278979542068852,0.06,0.4847589953653498,0.006773849567058909,0.47128888005045266,0.49673877252413107,150.0,0.5,50,90.0,10.0,0.0,0.0,0.0
