Number of Vehicles,Number of Lanes,Road Length,Percentage of Distracted Vehicles,Average Speed,Variance of Average Speed,Standard Deviation of Average Speed,Minimum Average Speed,Maximum Average Speed,Density,Average Flow,Standard Deviation of Flow,Minimum Flow,Maximum Flow,Simulation Time (s),Time Step (s),Animation Interval (ms),Aggressive %,Normal %,Cautious %,Polite %,Submissive %
5,1,1000.0,50.0,27.078380751676278,2.2069817248532555,1.4855913720984164,25.079383430231495,30.17816121837476,0.005,0.1353919037583814,0.007427956860492079,0.12539691715115747,0.1508908060918738,150.0,0.5,50,50.0,50.0,0.0,0.0,0.0
10,1,1000.0,50.0,25.63801285746888,0.17876760652228954,0.4228091845292502,25.01604229826018,26.539096785012322,0.01,0.2563801285746888,0.004228091845292512,0.2501604229826018,0.2653909678501232,150.0,0.5,50,50.0,50.0,0.0,0.0,0.0
15,1,1000.0,50.0,25.18445283219717,0.19710469150824114,0.44396474128948704,24.658895071784574,25.966340714463588,0.015,0.3777667924829576,0.006659471119342304,0.3698834260767686,0.3894951107169538,150.0,0.5,50,50.0,50.0,0.0,0.0,0.0
20,1,1000.0,50.0,23.631985447045963,0.09277493607352268,0.3045897832717353,22.92671216994485,24.105698355815907,0.02,0.4726397089409193,0.006091795665434713,0.458534243398897,0.48211396711631815,150.0,0.5,50,50.0,50.0,0.0,0.0,0.0
25,1,1000.0,50.0,21.374226050626756,0.06431647096885526,0.25360692216273445,20.93201878872318,21.97134923703766,0.025,0.5343556512656689,0.006340173054068357,0.5233004697180795,0.5492837309259415,150.0,0.5,50,50.0,50.0,0.0,0.0,0.0
30,1,1000.0,50.0,18.89818774685044,0.0681003352084529,0.2609604092739987,18.209543255708592,19.21732698509554,0.03,0.5669456324055132,0.007828812278219965,0.5462862976712577,0.5765198095528662,150.0,0.5,50,50.0,50.0,0.0,0.0,0.0
35,1,1000.0,50.0,16.429326117213925,0.02992058791625302,0.17297568591063028,16.196728017149454,16.733202218049893,0.035,0.5750264141024873,0.006054149006872057,0.5668854806002309,0.5856620776317463,150.0,0.5,50,50.0,50.0,0.0,0.0,0.0
40,1,1000.0,50.0,14.093146967632533,0.03783235809432918,0.19450541919013253,13.792114556560321,14.356925171654797,0.04,0.5637258787053014,0.007780216767605307,0.5516845822624129,0.5742770068661919,150.0,0.5,50,50.0,50.0,0.0,0.0,0.0
45,1,1000.0,50.0,12.190620989420655,0.04008358785729727,0.20020886058638182,11.923848716132397,12.499008194197456,0.045,0.5485779445239294,0.00900939872638716,0.5365731922259579,0.5624553687388855,150.0,0.5,50,50.0,50.0,0.0,0.0,0.0
50,1,1000.0,50.0,10.477240793168468,0.02763302344828695,0.16623183644623238,10.173587246305466,10.796096279145463,0.05,0.5238620396584234,0.008311591822311596,0.5086793623152733,0.5398048139572732,150.0,0.5,50,50.0,50.0,0.0,0.0,0.0
55,1,1000.0,50.0,9.08503460726424,0.015751084128141246,0.12550332317568824,8.878780314619688,9.324932427797608,0.055,0.49967690339953313,0.0069026827746628775,0.4883329173040828,0.5128712835288685,150.0,0.5,50,50.0,50.0,0.0,0.0,0.0
60,1,1000.0,50.0,7.906069445976543,0.02945486739463075,0.17162420398833828,7.636970102926842,8.34646659341373,0.06,0.4743641667585926,0.010297452239300304,0.4582182061756105,0.5007879956048238,150.0,0.5,50,50.0,50.0,0.0,0.0,0.0
