Number of Vehicles,Number of Lanes,Road Length,Percentage of Distracted Vehicles,Average Speed,Variance of Average Speed,Standard Deviation of Average Speed,Minimum Average Speed,Maximum Average Speed,Density,Average Flow,Standard Deviation of Flow,Minimum Flow,Maximum Flow,Simulation Time (s),Time Step (s),Animation Interval (ms),Aggressive %,Normal %,Cautious %,Polite %,Submissive %
5,1,1000.0,16.0,26.783619722423015,2.4436934211201327,1.563231723424308,25.13420758070891,30.076636334779884,0.005,0.1339180986121151,0.007816158617121533,0.12567103790354456,0.1503831816738994,150.0,0.5,50,0.0,100.0,0.0,0.0,0.0
10,1,1000.0,16.0,25.93760386363728,0.5859840288804998,0.7654959365538787,24.993880610825975,27.216671450684043,0.01,0.25937603863637276,0.007654959365538782,0.24993880610825975,0.27216671450684043,150.0,0.5,50,0.0,100.0,0.0,0.0,0.0
15,1,1000.0,16.0,24.96889455225921,0.24760721468227678,0.4976014616962824,24.19390555944186,25.988932254493246,0.015,0.37453341828388814,0.007464021925444249,0.36290858339162785,0.3898339838173987,150.0,0.5,50,0.0,100.0,0.0,0.0,0.0
20,1,1000.0,16.0,23.59001214757225,0.08201530062733524,0.2863831360735741,23.05023527796289,24.13231502593899,0.02,0.471800242951445,0.005727662721471471,0.4610047055592578,0.4826463005187798,150.0,0.5,50,0.0,100.0,0.0,0.0,0.0
25,1,1000.0,16.0,21.33081140906685,0.0964071912546984,0.3104950744451487,20.880493728593724,21.994249570482452,0.025,0.5332702852266713,0.007762376861128694,0.5220123432148431,0.5498562392620613,150.0,0.5,50,0.0,100.0,0.0,0.0,0.0
30,1,1000.0,16.0,18.71594742525438,0.09220214525063933,0.303648061496594,18.208245225981152,19.300608497329055,0.03,0.5614784227576314,0.0091094418448978,0.5462473567794345,0.5790182549198716,150.0,0.5,50,0.0,100.0,0.0,0.0,0.0
35,1,1000.0,16.0,16.177539415914303,0.0561484011020023,0.23695653842424838,15.845722875134006,16.5337854482637,0.035,0.5662138795570006,0.008293478844848694,0.5546003006296902,0.5786824906892295,150.0,0.5,50,0.0,100.0,0.0,0.0,0.0
40,1,1000.0,16.0,13.809293474676887,0.062449919264556016,0.2498998184564287,13.433819159644239,14.2692788748199,0.04,0.5523717389870755,0.009995992738257131,0.5373527663857696,0.570771154992796,150.0,0.5,50,0.0,100.0,0.0,0.0,0.0
45,1,1000.0,16.0,11.946822898518382,0.04443201205335638,0.21078902261113217,11.584910283553608,12.303620126061572,0.045,0.5376070304333271,0.009485506017500957,0.5213209627599124,0.5536629056727708,150.0,0.5,50,0.0,100.0,0.0,0.0,0.0
50,1,1000.0,16.0,10.25301580050573,0.017786145780549704,0.13336470965195293,10.044575457517539,10.444778468996908,0.05,0.5126507900252866,0.006668235482597633,0.502228772875877,0.5222389234498455,150.0,0.5,50,0.0,100.0,0.0,0.0,0.0
55,1,1000.0,16.0,8.956386459600651,0.013448591420848185,0.11596806207248694,8.817079834831002,9.232806159358868,0.055,0.4926012552780358,0.006378243413986833,0.48493939091570515,0.5078043387647377,150.0,0.5,50,0.0,100.0,0.0,0.0,0.0
60,1,1000.0,16.0,7.715941999580102,0.01775376496974664,0.13324325487523425,7.557775834299336,7.910962489122711,0.06,0.4629565199748062,0.007994595292514037,0.4534665500579601,0.47465774934736266,150.0,0.5,50,0.0,100.0,0.0,0.0,0.0
