Number of Vehicles,Number of Lanes,Road Length,Percentage of Distracted Vehicles,Average Speed,Variance of Average Speed,Standard Deviation of Average Speed,Minimum Average Speed,Maximum Average Speed,Density,Average Flow,Standard Deviation of Flow,Minimum Flow,Maximum Flow,Simulation Time (s),Time Step (s),Animation Interval (ms),Aggressive %,Normal %,Cautious %,Polite %,Submissive %
5,2,500.0,40.0,28.318092133410786,4.231756762832239,2.0571234194457655,23.65104949244332,32.094463288580506,0.005,0.1415904606670539,0.010285617097228817,0.1182552474622166,0.16047231644290252,150.0,0.5,50,100.0,0.0,0.0,0.0,0.0
10,2,500.0,40.0,23.75547616198546,7.6627375953940415,2.768165023150542,19.6719197850466,28.57742447389519,0.01,0.2375547616198546,0.027681650231505414,0.19671919785046602,0.2857742447389519,150.0,0.5,50,100.0,0.0,0.0,0.0,0.0
15,2,500.0,40.0,19.78321148280439,10.414164417420418,3.227098451770633,14.10560042164447,24.486292989331,0.015,0.2967481722420658,0.048406476776559494,0.21158400632466703,0.367294394839965,150.0,0.5,50,100.0,0.0,0.0,0.0,0.0
20,2,500.0,40.0,16.43304149191629,4.906705252405564,2.2151084064680817,11.985695695438654,19.65596161463302,0.02,0.32866082983832573,0.04430216812936163,0.23971391390877309,0.39311923229266044,150.0,0.5,50,100.0,0.0,0.0,0.0,0.0
25,2,500.0,40.0,13.726535062350418,1.663255617116484,1.289672678285651,11.598504294260644,16.179095277235184,0.025,0.3431633765587605,0.03224181695714129,0.28996260735651613,0.4044773819308796,150.0,0.5,50,100.0,0.0,0.0,0.0,0.0
30,2,500.0,40.0,12.096842131890604,2.4835061214159646,1.5759143762958585,8.81158561402135,15.203698077387521,0.03,0.36290526395671807,0.04727743128887578,0.2643475684206405,0.45611094232162563,150.0,0.5,50,100.0,0.0,0.0,0.0,0.0
35,2,500.0,40.0,10.440890516020833,0.5676177151456901,0.7534040849011174,9.269381138553092,11.909097933446759,0.035,0.3654311680607292,0.026369142971539073,0.32442833984935826,0.4168184276706366,150.0,0.5,50,100.0,0.0,0.0,0.0,0.0
40,2,500.0,40.0,8.81830499998148,0.6713465003251718,0.8193573703367608,7.591884250482211,10.542310767235191,0.04,0.35273219999925925,0.032774294813470446,0.30367537001928846,0.42169243068940765,150.0,0.5,50,100.0,0.0,0.0,0.0,0.0
45,2,500.0,40.0,8.344117309513084,0.6388089435551599,0.7992552430576605,7.371459218475848,9.694262377475557,0.045,0.3754852789280888,0.03596648593759474,0.3317156648314131,0.4362418069864,150.0,0.5,50,100.0,0.0,0.0,0.0,0.0
50,2,500.0,40.0,7.183068346060577,0.5017818357179272,0.7083656087910587,6.033879998782517,8.724222037207046,0.05,0.35915341730302885,0.03541828043955292,0.3016939999391259,0.4362111018603523,150.0,0.5,50,100.0,0.0,0.0,0.0,0.0
55,2,500.0,40.0,6.995394130708925,0.44598697027823736,0.667822558976737,6.153098570246067,8.105446902879002,0.055,0.38474667718899086,0.03673024074372055,0.3384204213635337,0.44579957965834516,150.0,0.5,50,100.0,0.0,0.0,0.0,0.0
60,2,500.0,40.0,6.300896345418929,0.2491144810176926,0.49911369548199397,5.536306340792314,7.109266182457936,0.06,0.3780537807251357,0.029946821728919642,0.33217838044753883,0.4265559709474761,150.0,0.5,50,100.0,0.0,0.0,0.0,0.0
