Number of Vehicles,Number of Lanes,Road Length,Percentage of Distracted Vehicles,Average Speed,Variance of Average Speed,Standard Deviation of Average Speed,Minimum Average Speed,Maximum Average Speed,Density,Average Flow,Standard Deviation of Flow,Minimum Flow,Maximum Flow,Simulation Time (s),Time Step (s),Animation Interval (ms),Aggressive %,Normal %,Cautious %,Polite %,Submissive %
5,1,1000.0,20.0,26.93189554587173,1.9011156775962517,1.378809514616233,25.130122307078437,30.338163127022405,0.005,0.13465947772935866,0.0068940475730811515,0.1256506115353922,0.15169081563511203,150.0,0.5,50,0.0,100.0,0.0,0.0,0.0
10,1,1000.0,20.0,25.53640555285375,0.23240620627414846,0.4820852686757276,24.956546988833885,26.581838634188493,0.01,0.2553640555285375,0.004820852686757266,0.24956546988833886,0.2658183863418849,150.0,0.5,50,0.0,100.0,0.0,0.0,0.0
15,1,1000.0,20.0,25.29817023802663,0.44131023308445144,0.6643118492729536,24.712873574772694,27.01705251488956,0.015,0.37947255357039944,0.009964677739094263,0.3706931036215904,0.40525578772334336,150.0,0.5,50,0.0,100.0,0.0,0.0,0.0
20,1,1000.0,20.0,23.716372024411026,0.14934922039389484,0.38645726852253,22.94289110103361,24.40592912664681,0.02,0.47432744048822056,0.007729145370450597,0.4588578220206722,0.4881185825329362,150.0,0.5,50,0.0,100.0,0.0,0.0,0.0
25,1,1000.0,20.0,21.330213393891082,0.0922622194675385,0.30374696618655883,20.824279555116874,21.903393166761365,0.025,0.533255334847277,0.007593674154663977,0.5206069888779219,0.5475848291690342,150.0,0.5,50,0.0,100.0,0.0,0.0,0.0
30,1,1000.0,20.0,18.726265046373534,0.03531933051432856,0.18793437821305756,18.42109202134468,19.000639033186694,0.03,0.5617879513912061,0.005638031346391728,0.5526327606403404,0.5700191709956008,150.0,0.5,50,0.0,100.0,0.0,0.0,0.0
35,1,1000.0,20.0,16.22563928906644,0.03167991790953849,0.17798853308440543,15.820689433868983,16.434190119941356,0.035,0.5678973751173254,0.006229598657954162,0.5537241301854144,0.5751966541979475,150.0,0.5,50,0.0,100.0,0.0,0.0,0.0
40,1,1000.0,20.0,13.910056069419017,0.05404697367538352,0.23248005005888897,13.532217095342807,14.305852406393381,0.04,0.5564022427767606,0.009299202002355612,0.5412886838137123,0.5722340962557353,150.0,0.5,50,0.0,100.0,0.0,0.0,0.0
45,1,1000.0,20.0,11.956389840516216,0.05433333680143171,0.23309512393319537,11.618688069461482,12.604743656328973,0.045,0.5380375428232297,0.010489280576993784,0.5228409631257667,0.5672134645348037,150.0,0.5,50,0.0,100.0,0.0,0.0,0.0
50,1,1000.0,20.0,10.306727336558911,0.019598856576075987,0.13999591628356875,10.111742747089675,10.615312104767604,0.05,0.5153363668279456,0.006999795814178432,0.5055871373544838,0.5307656052383802,150.0,0.5,50,0.0,100.0,0.0,0.0,0.0
55,1,1000.0,20.0,8.931064549578172,0.013881126082737547,0.11781819079725145,8.755281033591858,9.112777211390112,0.055,0.4912085502267995,0.006480000493848813,0.4815404568475522,0.5012027466264561,150.0,0.5,50,0.0,100.0,0.0,0.0,0.0
60,1,1000.0,20.0,7.736064953316448,0.008269221068417907,0.09093525756502759,7.597684516388171,7.9053483725838865,0.06,0.46416389719898693,0.005456115453901658,0.45586107098329026,0.47432090235503316,150.0,0.5,50,0.0,100.0,0.0,0.0,0.0
