Number of Vehicles,Number of Lanes,Road Length,Percentage of Distracted Vehicles,Average Speed,Variance of Average Speed,Standard Deviation of Average Speed,Minimum Average Speed,Maximum Average Speed,Density,Average Flow,Standard Deviation of Flow,Minimum Flow,Maximum Flow,Simulation Time (s),Time Step (s),Animation Interval (ms),Aggressive %,Normal %,Cautious %,Polite %,Submissive %
5,2,500.0,20.0,25.212040454005468,18.42078106877333,4.291943740168705,16.162761233228323,29.675135893617977,0.005,0.12606020227002734,0.02145971870084352,0.08081380616614162,0.14837567946808988,150.0,0.5,50,0.0,100.0,0.0,0.0,0.0
10,2,500.0,20.0,22.421418229989968,11.404460622521823,3.3770490998091547,18.04995400397923,29.246073674607754,0.01,0.22421418229989967,0.033770490998091554,0.18049954003979232,0.29246073674607753,150.0,0.5,50,0.0,100.0,0.0,0.0,0.0
15,2,500.0,20.0,19.09745483521117,8.586050875531546,2.9301963885602524,13.816595044389251,23.524303549327335,0.015,0.2864618225281675,0.04395294582840382,0.20724892566583875,0.35286455323991,150.0,0.5,50,0.0,100.0,0.0,0.0,0.0
20,2,500.0,20.0,14.678379969837836,8.024802813150224,2.832808290927966,9.658810084067527,20.616576126504263,0.02,0.29356759939675675,0.05665616581855932,0.19317620168135055,0.41233152253008526,150.0,0.5,50,0.0,100.0,0.0,0.0,0.0
25,2,500.0,20.0,12.1799215551864,1.515957917999042,1.231242428605773,9.571007612555563,14.051814837307004,0.025,0.30449803887966,0.03078106071514431,0.2392751903138891,0.35129537093267516,150.0,0.5,50,0.0,100.0,0.0,0.0,0.0
30,2,500.0,20.0,9.480723745514215,0.8926251348958083,0.9447884074732333,7.680784352428939,11.224366050685445,0.03,0.2844217123654264,0.028343652224196998,0.23042353057286818,0.33673098152056335,150.0,0.5,50,0.0,100.0,0.0,0.0,0.0
35,2,500.0,20.0,8.566173915179657,0.4640539318594925,0.6812150408347517,7.524786540370181,9.696294987405508,0.035,0.29981608703128804,0.023842526429216297,0.2633675289129564,0.3393703245591928,150.0,0.5,50,0.0,100.0,0.0,0.0,0.0
40,2,500.0,20.0,7.51829088744218,0.9402507548212916,0.9696652797853966,5.531725105333874,9.44432821168757,0.04,0.3007316354976872,0.03878661119141587,0.22126900421335496,0.3777731284675028,150.0,0.5,50,0.0,100.0,0.0,0.0,0.0
45,2,500.0,20.0,6.886529757616886,0.4791777129259452,0.6922266340772689,5.693145609190046,8.04425337401407,0.045,0.30989383909275986,0.03115019853347709,0.25619155241355207,0.36199140183063316,150.0,0.5,50,0.0,100.0,0.0,0.0,0.0
50,2,500.0,20.0,6.418403999951238,0.3363941195746514,0.5799949306456491,5.434078131164292,7.632598401621594,0.05,0.3209201999975619,0.028999746532282447,0.27170390655821464,0.38162992008107977,150.0,0.5,50,0.0,100.0,0.0,0.0,0.0
55,2,500.0,20.0,6.201421179619472,0.6393391127033521,0.7995868387507089,5.270244734194779,8.399513280561548,0.055,0.34107816487907094,0.04397727613128898,0.2898634603807128,0.4619732304308851,150.0,0.5,50,0.0,100.0,0.0,0.0,0.0
60,2,500.0,20.0,5.770888230363184,0.403334901809271,0.6350865309619399,4.9843335211850786,7.159144130014499,0.06,0.34625329382179104,0.038105191857716374,0.2990600112711047,0.42954864780086993,150.0,0.5,50,0.0,100.0,0.0,0.0,0.0
