Number of Vehicles,Number of Lanes,Road Length,Percentage of Distracted Vehicles,Average Speed,Variance of Average Speed,Standard Deviation of Average Speed,Minimum Average Speed,Maximum Average Speed,Density,Average Flow,Standard Deviation of Flow,Minimum Flow,Maximum Flow,Simulation Time (s),Time Step (s),Animation Interval (ms),Aggressive %,Normal %,Cautious %,Polite %,Submissive %
5,2,500.0,30.0,26.99211770078877,10.633878602869066,3.2609628337147707,17.98024510478559,31.407870724399707,0.005,0.13496058850394385,0.016304814168573847,0.08990122552392794,0.15703935362199853,150.0,0.5,50,50.0,50.0,0.0,0.0,0.0
10,2,500.0,30.0,23.62985549648159,11.139731303581135,3.337623601244025,16.654604526717204,28.43628955356369,0.01,0.2362985549648159,0.03337623601244025,0.16654604526717204,0.28436289553563693,150.0,0.5,50,50.0,50.0,0.0,0.0,0.0
15,2,500.0,30.0,19.19111238598101,10.535933613179612,3.245910290377664,12.558811092186495,25.915571393293927,0.015,0.28786668578971514,0.048688654355664995,0.18838216638279742,0.3887335708994089,150.0,0.5,50,50.0,50.0,0.0,0.0,0.0
20,2,500.0,30.0,15.107203295151624,4.62589972362354,2.150790488081891,11.481114484480289,19.301969928444336,0.02,0.30214406590303244,0.043015809761637824,0.22962228968960577,0.38603939856888675,150.0,0.5,50,50.0,50.0,0.0,0.0,0.0
25,2,500.0,30.0,12.95477137953957,2.918945800385914,1.7084922593871807,9.228115653382563,16.45015781501052,0.025,0.32386928448848923,0.04271230648467951,0.2307028913345641,0.41125394537526305,150.0,0.5,50,50.0,50.0,0.0,0.0,0.0
30,2,500.0,30.0,10.458888828270714,1.7884307432193542,1.3373222286417563,7.3928560865788375,13.51050337871721,0.03,0.3137666648481214,0.04011966685925267,0.2217856825973651,0.4053151013615163,150.0,0.5,50,50.0,50.0,0.0,0.0,0.0
35,2,500.0,30.0,9.30267292671322,0.6713202633195018,0.8193413594586214,7.990830853842787,10.984455048838385,0.035,0.32559355243496274,0.02867694758105176,0.2796790798844976,0.3844559267093435,150.0,0.5,50,50.0,50.0,0.0,0.0,0.0
40,2,500.0,30.0,8.3417625060086,0.9874119154802534,0.9936860245974346,6.362468600584775,10.365094591651646,0.04,0.33367050024034395,0.03974744098389736,0.254498744023391,0.4146037836660659,150.0,0.5,50,50.0,50.0,0.0,0.0,0.0
45,2,500.0,30.0,7.502536083978636,0.49707044128618005,0.705032227125952,5.96028446058538,8.846627602944169,0.045,0.3376141237790386,0.03172645022066785,0.2682128007263421,0.39809824213248757,150.0,0.5,50,50.0,50.0,0.0,0.0,0.0
50,2,500.0,30.0,7.003127818737748,0.4020583308658296,0.6340806974398682,5.150200688920794,8.539813688990566,0.05,0.3501563909368874,0.03170403487199341,0.2575100344460397,0.42699068444952837,150.0,0.5,50,50.0,50.0,0.0,0.0,0.0
55,2,500.0,30.0,6.369288039962699,0.2828267669813266,0.5318145983153589,5.16459455408959,7.382661455819091,0.055,0.35031084219794845,0.029249802907344725,0.2840527004749275,0.40604638007005,150.0,0.5,50,50.0,50.0,0.0,0.0,0.0
60,2,500.0,30.0,5.857429606530556,0.24021385205198972,0.49011616179431355,5.014579097929383,7.05113455075033,0.06,0.35144577639183333,0.02940696970765882,0.30087474587576296,0.4230680730450198,150.0,0.5,50,50.0,50.0,0.0,0.0,0.0
65,2,500.0,30.0,5.620216655298348,0.21674426460747376,0.4655580142232263,4.628199231920034,6.771961681128714,0.065,0.36531408259439263,0.030261270924509708,0.3008329500748022,0.44017750927336646,150.0,0.5,50,50.0,50.0,0.0,0.0,0.0
70,2,500.0,30.0,5.431140869131271,0.26538404724576636,0.5151543916592057,4.475440488211524,6.672068601158039,0.07,0.38017986083918903,0.036060807416144404,0.31328083417480673,0.4670448020810628,150.0,0.5,50,50.0,50.0,0.0,0.0,0.0
