Number of Vehicles,Number of Lanes,Road Length,Percentage of Distracted Vehicles,Average Speed,Variance of Average Speed,Standard Deviation of Average Speed,Minimum Average Speed,Maximum Average Speed,Density,Average Flow,Standard Deviation of Flow,Minimum Flow,Maximum Flow,Simulation Time (s),Time Step (s),Animation Interval (ms),Aggressive %,Normal %,Cautious %,Polite %,Submissive %
5,2,500.0,50.0,27.68099574865282,5.28693283680606,2.2993331287149457,22.356724393008044,30.2870728696579,0.005,0.1384049787432641,0.01149666564357473,0.11178362196504021,0.1514353643482895,150.0,0.5,50,0.0,100.0,0.0,0.0,0.0
10,2,500.0,50.0,22.818875723621154,9.09496524263647,3.015786007434292,16.339467201584856,27.031558053526872,0.01,0.22818875723621154,0.03015786007434293,0.16339467201584856,0.2703155805352687,150.0,0.5,50,0.0,100.0,0.0,0.0,0.0
15,2,500.0,50.0,17.9264961853923,8.071945313492565,2.841116913027791,11.958025371888615,23.668429365740653,0.015,0.26889744278088445,0.04261675369541685,0.1793703805783292,0.35502644048610976,150.0,0.5,50,0.0,100.0,0.0,0.0,0.0
20,2,500.0,50.0,14.659567531318553,7.8690654697635685,2.8051854608498825,10.428548177714026,21.171761620712726,0.02,0.29319135062637103,0.05610370921699764,0.2085709635542805,0.4234352324142545,150.0,0.5,50,0.0,100.0,0.0,0.0,0.0
25,2,500.0,50.0,11.973085453597413,2.168011445522287,1.472416872194246,9.824548316157038,14.809379044774364,0.025,0.29932713633993535,0.036810421804856164,0.24561370790392598,0.3702344761193591,150.0,0.5,50,0.0,100.0,0.0,0.0,0.0
30,2,500.0,50.0,9.621376789162218,1.654615240554568,1.286318483329291,8.014326242080838,11.490204091784731,0.03,0.2886413036748665,0.03858955449987872,0.24042978726242512,0.3447061227535419,150.0,0.5,50,0.0,100.0,0.0,0.0,0.0
35,2,500.0,50.0,8.646426207978385,0.5255716301609672,0.7249631922801096,7.457871226698468,10.005646375324545,0.035,0.3026249172792435,0.025373711729803846,0.2610254929344464,0.3501976231363591,150.0,0.5,50,0.0,100.0,0.0,0.0,0.0
40,2,500.0,50.0,7.722618807788163,0.477450126641216,0.6909776600160211,6.294726120728891,8.724871745123297,0.04,0.3089047523115266,0.027639106400640823,0.25178904482915565,0.3489948698049319,150.0,0.5,50,0.0,100.0,0.0,0.0,0.0
45,2,500.0,50.0,6.888759518039123,0.21545497102213854,0.46417127337022757,6.004640844093082,7.5945317948153805,0.045,0.30999417831176057,0.02088770730166025,0.27020883798418865,0.34175393076669214,150.0,0.5,50,0.0,100.0,0.0,0.0,0.0
50,2,500.0,50.0,6.431535906182432,0.1407040098575857,0.37510533168376275,5.5744750595734684,7.12410368097688,0.05,0.32157679530912164,0.018755266584188145,0.2787237529786734,0.35620518404884405,150.0,0.5,50,0.0,100.0,0.0,0.0,0.0
55,2,500.0,50.0,6.16076667905151,0.44075111649364923,0.6638908920098613,4.631760234932195,7.1981175198388705,0.055,0.33884216734783307,0.03651399906054236,0.25474681292127077,0.3958964635911379,150.0,0.5,50,0.0,100.0,0.0,0.0,0.0
60,2,500.0,50.0,5.728147670033189,0.35223883797066013,0.5934971254948588,4.482722639192174,6.570581525733183,0.06,0.3436888602019913,0.03560982752969153,0.2689633583515304,0.39423489154399094,150.0,0.5,50,0.0,100.0,0.0,0.0,0.0
