Number of Vehicles,Number of Lanes,Road Length,Percentage of Distracted Vehicles,Average Speed,Variance of Average Speed,Standard Deviation of Average Speed,Minimum Average Speed,Maximum Average Speed,Density,Average Flow,Standard Deviation of Flow,Minimum Flow,Maximum Flow,Simulation Time (s),Time Step (s),Animation Interval (ms),Aggressive %,Normal %,Cautious %,Polite %,Submissive %
5,1,1000.0,8.0,26.31938126348408,0.7539514914136515,0.8683038013354839,25.428987636390197,28.115404553361593,0.005,0.13159690631742038,0.004341519006677413,0.127144938181951,0.14057702276680797,150.0,0.5,50,0.0,100.0,0.0,0.0,0.0
10,1,1000.0,8.0,26.084435821961847,0.648781867842662,0.8054699670643605,25.118921344723287,27.449230544302385,0.01,0.26084435821961843,0.008054699670643596,0.2511892134472329,0.27449230544302383,150.0,0.5,50,0.0,100.0,0.0,0.0,0.0
15,1,1000.0,8.0,24.96177702600057,0.11251805116967262,0.33543710464060567,24.581751765981508,25.58860199037899,0.015,0.3744266553900085,0.0050315565696090695,0.3687262764897226,0.38382902985568484,150.0,0.5,50,0.0,100.0,0.0,0.0,0.0
20,1,1000.0,8.0,23.562205030621406,0.08510855399970554,0.2917337039145555,23.19594555412848,24.142098962507227,0.02,0.4712441006124282,0.00583467407829111,0.46391891108256955,0.48284197925014455,150.0,0.5,50,0.0,100.0,0.0,0.0,0.0
25,1,1000.0,8.0,21.293111395192298,0.11428464058830637,0.3380601138677948,20.660781063625187,21.800309687950985,0.025,0.5323277848798075,0.008451502846694893,0.5165195265906297,0.5450077421987747,150.0,0.5,50,0.0,100.0,0.0,0.0,0.0
30,1,1000.0,8.0,18.683719463626165,0.051720086130362226,0.2274205050789445,18.1648408042777,19.07968879099763,0.03,0.5605115839087849,0.0068226151523683425,0.5449452241283309,0.5723906637299289,150.0,0.5,50,0.0,100.0,0.0,0.0,0.0
35,1,1000.0,8.0,16.131311043138208,0.026575246207696586,0.1630191590203329,15.816192607834987,16.438374173385256,0.035,0.5645958865098373,0.00570567056571168,0.5535667412742246,0.575343096068484,150.0,0.5,50,0.0,100.0,0.0,0.0,0.0
40,1,1000.0,8.0,13.971901316089701,0.05066749638660273,0.2250944166046833,13.54216765172124,14.340769318301742,0.04,0.5588760526435881,0.009003776664187342,0.5416867060688496,0.5736307727320697,150.0,0.5,50,0.0,100.0,0.0,0.0,0.0
45,1,1000.0,8.0,11.978448583796323,0.06325687050150881,0.2515091857199431,11.686309572848387,12.49783861922576,0.045,0.5390301862708344,0.011317913357397439,0.5258839307781774,0.5624027378651592,150.0,0.5,50,0.0,100.0,0.0,0.0,0.0
50,1,1000.0,8.0,10.266371395075472,0.01420782988748302,0.1191966018285883,9.994987556044055,10.465605521725667,0.05,0.5133185697537735,0.00595983009142939,0.4997493778022028,0.5232802760862834,150.0,0.5,50,0.0,100.0,0.0,0.0,0.0
55,1,1000.0,8.0,8.994737296002002,0.017405199933440127,0.13192876840719817,8.751690013553905,9.185520335617369,0.055,0.49471055128011016,0.0072560822623959085,0.48134295074546474,0.5052036184589553,150.0,0.5,50,0.0,100.0,0.0,0.0,0.0
60,1,1000.0,8.0,7.701549343835712,0.007559669218108274,0.08694635827973633,7.565287269412758,7.9005154487636835,0.06,0.4620929606301427,0.005216781496784193,0.4539172361647655,0.474030926925821,150.0,0.5,50,0.0,100.0,0.0,0.0,0.0
