Number of Vehicles,Number of Lanes,Road Length,Percentage of Distracted Vehicles,Average Speed,Variance of Average Speed,Standard Deviation of Average Speed,Minimum Average Speed,Maximum Average Speed,Density,Average Flow,Standard Deviation of Flow,Minimum Flow,Maximum Flow,Simulation Time (s),Time Step (s),Animation Interval (ms),Aggressive %,Normal %,Cautious %,Polite %,Submissive %
5,1,1000.0,0.0,26.64325186670846,1.6736219874043483,1.2936854283033214,25.07235447320686,29.79837679418599,0.005,0.1332162593335423,0.0064684271415166115,0.1253617723660343,0.14899188397092997,150.0,0.5,50,70.0,30.0,0.0,0.0,0.0
10,1,1000.0,0.0,25.84754747793072,0.6123590818217218,0.7825337576243736,25.02763474162287,28.041156837747724,0.01,0.2584754747793072,0.007825337576243744,0.2502763474162287,0.28041156837747727,150.0,0.5,50,70.0,30.0,0.0,0.0,0.0
15,1,1000.0,0.0,25.284874007825735,0.2604332746967519,0.51032663530013,24.64841146493608,26.317372800146924,0.015,0.37927311011738596,0.007654899529501937,0.3697261719740412,0.3947605920022038,150.0,0.5,50,70.0,30.0,0.0,0.0,0.0
20,1,1000.0,0.0,23.6070071238722,0.13587944379048797,0.36861829009218733,23.12142430215463,24.495647599100263,0.02,0.47214014247744407,0.007372365801843744,0.4624284860430926,0.48991295198200524,150.0,0.5,50,70.0,30.0,0.0,0.0,0.0
25,1,1000.0,0.0,21.41813878502921,0.10775059056238669,0.3282538507959757,20.946766303619825,22.235449612075445,0.025,0.5354534696257303,0.008206346269899396,0.5236691575904956,0.5558862403018862,150.0,0.5,50,70.0,30.0,0.0,0.0,0.0
30,1,1000.0,0.0,18.98324316166771,0.05418792031319067,0.23278298974192824,18.51952510685356,19.369006521090004,0.03,0.5694972948500312,0.006983489692257856,0.5555857532056068,0.5810701956327001,150.0,0.5,50,70.0,30.0,0.0,0.0,0.0
35,1,1000.0,0.0,16.43596052701564,0.062324034816809565,0.24964782157433213,15.968063216462633,16.96634081737326,0.035,0.5752586184455475,0.008737673755101592,0.5588822125761922,0.5938219286080642,150.0,0.5,50,70.0,30.0,0.0,0.0,0.0
40,1,1000.0,0.0,14.147776632576845,0.05037108003631935,0.2244350240856345,13.668282435288546,14.545889355852955,0.04,0.5659110653030738,0.00897740096342538,0.5467312974115418,0.5818355742341182,150.0,0.5,50,70.0,30.0,0.0,0.0,0.0
45,1,1000.0,0.0,12.186194324262923,0.018325631198524588,0.13537219507167855,12.043477123458567,12.566702432927883,0.045,0.5483787445918316,0.00609174877822554,0.5419564705556355,0.5655016094817548,150.0,0.5,50,70.0,30.0,0.0,0.0,0.0
50,1,1000.0,0.0,10.586148560804407,0.01845157838872486,0.13583658707699064,10.321186718089098,10.814439464277248,0.05,0.5293074280402204,0.006791829353849539,0.516059335904455,0.5407219732138624,150.0,0.5,50,70.0,30.0,0.0,0.0,0.0
55,1,1000.0,0.0,9.213162314620675,0.03881940534253344,0.19702640772884594,8.81416605028751,9.663258413973708,0.055,0.5067239273041372,0.010836452425086523,0.484779132765813,0.5314792127685539,150.0,0.5,50,70.0,30.0,0.0,0.0,0.0
60,1,1000.0,0.0,8.007022451182547,0.01871684610234114,0.13680952489626277,7.729105582775232,8.19769686112132,0.06,0.4804213470709528,0.008208571493775777,0.4637463349665139,0.4918618116672792,150.0,0.5,50,70.0,30.0,0.0,0.0,0.0
