Number of Vehicles,Number of Lanes,Road Length,Percentage of Distracted Vehicles,Average Speed,Variance of Average Speed,Standard Deviation of Average Speed,Minimum Average Speed,Maximum Average Speed,Density,Average Flow,Standard Deviation of Flow,Minimum Flow,Maximum Flow,Simulation Time (s),Time Step (s),Animation Interval (ms),Aggressive %,Normal %,Cautious %,Polite %,Submissive %
10,2,1000.0,30.0,27.75415581654347,2.3590327763748316,1.5359143128361137,23.774765097704936,29.550682739799754,0.005,0.13877077908271734,0.007679571564180566,0.11887382548852468,0.14775341369899878,120.0,0.5,50.0,100,0,0.0,0.0,0.0
15,2,1000.0,30.0,26.284401644529538,2.916135714923746,1.7076696738314896,21.2711241124507,29.076677767529922,0.0075,0.1971330123339715,0.012807522553736172,0.15953343084338023,0.2180750832564744,120.0,0.5,50.0,100,0,0.0,0.0,0.0
20,2,1000.0,30.0,25.091081803190885,3.7369098343857723,1.9331088521823525,19.775694358533716,27.87714508177598,0.01,0.2509108180319089,0.019331088521823525,0.19775694358533716,0.2787714508177598,120.0,0.5,50.0,100,0,0.0,0.0,0.0
25,2,1000.0,30.0,22.530041350355077,3.1070828315123373,1.762691927567701,19.530326367544177,26.144436785030226,0.0125,0.2816255168794385,0.02203364909459627,0.24412907959430222,0.32680545981287784,120.0,0.5,50.0,100,0,0.0,0.0,0.0
30,2,1000.0,30.0,20.796216873881427,4.623907884603436,2.150327390097479,16.020000333397327,24.079066062205065,0.015,0.3119432531082214,0.032254910851462176,0.2403000050009599,0.36118599093307596,120.0,0.5,50.0,100,0,0.0,0.0,0.0
35,2,1000.0,30.0,18.740934687435587,3.13386828044009,1.7702735044167863,14.982403449441021,22.618902545448716,0.0175,0.3279663570301228,0.03097978632729376,0.2621920603652179,0.3958307945453526,120.0,0.5,50.0,100,0,0.0,0.0,0.0
40,2,1000.0,30.0,16.827465592084213,2.805023376513434,1.6748204012709644,14.090580872701969,20.05175661626418,0.02,0.3365493118416843,0.03349640802541928,0.2818116174540394,0.4010351323252836,120.0,0.5,50.0,100,0,0.0,0.0,0.0
45,2,1000.0,30.0,14.840165591224784,1.5194198350399992,1.2326474901771387,12.987178418299568,17.46961896032823,0.0225,0.33390372580255756,0.02773456852898561,0.29221151441174026,0.39306642660738517,120.0,0.5,50.0,100,0,0.0,0.0,0.0
50,2,1000.0,30.0,13.645304035729401,1.9555949163347022,1.3984258708757866,11.080212779412072,17.165409249728885,0.025,0.34113260089323505,0.03496064677189468,0.2770053194853018,0.42913523124322217,120.0,0.5,50.0,100,0,0.0,0.0,0.0
55,2,1000.0,30.0,12.212514063059409,1.0206169225934836,1.010255869863414,11.156853231671212,14.635371401820443,0.0275,0.33584413673413377,0.027782036421243904,0.3068134638709583,0.4024727135500622,120.0,0.5,50.0,100,0,0.0,0.0,0.0
60,2,1000.0,30.0,11.895047853044506,0.7820433571139037,0.8843321531607362,10.542403941242052,13.60121935188966,0.03,0.3568514355913352,0.02652996459482208,0.31627211823726153,0.40803658055668973,120.0,0.5,50.0,100,0,0.0,0.0,0.0
