Number of Vehicles,Number of Lanes,Road Length,Percentage of Distracted Vehicles,Average Speed,Variance of Average Speed,Standard Deviation of Average Speed,Minimum Average Speed,Maximum Average Speed,Density,Average Flow,Standard Deviation of Flow,Minimum Flow,Maximum Flow,Simulation Time (s),Time Step (s),Animation Interval (ms),Aggressive %,Normal %,Cautious %,Polite %,Submissive %
5,1,1000.0,6.0,27.125883516662782,2.5723285105294282,1.6038480322429018,25.36891661300115,30.74528212129126,0.005,0.1356294175833139,0.008019240161214516,0.12684458306500576,0.1537264106064563,150.0,0.5,50,0.0,100.0,0.0,0.0,0.0
10,1,1000.0,6.0,25.95181889092678,0.7165066743352889,0.8464671726270836,24.899979137563438,27.505097961354743,0.01,0.2595181889092678,0.00846467172627083,0.24899979137563438,0.2750509796135474,150.0,0.5,50,0.0,100.0,0.0,0.0,0.0
15,1,1000.0,6.0,24.892655061266005,0.07046291076251497,0.2654485086839159,24.371255285702883,25.406596951296788,0.015,0.3733898259189901,0.003981727630258748,0.36556882928554324,0.3810989542694518,150.0,0.5,50,0.0,100.0,0.0,0.0,0.0
20,1,1000.0,6.0,23.3900599710599,0.040843591490134265,0.20209797497781679,23.063907845272485,23.75859271055696,0.02,0.4678011994211981,0.004041959499556341,0.4612781569054497,0.4751718542111392,150.0,0.5,50,0.0,100.0,0.0,0.0,0.0
25,1,1000.0,6.0,21.284294612489084,0.08432510214653785,0.2903878477941834,20.748852578411267,21.908479005526,0.025,0.5321073653122271,0.007259696194854595,0.5187213144602817,0.5477119751381501,150.0,0.5,50,0.0,100.0,0.0,0.0,0.0
30,1,1000.0,6.0,18.838515963719374,0.11832714661463316,0.3439871314666192,18.30034740504624,19.29173602623768,0.03,0.5651554789115812,0.010319613943998582,0.5490104221513872,0.5787520807871304,150.0,0.5,50,0.0,100.0,0.0,0.0,0.0
35,1,1000.0,6.0,16.169498276903028,0.04554437138084678,0.21341127285325576,15.852893795633157,16.512115060668673,0.035,0.565932439691606,0.007469394549863936,0.5548512828471606,0.5779240271234036,150.0,0.5,50,0.0,100.0,0.0,0.0,0.0
40,1,1000.0,6.0,14.000100313107112,0.051001832530806215,0.2258358530676788,13.428025697143667,14.40107204878224,0.04,0.5600040125242846,0.00903343412270716,0.5371210278857467,0.5760428819512896,150.0,0.5,50,0.0,100.0,0.0,0.0,0.0
45,1,1000.0,6.0,11.96540518418223,0.03222751730441816,0.17952024204645603,11.613383479199433,12.280184950651734,0.045,0.5384432332882003,0.00807841089209053,0.5226022565639744,0.552608322779328,150.0,0.5,50,0.0,100.0,0.0,0.0,0.0
50,1,1000.0,6.0,10.275157830084604,0.03066824318240872,0.17512350836597787,10.031083375909914,10.619801298016302,0.05,0.5137578915042302,0.008756175418298888,0.5015541687954957,0.5309900649008151,150.0,0.5,50,0.0,100.0,0.0,0.0,0.0
55,1,1000.0,6.0,8.987127445905232,0.012262573439859781,0.11073650454958284,8.844132604515218,9.186465765015052,0.055,0.49429200952478775,0.006090507750227066,0.486427293248337,0.5052556170758279,150.0,0.5,50,0.0,100.0,0.0,0.0,0.0
60,1,1000.0,6.0,7.748956762140841,0.014013460275529055,0.11837846204242161,7.543277182749957,7.919282835081498,0.06,0.4649374057284505,0.007102707722545281,0.4525966309649974,0.4751569701048899,150.0,0.5,50,0.0,100.0,0.0,0.0,0.0
